outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,0.75,0.0010023442939655273,0.0010011338716158992,0.0012075914003953443,0.0010023442939655275,0.00013782963193583516,source_aligned_exact,,,0.0005662842470363485,0.0004360600469291788,0.0009991062444262744,0.0005650075029730553,0.0004361263686428441,0.0004244556825419745,0,0,17,exact_coordinate_subspace,16,30.207254300598844,1.0,geometric_midpoint,0.7510503791048541,1.0000008436834067,6.379666370332134,84.74282771915323,540.6309681267317,719.8331605545388,25.159483049970262,6.563821097586493,25.12175123309845,3.33313478304865e-08
