outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.74282771915323,1.1800408682538973e-05,0.031659821445572424,0.031660585504562286,12.156748901758158
1,2,1.0,719.8331605545388,1.3892107988323693e-06,0.031659821445572424,0.031660234524342586,15.279201444065874
1,3,1.0,590.8987663045008,1.6923372615144063e-06,0.031659821445572424,0.03166021029361636,21.929062740085527
1,4,1.0,563.8541723784365,1.7735082029841571e-06,0.031659821445572424,0.031660245253767934,31.602891673165498
1,5,1.0,553.1011844416795,1.8079874499083499e-06,0.031659821445572424,0.0316599792246074,20.019298054089063
1,6,1.0,547.6606635190567,1.825948194954125e-06,0.031659821445572424,0.031660428318168336,21.816378953304984
1,7,1.0,544.5054038815756,1.8365290644893029e-06,0.031659821445572424,0.031659819529199565,24.927905852246404
1,8,1.0,542.4981338559535,1.8433243131957472e-06,0.031659821445572424,0.031658094577569136,25.34842699139683
1,9,1.0,541.1275495737597,1.8479931409659132e-06,0.031659821445572424,0.03166474980885626,28.0474633187515
1,10,1.0,540.1343866797035,1.8513911068450343e-06,0.031659821445572424,0.03165731812018872,28.149903433679675
1,11,1.0,539.3751711255079,1.8539970942921078e-06,0.031659821445572424,0.031652963026254755,30.596895232931704
1,12,1.0,538.7649949401718,1.8560968314414096e-06,0.031659821445572424,0.03166200493681219,29.75302480890597
1,13,1.0,538.2508349979975,1.8578698535669164e-06,0.031659821445572424,0.03166625712823043,31.271123676869117
1,14,1.0,537.7980661795657,1.8594339825426398e-06,0.031659821445572424,0.03166560492827354,31.166522702946477
1,15,1.0,537.3831880297294,1.8608695289973932e-06,0.031659821445572424,0.03165326354057546,33.06719554468914
1,16,1.0,536.9896870762082,1.8622331565523766e-06,0.031659821445572424,0.03165332509503836,32.97187937342634
1,17,7.771348533733603e-05,596.0667904457111,1.677664342367147e-06,0.031659821445572424,0.03165831848376224,0.0006195012130147823
