component,sigma,omega_rad_s,motion_dof,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_matrix_is_zero,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
bem,2.17450718,10.457749999870972,heave,A33,79.25018726421963,1.0396872720462462,0.019716872234580393,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,2.17450718,10.457749999870972,heave,A53,-9.347529275312231,-0.2892233869494807,0.029085333041753054,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,2.17450718,10.457749999870972,heave,B33,769.2256564976573,2.0983541195573854,0.019716872234580393,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,2.17450718,10.457749999870972,heave,B53,-39.636802348043034,-0.2550103311213612,0.029085333041753054,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,2.17450718,10.457749999870972,heave,A33,-11.705805310246955,-0.1535690603422697,0.0876750640259956,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,2.17450718,10.457749999870972,heave,A53,-8.588740346222124,-0.2657455782593464,0.06856203463006291,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,2.17450718,10.457749999870972,heave,B33,111.87397440781605,0.30517860797667407,0.0876750640259956,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,2.17450718,10.457749999870972,heave,B53,68.37054761411893,0.43987392910583967,0.06856203463006291,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,2.17450718,10.457749999870972,heave,A33,23.717645817921998,0.31115301213840224,0.003495413919734242,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,2.17450718,10.457749999870972,heave,A53,-13.188575873249906,-0.40806981938808967,0.00366803357030688,False,external:begovic_fn282_five_frequency_screening_sub16_v1/savitsky_faltinsen_restoring_matrices.csv,5826d1f80dfaf003104130e828945ccfbef50856a82be6f59f7e1dae32ca96c9,begovic2014_monohedral_fn282_five_frequency_screening,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
