case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
recommended_control_gate1_probe__reverse_image_and_both_columns,A53,1,0,1,0,1,1.8405154094236174,1.8405154094236174,0.08282319342406277,0.5521546228270852,4.698812666991404e-15,2.3137804515876396e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_image_terms,A53,1,0,1,0,1,1.9875374821612497,1.9875374821612497,0.08943918669725623,0.5962612446483749,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_both_columns,A53,1,0,1,0,1,3.9590991829564217,3.9590991829564217,0.17815946323303897,1.1877297548869266,3.0021835460417085e-15,4.267083323076008e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__default_control_terms,A53,1,0,1,0,1,4.098707644013165,4.098707644013165,0.1844418439805924,1.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_image_and_both_columns,A35,1,0,1,0,1,4.2974891770589645,4.2974891770589645,0.25784935062353787,1.2892467531176892,4.917894927611184e-15,4.687150379285939e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_image_terms,A35,1,0,1,0,1,4.751382023555004,4.751382023555004,0.2850829214133002,1.425414607066501,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_image_terms,A55,1,0,1,0,1,9.462177440328256,9.462177440328256,0.08941757681110202,1.4193266160492384,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_both_columns,A35,1,0,1,0,1,10.143403570458736,10.143403570458736,0.6086042142275241,3.04302107113762,4.025830856593711e-15,2.8810477851934494e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__default_control_terms,A35,1,0,1,0,1,10.64997518379552,10.64997518379552,0.6389985110277312,3.194992555138656,4.78617763653297e-15,2.49855194204739e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_gate1_probe__reverse_image_and_both_columns,A55,1,0,1,0,1,11.537450416132122,11.537450416132122,0.10902890643244856,1.7306175624198183,4.698812666991404e-15,2.4425145727711282e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
