eta,xi,pressure_coefficient
-0.9756123831986695,0.06700442647596772,5.943939298837955
-0.9268371495960085,0.20101327942790315,6.083809443717452
-0.8780619159933475,0.3350221323798386,6.167756806839177
-0.8292866823906865,0.469030985331774,6.222708034911463
-0.7805114487880255,0.6030398382837094,6.2733090582573015
-0.7317362151853645,0.7370486912356449,6.325795943972587
-0.6829609815827035,0.8710575441875803,6.382945487472336
-0.6341857479800425,1.0050663971395157,6.446562264777445
-0.5854105143773815,1.1390752500914512,6.518171218619967
-0.5366352807747204,1.2730841030433866,6.599290279052721
-0.48786004717205944,1.407092955995322,6.69158718759611
-0.43908481356939844,1.5411018089472577,6.797010996865298
-0.39030957996673743,1.675110661899193,6.917936645308183
-0.3415343463640765,1.8091195148511283,7.057350597525032
-0.2927591127614155,1.943128367803064,7.219111073105308
-0.2439838791587544,2.0771372207549996,7.408334553011223
-0.19520864555609346,2.2111460737069346,7.631997531352175
-0.14643341195343246,2.3451549266588705,7.899916943992882
-0.0976581783507714,2.479163779610806,8.226425768808602
-0.048882944748110446,2.6131726325627413,8.633382256265449
-0.0001077111454494406,2.747181485514677,9.155780208763641
0.04866752245721162,2.881190338466612,9.85142687187729
0.09744275605987263,3.0151991914185476,10.79012422415559
0.14621798966253363,3.149208044370483,11.160455725550378
