benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,is_configured_end_station,is_bow_station,zero_mi_target_value_per_m,eq31_row_measure_transport_density_value_per_m,eq32_stokes_body_density_value_per_m,eq32_boundary_proxy_density_value_per_m,eq32_stokes_plus_boundary_proxy_density_value_per_m,eq31_minus_eq32_boundary_proxy_density_value_per_m,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,waterline_contour_density_value_per_m,boundary_density_value_per_m,section_endpoint_panel_density_value_per_m,section_interior_panel_density_value_per_m,best_mapping_candidate_name,best_mapping_candidate_density_value_per_m,mapping_residual_density_value_per_m,mapped_normalized_y_density_value_per_m,mapped_normalized_arclength_density_value_per_m,dominant_gradient_component,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,10,0.825,0.27499999999999997,False,False,0.0,-7.754806928312437,-0.0,-0.2581069451410529,-0.2581069451410529,-7.496699983171384,-7.754806928312437,-0.0,-4.972604130733355,-2.7928846275313566,0.0,0.010681829952277773,-0.2581069451410529,-0.2581069451410529,-0.2581069451410529,-7.496699983171384,mapped_normalized_y_central,-7.059173130280659,-0.6956337980317784,-7.059173130280659,-7.841799169963381,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,11,0.8999999999999999,0.3,False,False,0.0,-6.240476614866077,-0.0,-0.21610571599152356,-0.21610571599152356,-6.024370898874554,-6.240476614866077,-0.0,-3.878060266909604,-2.370812101172802,0.0,0.008395753216327418,-0.21610571599152356,-0.21610571599152356,-0.21610571599152356,-6.024370898874554,mapped_normalized_y_central,-5.683255474231174,-0.557221140634903,-5.683255474231174,-6.306021620986318,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,12,0.975,0.325,False,False,0.0,-4.955802325978742,-0.0,-0.1783091620754096,-0.1783091620754096,-4.7774931639033325,-4.955802325978742,-0.0,-2.9942107937098013,-1.9680613232860351,0.0,0.006469791017094875,-0.1783091620754096,-0.1783091620754096,-0.1783091620754096,-4.7774931639033325,mapped_normalized_y_central,-4.517079584073692,-0.4387227419050497,-4.517079584073692,-5.004907474971906,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,13,1.05,0.35000000000000003,False,False,0.0,-3.861152142438129,-0.0,-0.1439653548309119,-0.1439653548309119,-3.717186787607217,-3.861152142438129,-0.0,-2.2758878092317323,-1.5901452705389114,0.0,0.004880937332514068,-0.1439653548309119,-0.1439653548309119,-0.1439653548309119,-3.717186787607217,mapped_normalized_y_central,-3.52309622538843,-0.33805591704969906,-3.52309622538843,-3.897543086684046,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,14,1.125,0.375,False,False,0.0,-2.9268054745271552,-0.0,-0.1127830705393897,-0.1127830705393897,-2.8140224039877655,-2.9268054745271552,-0.0,-1.6891651969969292,-1.2412263653450466,0.0,0.0035860878148213757,-0.1127830705393897,-0.1127830705393897,-0.1127830705393897,-2.8140224039877655,mapped_normalized_y_central,-2.673787492571312,-0.25301798195584313,-2.673787492571312,-2.953275879492356,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,15,1.2,0.39999999999999997,False,False,0.0,-2.129844854550864,-0.0,-0.0845958438201021,-0.0845958438201021,-2.045249010730762,-2.129844854550864,-0.0,-1.2081200552682996,-0.9242624033481989,0.0,0.002537604065634988,-0.0845958438201021,-0.0845958438201021,-0.0845958438201021,-2.045249010730762,mapped_normalized_y_central,-1.9483500429857814,-0.18149481156508274,-1.9483500429857814,-2.148507335006423,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,16,1.275,0.425,False,False,0.0,-1.4520439185598673,-0.0,-0.0592483797581068,-0.0592483797581068,-1.3927955388017605,-1.4520439185598673,-0.0,-0.8126292182169074,-0.6411051550976872,0.0,0.0016904547547272348,-0.0592483797581068,-0.0592483797581068,-0.0592483797581068,-1.3927955388017605,mapped_normalized_y_central,-1.330488405563184,-0.12155551299668321,-1.330488405563184,-1.4645090183010436,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,17,1.3499999999999999,0.44999999999999996,False,False,0.0,-0.8786593758737743,-0.0,-0.036635917137457244,-0.036635917137457244,-0.842023458736317,-0.8786593758737743,-0.0,-0.48700666095246653,-0.3926581264198543,0.0,0.0010054114985466596,-0.036635917137457244,-0.036635917137457244,-0.036635917137457244,-0.842023458736317,mapped_normalized_y_central,-0.8071392358515568,-0.07152014002221752,-0.8071392358515568,-0.8861656198405701,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,18,1.425,0.47500000000000003,False,False,0.0,-0.3978088088030127,-0.0,-0.016805894074824444,-0.016805894074824444,-0.38100291472818826,-0.3978088088030127,-0.0,-0.2191719188070182,-0.17908718781651276,0.0,0.0004502978205183371,-0.016805894074824444,-0.016805894074824444,-0.016805894074824444,-0.38100291472818826,mapped_normalized_y_central,-0.3677971490161966,-0.030011659786816136,-0.3677971490161966,-0.4013199512673787,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,19,1.5,0.5,False,False,0.0,5.854774242352949e-15,-0.0,2.2224657461068693e-15,2.2224657461068693e-15,3.6323084962460795e-15,5.854774242352949e-15,-0.0,9.28958219250596e-15,-3.577176333419536e-15,0.0,1.423683832665259e-16,2.2224657461068693e-15,2.2224657461068693e-15,2.2224657461068693e-15,3.6323084962460795e-15,mapped_normalized_arclength_central,-2.056460632777524e-15,7.911234875130473e-15,5.246408650040626e-15,-2.056460632777524e-15,normal_variation,zero_m3_target,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,20,1.575,0.525,False,False,0.0,0.3225223193890103,-0.0,0.013448340552711583,0.013448340552711583,0.3090739788362987,0.3225223193890103,-0.0,0.17739762389462618,0.1454891875155909,0.0,-0.0003644920212067117,0.013448340552711583,0.013448340552711583,0.013448340552711583,0.3090739788362987,mapped_normalized_y_central,0.2983041916488999,0.02421812774011045,0.2983041916488999,0.3253647563081521,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,21,1.65,0.5499999999999999,False,False,0.0,0.576635318349839,-0.0,0.023331871774498043,0.023331871774498043,0.553303446575341,0.576635318349839,-0.0,0.3184841320871721,0.25880881695258645,0.0,-0.0006576306899193796,0.023331871774498043,0.023331871774498043,0.023331871774498043,0.553303446575341,mapped_normalized_y_central,0.5301586694758372,0.046476648874001825,0.5301586694758372,0.5815448077466925,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,22,1.7249999999999999,0.575,False,False,0.0,0.769108607887133,-0.0,0.029764877412656043,0.029764877412656043,0.739343730474477,0.769108607887133,-0.0,0.42800479533504215,0.3419946229738084,0.0,-0.0008908104217174687,0.029764877412656043,0.029764877412656043,0.029764877412656043,0.739343730474477,mapped_normalized_y_central,0.7057426042439026,0.06336600364323042,0.7057426042439026,0.7756752666297329,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,23,1.7999999999999998,0.6,False,False,0.0,0.9069319352518013,-0.0,0.03321689271639004,0.03321689271639004,0.8737150425354112,0.9069319352518013,-0.0,0.5103525867346028,0.39765256046319264,0.0,-0.0010732119459942895,0.03321689271639004,0.03321689271639004,0.03321689271639004,0.8737150425354112,mapped_normalized_y_central,0.8314017391541042,0.07553019609769707,0.8314017391541042,0.9148187153840618,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,24,1.875,0.625,False,False,0.0,0.9971156117416301,-0.0,0.034363696777076264,0.034363696777076264,0.9627519149645538,0.9971156117416301,-0.0,0.5695334223166397,0.42879400436547077,0.0,-0.001211814940480571,0.034363696777076264,0.034363696777076264,0.034363696777076264,0.9627519149645538,mapped_normalized_y_central,0.9135114709012417,0.08360414084038836,0.9135114709012417,1.0060462286072254,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,25,1.95,0.65,False,False,0.0,1.046243014374558,-0.0,0.033865605694349606,0.033865605694349606,1.0123774086802084,1.046243014374558,-0.0,0.6089200064502428,0.4386339684749683,0.0,-0.0013109605506528158,0.033865605694349606,0.033865605694349606,0.033865605694349606,1.0123774086802084,mapped_normalized_y_central,0.9581000472836619,0.08814296709089608,0.9581000472836619,1.0559880634150491,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,26,2.025,0.6749999999999999,False,False,0.0,1.060178432980032,-0.0,0.032211771165008014,0.032211771165008014,1.0279666618150238,1.060178432980032,-0.0,0.6310807529963389,0.43046977856944296,0.0,-0.0013720985857500736,0.032211771165008014,0.032211771165008014,0.032211771165008014,1.0279666618150238,mapped_normalized_y_central,0.9706121323311161,0.0895663006489158,0.9706121323311161,1.0705396116527683,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,27,2.1,0.7000000000000001,False,False,0.0,1.0441529884045933,-0.0,0.029693757434030278,0.029693757434030278,1.014459230970563,1.0441529884045933,-0.0,0.6378672259875912,0.40767994493215337,0.0,-0.0013941825151511879,0.029693757434030278,0.029693757434030278,0.029693757434030278,1.014459230970563,mapped_normalized_y_central,0.9559944003288599,0.0881585880757334,0.9559944003288599,1.0549480899937982,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,28,2.175,0.725,False,False,0.0,1.0031835815662886,-0.0,0.02648070822739944,0.02648070822739944,0.9767028733388892,1.0031835815662886,-0.0,0.6307708689619532,0.37378752329550613,0.0,-0.001374810691170668,0.02648070822739944,0.02648070822739944,0.02648070822739944,0.9767028733388892,mapped_normalized_y_central,0.9190521169750526,0.084131464591236,0.9190521169750526,1.0142356731147948,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,29,2.25,0.75,False,False,0.0,0.9426211354754924,-0.0,0.022727895346190352,0.022727895346190352,0.9198932401293021,0.9426211354754924,-0.0,0.6114424081038523,0.33249060332730934,0.0,-0.0013118759556689584,0.022727895346190352,0.022727895346190352,0.022727895346190352,0.9198932401293021,mapped_normalized_y_central,0.8648952749858596,0.07772586048963281,0.8648952749858596,0.9537545556371204,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,30,2.3249999999999997,0.7749999999999999,False,False,0.0,0.8688375439227333,-0.0,0.01866038631466347,0.01866038631466347,0.8501771576080698,0.8688375439227333,-0.0,0.5822318465548866,0.2878254313806631,0.0,-0.0012197340128161484,0.01866038631466347,0.01866038631466347,0.01866038631466347,0.8501771576080698,mapped_normalized_y_central,0.7999057138997357,0.06893183002299752,0.7999057138997357,0.879930102190299,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,31,2.4,0.7999999999999999,False,False,0.0,0.788807397863528,-0.0,0.014605227657049425,0.014605227657049425,0.7742021702064786,0.788807397863528,-0.0,0.5467098181409047,0.24316735612849386,0.0,-0.001069776405870419,0.014605227657049425,0.014605227657049425,0.014605227657049425,0.7742021702064786,mapped_normalized_y_central,0.7304135468111046,0.05839385105242345,0.7304135468111046,0.7997006955813124,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,32,2.475,0.8250000000000001,False,False,0.0,0.7100380251415237,-0.0,0.01097860803664541,0.01097860803664541,0.6990594171048783,0.7100380251415237,-0.0,0.5095274518485526,0.20139868059089935,0.0,-0.0008881072979282289,0.01097860803664541,0.01097860803664541,0.01097860803664541,0.6990594171048783,mapped_normalized_y_central,0.6629044835223059,0.04713354161921779,0.6629044835223059,0.7205514725196873,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,33,2.55,0.85,False,False,0.0,0.6412057844907973,-0.0,0.008266660707775585,0.008266660707775585,0.6329391237830218,0.6412057844907973,-0.0,0.4769030089872952,0.1649789652635462,0.0,-0.0006761897600439863,0.008266660707775585,0.008266660707775585,0.008266660707775585,0.6329391237830218,mapped_normalized_y_central,0.6057226813615542,0.03548310312924319,0.6057226813615542,0.6512295857821412,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,34,2.625,0.875,False,False,0.0,0.6104345179427046,-0.0,0.006561858554190851,0.006561858554190851,0.6038726593885138,0.6104345179427046,-0.0,0.4718975686466292,0.1389285846192951,0.0,-0.00039163532321964754,0.006561858554190851,0.006561858554190851,0.006561858554190851,0.6038726593885138,mapped_normalized_y_central,0.5849071891531583,0.025527328789546333,0.5849071891531583,0.6202880384639596,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,35,2.6999999999999997,0.8999999999999999,False,False,0.0,0.6878743363210572,-0.0,0.005599126998872348,0.005599126998872348,0.6822752093221849,0.6878743363210572,-0.0,0.5561228265489381,0.13173789632654676,0.0,1.361344557252147e-05,0.005599126998872348,0.005599126998872348,0.005599126998872348,0.6822752093221849,mapped_normalized_y_central,0.6667942259218644,0.021080110399192775,0.6667942259218644,0.6990880307004198,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
