benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,row_block_index,row_block_name,free_surface_panel_index,free_surface_panel_y_m,free_surface_panel_length_m,free_surface_potential_abs,free_surface_potential_phase_deg,matrix_column_norm,row_block_contribution_norm,row_block_free_rhs_norm,total_free_rhs_norm,row_block_to_total_free_rhs_norm_ratio,panel_to_row_block_free_rhs_norm_ratio,panel_to_total_free_rhs_norm_ratio,panel_to_row_block_real_alignment,panel_to_row_block_phase_deg,row_block_to_total_real_alignment,row_block_to_total_phase_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,1,-0.42,0.12,0.02617539086617641,90.0,3.141592653589793,0.08223241565002119,40.09721817463715,70.96500372182572,0.5650280570943591,0.0020508259523608543,0.0011587742033011422,0.0020508259523608547,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,2,-0.3,0.12,0.2126060228004658,90.0,3.141592653589793,0.6679215193388874,40.09721817463715,70.96500372182572,0.5650280570943591,0.01665755256212189,0.009411984560122894,0.01665755256212189,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,3,-0.18,0.12,0.6523888493224493,-90.0,3.141592653589793,2.0495400163153055,40.09721817463715,70.96500372182572,0.5650280570943591,0.0511142695083947,0.028880996390125698,0.05111426950839471,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,4,-0.06,0.12,8.998884611564048,-90.0,3.141592653589793,28.27082978619185,40.09721817463715,70.96500372182572,0.5650280570943591,0.7050571354616842,0.3983770633904298,0.7050571354616841,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,5,0.06,0.12,8.998884611564051,-90.0,3.141592653589793,28.27082978619186,40.09721817463715,70.96500372182572,0.5650280570943591,0.7050571354616845,0.3983770633904299,0.7050571354616845,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,6,0.18,0.12,0.6523888493224459,-90.0,3.141592653589793,2.0495400163152944,40.09721817463715,70.96500372182572,0.5650280570943591,0.05111426950839443,0.028880996390125542,0.05111426950839442,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,7,0.3,0.12,0.2126060228004654,90.0,3.141592653589793,0.6679215193388861,40.09721817463715,70.96500372182572,0.5650280570943591,0.016657552562121855,0.009411984560122875,0.016657552562121855,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,8,0.42000000000000004,0.1200000000000001,0.026175390866176963,90.0,3.141592653589793,0.08223241565002291,40.09721817463715,70.96500372182572,0.5650280570943591,0.0020508259523608972,0.0011587742033011665,0.0020508259523608972,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,9,0.54,0.11999999999999988,0.0037698929727802274,90.0,3.141592653589793,0.011843468068106149,40.09721817463715,70.96500372182572,0.5650280570943591,0.00029536882126145956,0.00016689167120361353,0.00029536882126145956,0.0,0.565028057094359,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,0,-0.54,0.12,0.0037698929727801034,90.0,1.5232419694355674,0.00574245919641887,11.90163007115448,70.96500372182572,0.16771125832399641,0.0004824935040063668,8.091959269006198e-05,-0.41862188555033714,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,1,-0.42,0.12,0.02617539086617641,90.0,0.885625765535673,0.023181600574052948,11.90163007115448,70.96500372182572,0.16771125832399641,0.0019477668550829264,0.00032666243018773073,-0.7166812611976804,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,2,-0.3,0.12,0.2126060228004658,90.0,0.7302967433784131,0.15526548607381682,11.90163007115448,70.96500372182572,0.16771125832399641,0.013045732823617814,0.002187916267607606,-0.8677201936690099,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,3,-0.18,0.12,0.6523888493224493,-90.0,0.6629935441317959,0.43252959536435487,11.90163007115448,70.96500372182572,0.16771125832399641,0.03634204665902531,0.006094970375254524,0.9546160885504671,0.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,4,-0.06,0.12,8.998884611564048,-90.0,0.6356417261637282,5.720066548042783,11.90163007115448,70.96500372182572,0.16771125832399641,0.48061202657493834,0.08060404774252891,0.9950338886344393,0.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,5,0.06,0.12,8.998884611564051,-90.0,0.6356417261637283,5.7200665480427855,11.90163007115448,70.96500372182572,0.16771125832399641,0.48061202657493857,0.08060404774252895,0.9950338886344391,0.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,6,0.18,0.12,0.6523888493224459,-90.0,0.6629935441317959,0.43252959536435254,11.90163007115448,70.96500372182572,0.16771125832399641,0.036342046659025115,0.0060949703752544914,0.9546160885504672,0.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,7,0.3,0.12,0.2126060228004654,90.0,0.7302967433784131,0.15526548607381652,11.90163007115448,70.96500372182572,0.16771125832399641,0.013045732823617788,0.002187916267607602,-0.8677201936690099,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,8,0.42000000000000004,0.1200000000000001,0.026175390866176963,90.0,0.8856257655356738,0.023181600574053458,11.90163007115448,70.96500372182572,0.16771125832399641,0.0019477668550829691,0.00032666243018773794,-0.7166812611976804,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,9,0.54,0.11999999999999988,0.0037698929727802274,90.0,1.523241969435566,0.005742459196419055,11.90163007115448,70.96500372182572,0.16771125832399641,0.00048249350400638233,8.091959269006458e-05,-0.4186218855503371,180.0,0.16771125832399641,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,0,-0.54,0.12,6.261880466466516e-05,-90.0,0.16145845719230204,1.0110335592382962e-05,67.26330069917483,81.79391017964267,0.8223509617213007,1.5030983444597736e-07,1.2360743691281898e-07,0.7952389426235993,0.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,1,-0.42,0.12,0.027985934096215984,90.0,0.25687099330307406,0.007188774689809368,67.26330069917483,81.79391017964267,0.8223509617213007,0.00010687514015941768,8.788887429419594e-05,-0.8030256415843167,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,2,-0.3,0.12,0.23048713008229962,90.0,0.46283106937422014,0.10667660489298572,67.26330069917483,81.79391017964267,0.8223509617213007,0.0015859555475887374,0.0013042120698068301,-0.8197623276374688,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,3,-0.18,0.12,0.5601481847537694,90.0,1.01764879204413,0.5700341235803854,67.26330069917483,81.79391017964267,0.8223509617213007,0.008474667726012713,0.006969151154755025,-0.8629181076980309,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,4,-0.06,0.12,10.116800383442731,-90.0,3.649383696835496,36.920086383474995,67.26330069917483,81.79391017964267,0.8223509617213007,0.5488890078200982,0.4513794034591083,0.9267789071141551,0.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,5,0.06,0.12,10.116800383442733,-90.0,3.649383696835496,36.920086383475,67.26330069917483,81.79391017964267,0.8223509617213007,0.5488890078200983,0.45137940345910843,0.9267789071141551,0.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,6,0.18,0.12,0.5601481847537715,90.0,1.01764879204413,0.5700341235803876,67.26330069917483,81.79391017964267,0.8223509617213007,0.008474667726012748,0.0069691511547550515,-0.8629181076980308,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,7,0.3,0.12,0.23048713008229896,90.0,0.4628310693742201,0.1066766048929854,67.26330069917483,81.79391017964267,0.8223509617213007,0.0015859555475887326,0.0013042120698068262,-0.8197623276374687,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,8,0.42000000000000004,0.1200000000000001,0.027985934096216383,90.0,0.25687099330307417,0.0071887746898094745,67.26330069917483,81.79391017964267,0.8223509617213007,0.00010687514015941926,8.788887429419724e-05,-0.8030256415843167,180.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,9,0.54,0.11999999999999988,6.261880466456454e-05,-90.0,0.1614584571923019,1.0110335592366708e-05,67.26330069917483,81.79391017964267,0.8223509617213007,1.503098344457357e-07,1.2360743691262024e-07,0.7952389426235993,0.0,0.822350961721301,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,0,-0.54,0.12,6.261880466466516e-05,-90.0,3.141592653589793,0.00019672277671108632,45.028420986965926,81.79391017964267,0.5505106784609114,4.368857987892365e-06,2.405102975013998e-06,4.368857987892366e-06,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,1,-0.42,0.12,0.027985934096215984,90.0,3.141592653589793,0.08792040496052024,45.028420986965926,81.79391017964267,0.5505106784609114,0.001952553588009892,0.0010749016004666125,0.0019525535880098922,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,2,-0.3,0.12,0.23048713008229962,90.0,3.141592653589793,0.7240966746135475,45.028420986965926,81.79391017964267,0.5505106784609114,0.016080880891274133,0.008852696649704428,0.016080880891274133,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,3,-0.18,0.12,0.5601481847537694,90.0,3.141592653589793,1.7597574221441,45.028420986965926,81.79391017964267,0.5505106784609114,0.03908103778841113,0.02151452862785472,0.03908103778841113,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,4,-0.06,0.12,10.116800383442731,-90.0,3.141592653589793,31.782865762458087,45.028420986965926,81.79391017964267,0.5505106784609114,0.7058401131067434,0.3885725195513197,0.7058401131067433,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,5,0.06,0.12,10.116800383442733,-90.0,3.141592653589793,31.782865762458094,45.028420986965926,81.79391017964267,0.5505106784609114,0.7058401131067435,0.3885725195513198,0.7058401131067435,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,6,0.18,0.12,0.5601481847537715,90.0,3.141592653589793,1.7597574221441066,45.028420986965926,81.79391017964267,0.5505106784609114,0.03908103778841127,0.021514528627854804,0.03908103778841127,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,7,0.3,0.12,0.23048713008229896,90.0,3.141592653589793,0.7240966746135454,45.028420986965926,81.79391017964267,0.5505106784609114,0.016080880891274088,0.008852696649704402,0.016080880891274088,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,8,0.42000000000000004,0.1200000000000001,0.027985934096216383,90.0,3.141592653589793,0.08792040496052149,45.028420986965926,81.79391017964267,0.5505106784609114,0.0019525535880099197,0.0010749016004666277,0.0019525535880099197,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,9,0.54,0.11999999999999988,6.261880466456454e-05,-90.0,3.141592653589793,0.00019672277671077022,45.028420986965926,81.79391017964267,0.5505106784609114,4.368857987885346e-06,2.4051029750101334e-06,4.368857987885346e-06,0.0,0.5505106784609113,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,0,-0.54,0.12,6.261880466466516e-05,-90.0,1.5232419694355674,9.538359134110566e-05,11.761523070946337,81.79391017964267,0.14379460579784842,8.10979928073474e-06,1.1661453906729264e-06,0.4148653876221277,0.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,1,-0.42,0.12,0.027985934096215984,90.0,0.885625765535673,0.024785064308192172,11.761523070946337,81.79391017964267,0.14379460579784842,0.002107300573121943,0.0003030184552096498,-0.7128241744372033,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,2,-0.3,0.12,0.23048713008229962,90.0,0.7302967433784131,0.16832400048974008,11.761523070946337,81.79391017964267,0.14379460579784842,0.014311411836239052,0.002057903823402656,-0.8653871238017102,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,3,-0.18,0.12,0.5601481847537694,90.0,0.6629935441317959,0.37137463024889356,11.761523070946337,81.79391017964267,0.14379460579784842,0.03157538594353262,0.0045403701746651965,-0.9537226424943247,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,4,-0.06,0.12,10.116800383442731,-90.0,0.6356417261637282,6.430660458985406,11.761523070946337,81.79391017964267,0.14379460579784842,0.5467540572930231,0.07862028413682447,0.9949589492869692,0.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,5,0.06,0.12,10.116800383442733,-90.0,0.6356417261637283,6.430660458985407,11.761523070946337,81.79391017964267,0.14379460579784842,0.5467540572930231,0.07862028413682448,0.994958949286969,0.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,6,0.18,0.12,0.5601481847537715,90.0,0.6629935441317959,0.37137463024889494,11.761523070946337,81.79391017964267,0.14379460579784842,0.031575385943532736,0.004540370174665213,-0.9537226424943247,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,7,0.3,0.12,0.23048713008229896,90.0,0.7302967433784131,0.16832400048973958,11.761523070946337,81.79391017964267,0.14379460579784842,0.014311411836239008,0.00205790382340265,-0.8653871238017103,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,8,0.42000000000000004,0.1200000000000001,0.027985934096216383,90.0,0.8856257655356738,0.02478506430819255,11.761523070946337,81.79391017964267,0.14379460579784842,0.002107300573121975,0.0003030184552096544,-0.7128241744372033,180.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,9,0.54,0.11999999999999988,6.261880466456454e-05,-90.0,1.523241969435566,9.53835913409523e-05,11.761523070946337,81.79391017964267,0.14379460579784842,8.109799280721701e-06,1.1661453906710515e-06,0.4148653876221277,0.0,0.14379460579784842,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,0,-0.54,0.12,0.007539785945560207,90.0,0.16045388266504307,0.0012097879294284584,114.65768268273484,141.93000744365145,0.8078466615191001,1.055130280956418e-05,8.523834749383524e-06,-0.8481037753934516,180.0,0.8078466615191002,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
