benchmark,coefficient,mode_column,generalized_row,station_count,peak_body_potential_station_index,peak_body_potential_x_over_l,peak_body_potential_norm,peak_time_density_station_index,peak_time_density_x_over_l,peak_time_derivative_density_abs_per_m,peak_pressure_gradient_station_index,peak_pressure_gradient_x_over_l,peak_pressure_gradient_density_abs_per_m,peak_total_density_station_index,peak_total_density_x_over_l,peak_total_density_abs_per_m,max_body_potential_to_body_normal_velocity_gain,max_body_potential_norm_to_beam_squared_ratio,max_body_potential_norm_to_submerged_area_ratio,max_body_potential_x_gradient_gain_times_l,max_body_pressure_forward_to_time_norm_ratio,dominant_force_density_component,dominant_force_density_component_station_count,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,heave,heave_force,39,1,0.049999999999999996,195.018011259734,2,0.075,24.97038733542568,0,0.024999999999999998,0.0,2,0.075,24.97038733542568,95.12986295483812,210671.14141124085,49297.04709023038,139.23506100498514,55.694024401994064,time_derivative_density,39,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,heave,heave_force,39,1,0.049999999999999996,390.036022519468,0,0.024999999999999998,0.0,0,0.024999999999999998,278.5748294080241,0,0.024999999999999998,278.5748294080241,95.12986295483812,421342.2828224817,98594.09418046076,139.23506100498514,27.847012200997032,pressure_gradient_density,39,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,pitch,heave_force,39,1,0.049999999999999996,242.7959377798898,3,0.09999999999999999,2.060582295212073,0,0.024999999999999998,49.524414116981994,0,0.024999999999999998,49.53403685198974,48.84568449261806,260465.85698464155,60949.01053440614,136.54797176062226,36.41279246949926,pressure_gradient_density,36,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,pitch,heave_force,39,1,0.049999999999999996,257.6580066700466,2,0.075,9.988154934170277,0,0.024999999999999998,19.454521507324586,0,0.024999999999999998,19.31212932664466,34.06307877196048,273555.33408045134,64011.948174825644,136.055509652919,21.768881544467046,time_derivative_density,23,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,heave,pitch_moment,39,1,0.049999999999999996,390.036022519468,2,0.075,10.612414617555915,0,0.024999999999999998,0.0,2,0.075,10.612414617555915,95.12986295483812,421342.2828224817,98594.09418046076,139.23506100498514,27.847012200997032,time_derivative_density,39,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,heave,pitch_moment,39,1,0.049999999999999996,390.036022519468,0,0.024999999999999998,0.0,0,0.024999999999999998,132.32304396881142,0,0.024999999999999998,132.32304396881142,95.12986295483812,421342.2828224817,98594.09418046076,139.23506100498514,27.847012200997032,pressure_gradient_density,20,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,pitch,pitch_moment,39,1,0.049999999999999996,237.96125911648278,2,0.075,0.8523021359808975,0,0.024999999999999998,52.929217587524526,0,0.024999999999999998,52.93378838665319,62.387151995564096,256238.3060417443,59959.763613768184,137.17203039329178,54.86881215731672,pressure_gradient_density,20,diagnostic_body_potential_source_audit_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,pitch,pitch_moment,39,1,0.049999999999999996,237.96125911648278,2,0.075,4.244965847022367,0,0.024999999999999998,9.240897715979177,0,0.024999999999999998,9.17326143015621,62.387151995564096,256238.3060417443,59959.763613768184,137.17203039329178,54.86881215731672,stokes_body_forward_density,18,diagnostic_body_potential_source_audit_not_hard_gate,INFO
