benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,pair_index,left_station_index,right_station_index,x_left_m,x_right_m,x_mid_m,x_left_over_l,x_right_over_l,x_mid_over_l,dx_m,free_surface_potential_norm_left,free_surface_potential_norm_right,inner_free_surface_normal_derivative_norm_left,inner_free_surface_normal_derivative_norm_right,free_surface_increment_to_normal_derivative_gain_left,free_surface_increment_to_normal_derivative_gain_right,body_potential_norm_left,body_potential_norm_right,body_to_free_surface_potential_gain_left,body_to_free_surface_potential_gain_right,body_pressure_to_free_surface_potential_after_gain_left,body_pressure_to_free_surface_potential_after_gain_right,body_potential_adjacent_relative_jump,body_potential_adjacent_symmetric_norm_ratio,body_potential_adjacent_phase_deg,body_potential_adjacent_real_alignment,phase_aligned_body_potential_adjacent_relative_jump,phase_aligned_body_potential_adjacent_phase_deg,phase_aligned_body_potential_adjacent_real_alignment,body_potential_x_gradient_norm_left,body_potential_x_gradient_norm_right,body_potential_x_gradient_gain_times_l_left,body_potential_x_gradient_gain_times_l_right,body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_body_potential_x_gradient_gain_times_l_left,phase_aligned_body_potential_x_gradient_gain_times_l_right,phase_aligned_body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_gradient_gain_to_raw_gain_ratio_pair_max,central_gradient_gain_times_l_pair_max,forward_gradient_gain_times_l_pair_max,backward_gradient_gain_times_l_pair_max,body_pressure_forward_to_time_norm_ratio_left,body_pressure_forward_to_time_norm_ratio_right,total_density_left_value_per_m,total_density_right_value_per_m,time_derivative_density_left_value_per_m,time_derivative_density_right_value_per_m,pressure_gradient_density_left_value_per_m,pressure_gradient_density_right_value_per_m,pressure_gradient_density_abs_pair_max,pressure_gradient_density_pair_cancellation_index,pressure_gradient_density_pair_sign_change,stokes_body_forward_density_left_value_per_m,stokes_body_forward_density_right_value_per_m,body_panel_mid_y_adjacent_relative_jump,body_panel_mid_z_adjacent_relative_jump,body_panel_normal_adjacent_relative_jump,body_panel_length_adjacent_relative_jump,station_waterplane_beam_adjacent_relative_jump,station_effective_draft_adjacent_relative_jump,station_submerged_area_adjacent_relative_jump,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0,1,0.075,0.15,0.11249999999999999,0.024999999999999998,0.049999999999999996,0.0375,0.075,12.763340953455375,14.332991559396934,127.44176862448725,124.92307114858951,0.02943150140533518,0.018671632772962785,180.24232842365487,195.018011259734,14.1218767939329,13.606232198739917,1010678.1415260008,232426.4526666111,1.1583916906932026,1.0819767640892282,0.0,0.2771687264614707,1.1583916906932026,0.0,0.2771687264614707,4708.517196587052,1324.0305767303769,78.36977980310716,20.367819897931966,78.36977980310716,78.36977980310716,20.367819897931966,78.36977980310716,1.0,78.36977980310716,50.134115721763266,50.134115721763266,31.347911921242872,8.147127959172789,-0.35598045169981796,20.717756511811064,-0.35598045169981796,20.717756511811064,0.0,0.0,0.0,0.0,False,0.0,0.0,0.48542152799317984,0.00502796436425165,0.07591346088573217,0.03627633732559247,0.4868421052631576,0.0,0.4868421052631576,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,1,2,0.15,0.22499999999999998,0.1875,0.049999999999999996,0.075,0.0625,0.07499999999999998,14.332991559396934,14.801988481198595,124.92307114858951,153.1375010836039,0.018671632772962785,0.006211134975866169,195.018011259734,168.348593399277,13.606232198739917,11.373376868460104,232426.4526666111,80666.70083464203,0.17670915562212688,1.1584178241228569,0.0,0.9927456547124015,0.17670915562212688,0.0,0.9927456547124015,1324.0305767303769,500.6222922440351,20.367819897931966,8.921172707217613,20.367819897931966,20.367819897931966,8.921172707217613,20.367819897931966,1.0,20.367819897931966,9.995261136523162,46.335667627728114,8.147127959172789,3.568469082887046,20.717756511811064,24.97038733542568,20.717756511811064,24.97038733542568,0.0,0.0,0.0,0.0,False,0.0,0.0,0.31257604243322773,0.007271763363817935,0.07015525943107467,0.03424948202435322,0.3153153153153157,0.0,0.3153153153153157,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,2,2,3,0.22499999999999998,0.3,0.26249999999999996,0.075,0.09999999999999999,0.0875,0.07500000000000001,14.801988481198595,13.75044411861724,153.1375010836039,91.12483777266586,0.006211134975866169,0.011776676333870063,168.348593399277,133.31357640950003,11.373376868460104,9.695219678686726,80666.70083464203,123774.96248489644,0.2498815284130791,1.2628015685526262,0.0,0.9879206540078627,0.2498815284130791,0.0,0.9879206540078627,500.6222922440351,816.3249849986063,8.921172707217613,18.370034177714125,18.370034177714125,8.921172707217613,18.370034177714125,18.370034177714125,1.0,18.370034177714125,25.441346287565665,12.622031441294553,3.568469082887046,7.34801367108565,24.97038733542568,23.84581334201824,24.97038733542568,23.84581334201824,0.0,0.0,0.0,0.0,False,0.0,0.0,0.2255088036417346,0.008638888105675908,0.06409368760656398,0.032526556176763095,0.22916666666666619,0.0,0.22916666666666619,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,3,3,4,0.3,0.375,0.3375,0.09999999999999999,0.125,0.11249999999999999,0.07500000000000001,13.75044411861724,11.800721255244344,91.12483777266586,53.50610623251837,0.011776676333870063,0.039021474384811905,133.31357640950003,49.832461522904154,9.695219678686726,4.2228318460414584,123774.96248489644,106200.09298120468,0.6360336571891417,2.6752356262438695,0.0,0.9833989155440634,0.6360336571891417,0.0,0.9833989155440634,816.3249849986063,655.3399039402184,18.370034177714125,39.452590775934816,39.452590775934816,18.370034177714125,39.452590775934816,39.452590775934816,1.0,39.452590775934816,25.441346287565665,68.06159596810288,7.34801367108565,15.781036310373935,23.84581334201824,9.554921459954302,23.84581334201824,9.554921459954302,0.0,0.0,0.0,0.0,False,0.0,0.0,0.1729250023674635,0.00928955309507631,0.05799089757256716,0.031018438115170095,0.1771428571428575,0.0,0.1771428571428575,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,4,4,5,0.375,0.44999999999999996,0.4125,0.125,0.15,0.1375,0.07499999999999996,11.800721255244344,10.427291524795182,53.50610623251837,34.5650155575122,0.039021474384811905,0.04249988900731146,49.832461522904154,35.11972226615158,4.2228318460414584,3.3680579642987793,106200.09298120468,30833.24767642424,0.35704720375209503,1.4189309683389133,0.0,0.9713988646387895,0.35704720375209503,0.0,0.9713988646387895,655.3399039402184,160.97617778822251,39.452590775934816,13.750921197634714,39.452590775934816,39.452590775934816,13.750921197634714,39.452590775934816,1.0,39.452590775934816,14.281888150083809,68.06159596810288,15.781036310373935,5.5003684790538845,9.554921459954302,9.168560790028693,9.554921459954302,9.168560790028693,0.0,0.0,0.0,0.0,False,0.0,0.0,0.13705607678021037,0.009338856138642233,0.05172765008183222,0.02946609666709661,0.14215686274509798,0.0,0.14215686274509798,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,5,5,6,0.44999999999999996,0.525,0.4875,0.15,0.17500000000000002,0.1625,0.07500000000000007,10.427291524795182,9.413745574722874,34.5650155575122,19.368233393770872,0.04249988900731146,0.055425382876580394,35.11972226615158,30.3982708564346,3.3680579642987793,3.229136650777762,30833.24767642424,15462.116191921297,0.1818323589525274,1.1553197361789267,0.0,0.9913413231298769,0.1818323589525274,0.0,0.9913413231298769,160.97617778822251,67.9300199610837,13.750921197634714,6.704001712653783,13.750921197634714,13.750921197634714,6.704001712653783,13.750921197634714,1.0,13.750921197634714,7.27329435810109,20.265013382506474,5.5003684790538845,2.6816006850615137,9.168560790028693,9.537870056741719,9.168560790028693,9.537870056741719,0.0,0.0,0.0,0.0,False,0.0,0.0,0.11140073976602953,0.008934317642327338,0.04586108054669635,0.027809777315211136,0.11688311688311712,0.0,0.11688311688311712,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,6,6,7,0.525,0.6,0.5625,0.17500000000000002,0.19999999999999998,0.1875,0.07499999999999996,9.413745574722874,8.59682438584532,19.368233393770872,12.524201938883257,0.055425382876580394,0.06831815528197495,30.3982708564346,26.699011005362827,3.229136650777762,3.105682960015186,15462.116191921297,12377.728051232396,0.13309341812860098,1.1385541902780119,0.0,0.9983464509513051,0.13309341812860098,0.0,0.9983464509513051,67.9300199610837,47.43754341484262,6.704001712653783,5.330258495939891,6.704001712653783,6.704001712653783,5.330258495939891,6.704001712653783,1.0,6.704001712653783,5.323736725144043,8.402980518953026,2.6816006850615137,2.132103398375957,9.537870056741719,9.49916225532766,9.537870056741719,9.49916225532766,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0922595470987943,0.008328242350002762,0.04055770852736376,0.026062350999979764,0.09765624999999967,0.0,0.09765624999999967,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,7,7,8,0.6,0.6749999999999999,0.6375,0.19999999999999998,0.22499999999999998,0.21249999999999997,0.07499999999999996,8.59682438584532,7.902930573968752,12.524201938883257,8.7771595283248,0.06831815528197495,0.0818457965153323,26.699011005362827,23.692192685551156,3.105682960015186,2.997899635306202,12377.728051232396,10965.555958436871,0.11660311965039037,1.1269117789019756,0.0,0.9994854362433433,0.11660311965039037,0.0,0.9994854362433433,47.43754341484262,37.511470991883485,5.330258495939891,4.749852175745655,5.330258495939891,5.330258495939891,4.749852175745655,5.330258495939891,1.0,5.330258495939891,4.664124786015618,6.0613627563496895,2.132103398375957,1.8999408702982623,9.49916225532766,9.295925891286663,9.49916225532766,9.295925891286663,0.0,0.0,0.0,0.0,False,0.0,0.0,0.07732817719822127,0.007608653872538399,0.03568968786957281,0.024206117012442133,0.08243727598566315,0.0,0.08243727598566315,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,8,8,9,0.6749999999999999,0.75,0.7124999999999999,0.22499999999999998,0.25,0.2375,0.07500000000000007,7.902930573968752,7.29223513805241,8.7771595283248,6.369571417591655,0.0818457965153323,0.09819666328915178,23.692192685551156,21.214517485318055,2.997899635306202,2.909192734970415,10965.555958436871,10010.348937524574,0.10646751653530336,1.1167914944069706,0.0,0.9997772921539452,0.10646751653530336,0.0,0.9997772921539452,37.511470991883485,30.870211298360335,4.749852175745655,4.3654367326136025,4.749852175745655,4.749852175745655,4.3654367326136025,4.749852175745655,1.0,4.749852175745655,4.2587006614121306,5.256057159629656,1.8999408702982623,1.7461746930454416,9.295925891286663,9.011740549357254,9.295925891286663,9.011740549357254,0.0,0.0,0.0,0.0,False,0.0,0.0,0.06524822922910987,0.006815076830517686,0.03127272610029008,0.022241305688135385,0.06999999999999995,0.0,0.06999999999999995,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,9,9,10,0.75,0.825,0.7875,0.25,0.27499999999999997,0.26249999999999996,0.07499999999999996,7.29223513805241,6.74018219425758,6.369571417591655,4.664412905744662,0.09819666328915178,0.1201849630188667,21.214517485318055,19.12580483202905,2.909192734970415,2.837579798410142,10010.348937524574,9339.861053628727,0.09949846570902315,1.109209137687693,0.0,0.9998856343711532,0.09949846570902315,0.0,0.9998856343711532,30.870211298360335,26.152483989485233,4.3654367326136025,4.10217779892153,4.3654367326136025,4.3654367326136025,4.10217779892153,4.3654367326136025,1.0,4.3654367326136025,3.9799386283609284,4.756080675890407,1.7461746930454416,1.6408711195686123,9.011740549357254,8.674898297858656,9.011740549357254,8.674898297858656,0.0,0.0,0.0,0.0,False,0.0,0.0,0.055267671374762,0.006068003137985707,0.027238325265009883,0.020230258869768574,0.05956112852664571,0.0,0.05956112852664571,diagnostic_station_transfer_path_not_hard_gate
