benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,endpoint_label,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,configured_end_station_x_over_l,end_term_lever_arm_m,station_pitch_moment_lever_arm_m,end_lever_minus_station_moment_lever_m,endpoint_total_pressure_integral_value,endpoint_time_integral_value,endpoint_forward_gradient_integral_value,endpoint_stokes_body_forward_integral_value,endpoint_total_density_integral_value,end_term_component_value,end_to_endpoint_forward_ratio,end_to_endpoint_pressure_ratio,endpoint_forward_plus_end_value,endpoint_pressure_plus_end_value,endpoint_forward_minus_end_value,abs_endpoint_forward_plus_end_value,abs_endpoint_pressure_plus_end_value,gate_role
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,0.15,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.425,-1.4249999999999998,2.8499999999999996,0.0001954908202889391,0.0001954908202889391,0.0,0.0,0.0001954908202889391,0.0,,0.0,0.0,0.0001954908202889391,0.0,0.0,0.0001954908202889391,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,-4.962114148830428,-0.0,-4.962114148830428,0.005339706775497283,-4.962114148830428,-0.20290885746889667,0.040891614215832255,0.040891614215832255,-5.165023006299324,-5.165023006299324,-4.759205291361531,5.165023006299324,5.165023006299324,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,-4.962114148830428,-0.0,-4.962114148830428,0.005339706775497283,-4.962114148830428,-0.20290885746889667,0.040891614215832255,0.040891614215832255,-5.165023006299324,-5.165023006299324,-4.759205291361531,5.165023006299324,5.165023006299324,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.425,-1.4249999999999998,2.8499999999999996,-0.02640042183902554,-0.0,-0.02640042183902554,0.00016462384866436984,-0.02640042183902554,-0.20290885746889667,7.685818761007577,7.685818761007577,-0.22930927930792222,-0.22930927930792222,0.17650843562987112,0.22930927930792222,0.22930927930792222,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,1.985017064499495,0.00017140496732529682,1.9848456595321697,-0.0021358827101989127,1.9850170644994947,0.0811635429875587,0.040891614215832296,0.04088808325082253,2.0660092025197283,2.0661806074870537,1.903682116544611,2.0660092025197283,2.0661806074870537,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,1.985017064499495,0.00017140496732529682,1.9848456595321697,-0.0021358827101989127,1.9850170644994947,0.0811635429875587,0.040891614215832296,0.04088808325082253,2.0660092025197283,2.0661806074870537,1.903682116544611,2.0660092025197283,2.0661806074870537,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.425,-1.4249999999999998,2.8499999999999996,0.010467310595972968,-9.285813963724605e-05,0.010560168735610213,-6.584953946574795e-05,0.010467310595972966,0.0811635429875587,7.685818761007583,7.7540015884103335,0.09172371172316893,0.09163085358353168,-0.07060337425194849,0.09172371172316893,0.09163085358353168,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,configured_end_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,0.3439973036308579,-0.0025363607183612105,0.3465336643492191,-0.00014434102511603916,0.34399730363085784,0.0054849589544095,0.015828069589458517,0.015944773102917652,0.3520186233036286,0.3494822625852674,0.34104870539480964,0.3520186233036286,0.3494822625852674,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,aft_active_station,0,0.075,0.024999999999999998,0.0375,True,0,0.024999999999999998,1.425,1.425,0.0,0.3439973036308579,-0.0025363607183612105,0.3465336643492191,-0.00014434102511603916,0.34399730363085784,0.0054849589544095,0.015828069589458517,0.015944773102917652,0.3520186233036286,0.3494822625852674,0.34104870539480964,0.3520186233036286,0.3494822625852674,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,0.09,bow_active_station,38,2.925,0.975,0.03749999999999987,False,0,0.024999999999999998,1.425,-1.4249999999999998,2.8499999999999996,0.012245272592797306,7.819632811557567e-05,0.01216707626468173,-7.819632811557564e-05,0.012245272592797306,0.0054849589544095,0.45080336763656975,0.4479246103215182,0.01765203521909123,0.017730231547206807,0.00668211731027223,0.01765203521909123,0.017730231547206807,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate
