benchmark,candidate_name,candidate_order,candidate_class,coefficient_count,row_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,improves_but_still_fails_count,improves_this_coefficient_only_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_candidate_over_reference,abs_candidate_over_reference_spread,median_required_scale_over_documented,required_scale_over_documented_spread,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,8,8,8,0,1.0,8,0,0,0,0.0,0.0,-99.23737886790161,-83.47441086351675,1.0,1.0,15.660875957891012,4.159341439802978,excluded_per_coefficient_fit_not_shared_convention,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,8,8,0,8,0.0,2,0,2,0,99.23737886790161,285.7680098907578,0.0,0.0,27.897897726654218,4.159341439802978,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,8,8,0,8,0.0,2,6,2,0,111.07250638594007,285.7680098907578,6.666666666666657,13.333333333333357,-15.660875957891012,4.159341439802978,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,8,8,0,8,0.0,6,0,6,0,35.17373968764977,299.1013432240912,-77.01414604196623,0.0,5.251191518911603,26.447347588636855,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_ab_mapping_documented_eq34,0,baseline_current_default,8,8,0,8,0.0,0,0,0,0,99.23737886790161,299.1013432240912,0.0,0.0,15.660875957891012,4.159341439802978,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,8,8,0,8,0.0,2,2,2,0,112.187885729616,883.9706963389402,0.0,584.869353114849,15.753574556734808,26.44734758863685,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,8,8,0,8,0.0,0,6,0,0,343.2303238555147,2638.578755683487,231.04243812589868,2339.477412459396,47.26072367020443,26.447347588636852,15.660875957891012,4.159341439802978,excluded_no_coefficients_pass,Keep diagnostic-only: no shared A/B mapping sign or Eq.34 length-power candidate passes the full Wigley III eight-coefficient Gate 1. Per-coefficient required scales are exact fits and therefore excluded from production.,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate,INFO
