benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,ghost_aft_time_only_removed_keep_forward_end,4,8,0,8,0.0,95.19395104509283,296.4160312904099,-3.8878779743545735,1.4210854715202004e-14,7,1,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,8,0,8,0.0,99.23737886790161,299.1013432240912,0.0,0.0,0,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,bow_pressure_excluded_plus_end,5,8,0,8,0.0,99.73902109170109,300.97339480056104,0.005374376850603824,1.8720515764698575,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_pressure_plus_end,1,8,0,8,0.0,120.15273956155175,606.9760502104572,20.279550624748474,307.874706986366,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_end_pressure_excluded_plus_end,6,8,0,8,0.0,119.99646111207556,608.8481017869269,20.12068415150602,309.74675856283574,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_forward_only_removed_keep_time_end,3,8,0,8,0.0,122.69796156906567,609.6613621441388,23.294869282028316,310.56001892004764,2,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_pressure_no_end,2,8,0,8,0.0,120.83079756478949,615.5647849181354,20.91240476110371,316.4634416940442,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
