benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,time_derivative_pressure_scale,forward_speed_pressure_gradient_scale,stokes_body_forward_speed_scale,end_contour_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_derivative_component_value,forward_speed_pressure_gradient_component_value,stokes_body_forward_speed_component_value,end_contour_component_value,time_derivative_component_raw,forward_speed_pressure_gradient_component_raw,stokes_body_forward_speed_component_raw,end_contour_component_raw,time_derivative_contribution_value,forward_speed_pressure_gradient_contribution_value,stokes_body_forward_speed_contribution_value,end_contour_contribution_value,candidate_time_derivative_contribution_value,candidate_forward_speed_pressure_gradient_contribution_value,candidate_stokes_body_forward_speed_contribution_value,candidate_end_contour_contribution_value,candidate_time_derivative_contribution_raw,candidate_forward_speed_pressure_gradient_contribution_raw,candidate_stokes_body_forward_speed_contribution_raw,candidate_end_contour_contribution_raw,current_force_closure_residual_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,time_double_keep_gradient_end,10,Doubles only the Eq.30 time-derivative pressure term; diagnostic for time-pressure under-scaling.,False,2.0,1.0,0.0,1.0,1.0,32.78895512648755,2621.47696236268,32.78895512648755,31.78895512648755,31.78895512648755,0.15,0.0,0.15,211.92636750991701,102.62985042162518,109.29651708829184,FAIL,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,32.78895512648755,0.0,0.0,0.0,32.78895512648755,0.0,0.0,0.0,2621.47696236268,0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,end_flipped_keep_pressure,11,Reverses only the Eq.32 end-contour term while keeping Eq.30 pressure unchanged.,False,1.0,1.0,0.0,-1.0,1.0,16.394477563243775,1310.73848118134,16.394477563243775,15.394477563243775,15.394477563243775,0.15,0.0,0.15,102.62985042162518,102.62985042162518,0.0,FAIL,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,16.394477563243775,0.0,0.0,-0.0,16.394477563243775,0.0,0.0,-0.0,1310.73848118134,0.0,0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,time_plus_stokes_plus_end,12,Replaces the finite-difference Eq.30 pressure-gradient channel with the diagnostic Eq.32 Stokes body forward-speed term.,False,1.0,0.0,1.0,1.0,1.0,16.394477563243775,1310.73848118134,16.394477563243775,15.394477563243775,15.394477563243775,0.15,0.0,0.15,102.62985042162518,102.62985042162518,0.0,FAIL,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,16.394477563243775,0.0,0.0,0.0,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,all_terms_include_stokes,13,Adds the diagnostic Eq.32 Stokes body forward-speed term on top of the current default chain.,False,1.0,1.0,1.0,1.0,1.0,16.394477563243775,1310.73848118134,16.394477563243775,15.394477563243775,15.394477563243775,0.15,0.0,0.15,102.62985042162518,102.62985042162518,0.0,FAIL,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,16.394477563243775,0.0,0.0,0.0,16.394477563243775,0.0,0.0,0.0,1310.73848118134,0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,current_default,0,Current default coefficient chain: Eq.30 time pressure + Eq.30 forward-speed pressure-gradient + Eq.32 end contour.,True,1.0,1.0,0.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_only_no_gradient_no_end,1,Keeps only the Eq.30 time-derivative pressure term; diagnostic for pure radiation inertia/damping contribution.,False,1.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.1,1.0,0.15,0.0,0.315,6.666666666666667,92.84849568358831,-86.18182901692164,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_plus_gradient_no_end,2,Keeps the full Eq.30 body-pressure result but removes the Eq.32 end-contour term.,False,1.0,1.0,0.0,0.0,2.1,31.774452682370107,4592.998007783759,15.130691753509574,29.674452682370106,14.130691753509574,0.15,0.0,0.315,94.20461169006383,92.84849568358831,1.356116006475517,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.0,-0.0,31.774452682370107,-0.0,-0.0,-0.0,4592.998007783759,-0.0,-0.0,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,gradient_removed_keep_time_end,3,Suppresses only the Eq.30 forward-speed pressure-gradient term while retaining time pressure and end contour.,False,1.0,0.0,0.0,1.0,2.1,-0.4271765420397827,-61.74838088239659,-0.2034174009713251,2.5271765420397827,1.203417400971325,0.15,0.0,0.315,8.022782673142167,92.84849568358831,-84.82571301044615,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,0.0,-0.0,-0.4271765420397827,-0.0,0.0,-0.0,-0.4271765420397827,-0.0,0.0,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,gradient_flipped_keep_time_end,4,Reverses only the Eq.30 forward-speed pressure-gradient sign; diagnostic for x-gradient sign convention.,False,1.0,-1.0,0.0,1.0,2.1,-32.20162922440989,-4654.746388666155,-15.334109154480897,34.30162922440989,16.334109154480903,0.15,0.0,0.315,108.89406102987267,92.84849568358831,16.045565346284363,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,-31.774452682370107,-0.0,-0.4271765420397827,-0.0,-31.774452682370107,-0.0,-0.4271765420397827,-0.0,-4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,gradient_half_keep_time_end,5,Halves only the Eq.30 forward-speed pressure-gradient term; diagnostic for gradient over-scaling.,False,1.0,0.5,0.0,1.0,2.1,15.46004979914527,2234.7506230094828,7.361928475783461,13.360049799145271,6.361928475783462,0.15,0.0,0.315,42.41285650522308,92.84849568358831,-50.43563917836523,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,15.887226341185054,-0.0,-0.4271765420397827,-0.0,15.887226341185054,-0.0,-0.4271765420397827,-0.0,2296.4990038918795,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,gradient_double_keep_time_end,6,Doubles only the Eq.30 forward-speed pressure-gradient term; diagnostic for gradient under-scaling.,False,1.0,2.0,0.0,1.0,2.1,63.12172882270043,9124.247634685122,30.05796610604782,61.02172882270043,29.057966106047825,0.15,0.0,0.315,193.71977404031884,92.84849568358831,100.87127835673053,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,63.548905364740214,-0.0,-0.4271765420397827,-0.0,63.548905364740214,-0.0,-0.4271765420397827,-0.0,9185.996015567518,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_removed_keep_gradient_end,7,Suppresses only the Eq.30 time-derivative pressure term while retaining pressure-gradient and end contour.,False,0.0,1.0,0.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_flipped_keep_gradient_end,8,Reverses only the Eq.30 time-derivative pressure sign; diagnostic for harmonic time convention.,False,-1.0,1.0,0.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,0.0,31.774452682370107,-0.0,-0.4271765420397827,0.0,31.774452682370107,-0.0,-0.4271765420397827,0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_half_keep_gradient_end,9,Halves only the Eq.30 time-derivative pressure term; diagnostic for time-pressure over-scaling.,False,0.5,1.0,0.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_double_keep_gradient_end,10,Doubles only the Eq.30 time-derivative pressure term; diagnostic for time-pressure under-scaling.,False,2.0,1.0,0.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,end_flipped_keep_pressure,11,Reverses only the Eq.32 end-contour term while keeping Eq.30 pressure unchanged.,False,1.0,1.0,0.0,-1.0,2.1,32.20162922440989,4654.746388666155,15.334109154480897,30.10162922440989,14.334109154480899,0.15,0.0,0.315,95.56072769653933,92.84849568358831,2.71223201295102,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,0.4271765420397827,-0.0,31.774452682370107,-0.0,0.4271765420397827,-0.0,4592.998007783759,-0.0,61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,time_plus_stokes_plus_end,12,Replaces the finite-difference Eq.30 pressure-gradient channel with the diagnostic Eq.32 Stokes body forward-speed term.,False,1.0,0.0,1.0,1.0,2.1,-0.4271765420397827,-61.74838088239659,-0.2034174009713251,2.5271765420397827,1.203417400971325,0.15,0.0,0.315,8.022782673142167,92.84849568358831,-84.82571301044615,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,0.0,-0.0,-0.4271765420397827,-0.0,0.0,-0.0,-0.4271765420397827,-0.0,0.0,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,all_terms_include_stokes,13,Adds the diagnostic Eq.32 Stokes body forward-speed term on top of the current default chain.,False,1.0,1.0,1.0,1.0,2.1,31.347276140330326,4531.249626901363,14.92727435253825,29.247276140330325,13.92727435253825,0.15,0.0,0.315,92.84849568358833,92.84849568358831,1.4210854715202004e-14,FAIL,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,31.774452682370107,-0.0,-0.4271765420397827,-0.0,4592.998007783759,-0.0,-61.74838088239659,-0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current default coefficient chain: Eq.30 time pressure + Eq.30 forward-speed pressure-gradient + Eq.32 end contour.,True,1.0,1.0,0.0,1.0,-0.2,-7.911851848703239,-1897.6576659114721,39.559259243516195,7.711851848703239,38.55925924351619,0.3,0.0,0.06,128.53086414505398,128.53086414505395,2.842170943040401e-14,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,time_only_no_gradient_no_end,1,Keeps only the Eq.30 time-derivative pressure term; diagnostic for pure radiation inertia/damping contribution.,False,1.0,0.0,0.0,0.0,-0.2,-2.339002757088958,-561.0098112877866,11.69501378544479,2.139002757088958,10.695013785444788,0.3,0.0,0.06,35.65004595148263,128.53086414505395,-92.88081819357132,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,-0.0,0.0,0.0,-2.339002757088958,-0.0,0.0,0.0,-561.0098112877866,-0.0,0.0,0.0,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,time_plus_gradient_no_end,2,Keeps the full Eq.30 body-pressure result but removes the Eq.32 end-contour term.,False,1.0,1.0,0.0,0.0,-0.2,-7.987794345065867,-1915.8724736640484,39.93897172532933,7.787794345065866,38.93897172532933,0.3,0.0,0.06,129.79657241776445,128.53086414505395,1.2657082727104978,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,-5.648791587976908,0.0,0.0,-2.339002757088958,-5.648791587976908,0.0,0.0,-561.0098112877866,-1354.8626623762616,0.0,0.0,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,gradient_removed_keep_time_end,3,Suppresses only the Eq.30 forward-speed pressure-gradient term while retaining time pressure and end contour.,False,1.0,0.0,0.0,1.0,-0.2,-2.26306026072633,-542.7950035352103,11.31530130363165,2.06306026072633,10.31530130363165,0.3,0.0,0.06,34.38433767877217,128.53086414505395,-94.14652646628178,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,-0.0,0.0,0.075942496362628,-2.339002757088958,-0.0,0.0,0.075942496362628,-561.0098112877866,-0.0,0.0,18.214807752576327,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,gradient_flipped_keep_time_end,4,Reverses only the Eq.30 forward-speed pressure-gradient sign; diagnostic for x-gradient sign convention.,False,1.0,-1.0,0.0,1.0,-0.2,3.385731327250578,812.0676588410513,-16.928656636252892,3.585731327250578,17.92865663625289,0.3,0.0,0.06,59.762188787509636,128.53086414505395,-68.76867535754431,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,5.648791587976908,0.0,0.075942496362628,-2.339002757088958,5.648791587976908,0.0,0.075942496362628,-561.0098112877866,1354.8626623762616,0.0,18.214807752576327,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,gradient_half_keep_time_end,5,Halves only the Eq.30 forward-speed pressure-gradient term; diagnostic for gradient over-scaling.,False,1.0,0.5,0.0,1.0,-0.2,-5.087456054714784,-1220.226334723341,25.43728027357392,4.887456054714784,24.43728027357392,0.3,0.0,0.06,81.45760091191308,128.53086414505395,-47.07326323314088,FAIL,-2.339002757088958,-5.648791587976908,0.0,0.075942496362628,-561.0098112877866,-1354.8626623762616,0.0,18.214807752576327,-2.339002757088958,-2.824395793988454,0.0,0.075942496362628,-2.339002757088958,-2.824395793988454,0.0,0.075942496362628,-561.0098112877866,-677.4313311881308,0.0,18.214807752576327,1.0311183300845034e-15,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
