benchmark,candidate_name,candidate_order,candidate_class,row_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_forward_identity_residual_over_effective_tolerance,max_forward_identity_residual_over_effective_tolerance,median_abs_current_minus_eq31_direct_value,median_abs_current_minus_eq32_stokes_value,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,8,0,8,0.0,3,3,133.87054453525866,243.27814165331864,0.0,88.43492606779586,92.12672703133515,550.9682195850881,0.04374488918595554,3.913436527072687,excluded_no_coefficients_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,8,0,8,0.0,3,3,99.23737886790158,299.1013432240914,0.0,2.2737367544323206e-13,92.12672703133515,550.9682195850881,0.04374488918595554,3.913436527072687,baseline_current_default_under_eq31_eq32_audit,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,8,0,8,0.0,2,4,99.0893367908595,307.69007793176957,0.6328541363552489,8.588734707678384,92.12672703133515,550.9682195850881,0.04374488918595554,3.913436527072687,excluded_no_coefficients_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,8,2,6,0.25,2,6,421.8834144201335,6440.325844881978,309.69552869051745,6347.47734919839,92.12672703133515,550.9682195850881,0.04374488918595554,3.913436527072687,identity_not_closed,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
