benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,time_density_value_per_m,pressure_gradient_density_value_per_m,force_derivative_proxy_density_value_per_m,pressure_gradient_minus_force_derivative_proxy_density_value_per_m,pressure_gradient_station_contribution_value,force_derivative_proxy_station_contribution_value,station_residual_contribution_value,station_abs_residual_share_of_total_abs,diagnostic_flags,gate_role
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,8.674898297858656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,8.297734991063097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,7.887823259739325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,7.451448480534449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,6.994679024506796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,6.523443425617598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,6.043213335377655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,5.558726564496182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,5.074059327915735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,4.593093456836307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,4.120102898155556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,3.6600287015637645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,3.2181748766231983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,2.7994623773549785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,2.407715962178535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,2.0454173103474447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,1.713980330177017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,1.4142616838973021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,1.1469632429880645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,0.9127388593488827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.7119971185402806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,0.5444395967197905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,0.4087199803146659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,0.30238193750239845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,0.22906094481322792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.19695817867549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,0.14405540222985885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,0.09879410672814971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,-0.010974923244291357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,-0.0,-278.5748294080241,-471.7486405353441,193.17381112732005,-10.446556102800903,-17.690574020075402,7.244017917274501,0.1840017502293188,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-0.0,-140.73281766848586,-202.61094229700407,61.87812462851821,-10.554961325136437,-15.195820672275302,4.640859347138864,0.1178801946921367,near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,-0.0,95.37546301451367,-25.02445464165745,120.39991765617111,7.153159726088525,-1.8768340981243086,9.029993824212832,0.22936644928126282,peak_abs_derivative_path_difference,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,-0.0,196.73518236257735,123.32372700377105,73.4114553588063,14.755138677193303,9.24927952528283,5.505859151910473,0.1398516309646022,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,-0.0,169.43270800232412,117.41802041591632,52.0146875864078,12.707453100174305,8.806351531193721,3.901101568980584,0.0990899697808642,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,-0.0,22.08413165278319,0.13641122570067551,21.947720427082512,1.6563098739587394,0.010230841927550666,1.6460790320311887,0.04181124706873698,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-0.0,14.65225295109716,-2.6448117223917658,17.297064673488926,1.0989189713322873,-0.19836087917938247,1.2972798505116696,0.032951569937748816,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-0.0,16.37952680209747,1.935553323640443,14.443973478457027,1.2284645101573095,0.14516649927303313,1.0832980108842765,0.02751632206034662,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.0,15.760526270874525,3.8993736477632734,11.861152623111252,1.1820394703155896,0.29245302358224556,0.8895864467333441,0.022595949519793736,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-0.0,14.646585542043452,4.968220747424059,9.678364794619393,1.0984939156532592,0.3726165560568045,0.7258773595964546,0.018437655199483007,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-0.0,13.56391457273258,5.712044466353266,7.851870106379314,1.017293592954943,0.4284033349764947,0.5888902579784482,0.014958112942078125,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-0.0,12.612462937174614,6.296600304954652,6.315862632219962,0.9459347202880962,0.472245022871599,0.4736896974164972,0.012031959940682341,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-0.0,11.785929431427567,6.770292084229177,5.01563734719839,0.8839447073570683,0.5077719063171887,0.3761728010398796,0.009554981029926173,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-0.0,11.054899168726113,7.145153881860229,3.909745286865884,0.8291174376544586,0.5358865411395173,0.29323089651494133,0.007448214346819502,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-0.0,10.39105881891377,7.42404043933481,2.9670183795789598,0.7793294114185323,0.5568030329501105,0.22252637846842185,0.005652283522482882,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-0.0,9.7752952703752,7.6117255130331305,2.163569757342069,0.7331471452781395,0.5708794134774845,0.16226773180065507,0.004121683159543574,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.0,9.198361076661126,7.71773488897134,1.4806261876897855,0.689877080749584,0.5788301166728502,0.11104696407673384,0.002820649531946353,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.0,8.656408161073243,7.753232059695345,0.9031761013778974,0.6492306120804938,0.5814924044771514,0.06773820760334237,0.0017205850259825696,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,-0.0,8.144219178750722,7.725064861278997,0.41915431747172516,0.6108164384063047,0.5793798645959253,0.03143657381037941,0.0007985050103933622,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,-0.0,7.6504708436191144,7.631651438081436,0.01881940553767869,0.5737853132714332,0.5723738578561074,0.0014114554153259009,3.585168752430828e-05,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,-0.0,7.158600368707351,7.464518042180351,-0.30591767347300003,0.536895027653051,0.559838853163526,-0.02294382551047499,0.0005827848714752864,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,-0.0,6.653192128132818,7.215424172258869,-0.5622320441260511,0.498989409609961,0.5411568129194149,-0.04216740330945381,0.001071073553402292,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,-0.0,6.127522788098916,6.884530593670287,-0.7570078055713712,0.4595642091074184,0.5163397945252712,-0.056775585417852804,0.0014421288305026207,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,-0.0,5.586536149793355,6.483671315557301,-0.8971351657639461,0.41899021123450203,0.48627534866679806,-0.06728513743229603,0.0017090768125295871,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,-0.0,5.042924861629488,6.032360536060268,-0.98943567443078,0.37821936462221195,0.4524270402045205,-0.07420767558230856,0.0018849128126855307,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,-0.0,4.509499312198933,5.549885056012152,-1.0403857438132187,0.3382124484149198,0.41624137920091114,-0.07802893078599135,0.0019819746440586736,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,-0.0,3.993335994676426,5.049245011601135,-1.055909016924709,0.2995001996007322,0.37869337587008545,-0.07919317626935324,0.002011547073210777,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,-0.0,3.4947076047902326,4.53613669751162,-1.0414290927213874,0.2621030703592673,0.3402102523133713,-0.078107181954104,0.0019839622636441917,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,-0.0,3.009990270568629,4.012182596387362,-1.0021923258187329,0.22574927029264705,0.30091369472905194,-0.07516442443640492,0.0019092147216114904,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,-0.0,2.5360124221782208,3.4797289955822714,-0.9437165734040507,0.19020093166336643,0.2609796746686702,-0.07077874300530376,0.001797816176151452,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,-0.0,2.0740035174619504,2.9463941010327424,-0.8723905835707919,0.15555026380964618,0.22097955757745555,-0.06542929376780936,0.001661937436796787,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,-0.0,1.6311811379329104,2.4262171058049122,-0.7950359678720018,0.12233858534496857,0.18196628293536884,-0.05962769759040028,0.0015145739345308186,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,-0.0,1.2172620409348918,1.9364612737391356,-0.7191992328042438,0.09129465307011683,0.14523459553043508,-0.05393994246031825,0.0013701020529366,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,-0.0,0.7741332930945666,1.4372722840115066,-0.6631389909169401,0.05805999698209246,0.10779542130086293,-0.049735424318770476,0.0012633051474415361,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,-0.0,0.17776209135629675,0.84339007061519,-0.6656279792588933,0.013332156851722248,0.06325425529613922,-0.04992209844441697,0.0012680467654543207,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,-0.0,0.02516941773082145,0.6800443406669525,-0.654874922936131,0.0018877063298116078,0.051003325550021406,-0.0491156192202098,0.0012475617817791927,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,-0.0,0.06837882050575124,0.7853125755787969,-0.7169337550730456,0.005128411537931355,0.058898443168409906,-0.05377003163047855,0.0013657862311881655,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.0,0.9589287205350214,1.2402426037932055,-0.28131388325818407,0.07191965404012657,0.09301819528449036,-0.02109854124436379,0.0005359137098475096,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,-0.0,1.482128945348808,2.272366355324922,-0.7902374099761138,0.0555798354505801,0.08521373832468426,-0.02963390287410416,0.000752716249080225,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,0.009622735007735847,49.524414116981994,83.8664249840611,-34.342010867079104,1.8571655293868248,3.1449909369022913,-1.2878254075154663,0.18400175022931872,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-1.5139320142586934,25.019167585508583,36.019723075022945,-11.000555489514362,1.8764375689131434,2.7014792306267204,-0.825041661713577,0.11788019469213687,near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,-2.005416790543288,-16.955637869246846,4.4487919362946835,-21.40442980554153,-1.2716728401935133,0.33365939522210125,-1.6053322354156145,0.22936644928126282,peak_abs_derivative_path_difference,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,-2.060582295212073,-34.97514353112486,-21.92421813400375,-13.050925397121109,-2.6231357648343647,-1.6443163600502813,-0.9788194047840834,0.13985163096460212,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,-0.827542108914897,-30.1213703115243,-20.87431474060735,-9.247055570916949,-2.259102773364322,-1.565573605545551,-0.693529167818771,0.09908996978086429,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,-0.8593382321359879,-3.9260678493836743,-0.02425088456901029,-3.901816964814664,-0.2944550887037756,-0.001818816342675772,-0.29263627236109985,0.04181124706873693,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-0.9785296122384591,-2.604844969083931,0.47018875064743193,-3.075033719731363,-0.19536337268129483,0.0352641562985574,-0.23062752897985225,0.0329515699377488,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-1.0602567538477041,-2.911915875928438,-0.3440983686471864,-2.5678175072812515,-0.21839369069463271,-0.025807377648538965,-0.19258631304609375,0.027516322060346644,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-1.124562083313842,-2.8018713370443584,-0.6932219818245812,-2.1086493552197774,-0.21014035027832692,-0.05199164863684359,-0.1581487016414833,0.022595949519793726,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-1.177464479233812,-2.603837429696616,-0.8832392439864988,-1.7205981857101174,-0.19528780722724623,-0.06624294329898742,-0.1290448639282588,0.01843765519948304,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-1.2197186695774893,-2.411362590708007,-1.0154745717961258,-1.3958880189118812,-0.18085219430310043,-0.07616059288470939,-0.10469160141839103,0.01495811294207816,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-1.2507353649914823,-2.242215633275489,-1.1193956097697186,-1.1228200235057701,-0.16816617249566168,-0.08395467073272891,-0.08421150176293277,0.01203195994068233,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-1.2697960788809342,-2.0952763433649073,-1.203607481640752,-0.8916688617241553,-0.15714572575236818,-0.09027056112305648,-0.0668751646293117,0.00955498102992614,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-1.2764946846735699,-1.9653154077735306,-1.2702495789973756,-0.6950658287761551,-0.14739865558301482,-0.09526871842480318,-0.05212993715821164,0.00744821434681948,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-1.2708629505367128,-1.847299345584671,-1.3198294114372966,-0.5274699341473743,-0.13854745091885023,-0.09898720585779719,-0.03956024506105305,0.005652283522482922,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-1.2532965182102855,-1.7378302702889235,-1.353195646761446,-0.38463462352747735,-0.1303372702716692,-0.1014896735071084,-0.028847596764560782,0.004121683159543557,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-1.2243642175280083,-1.6352641914064234,-1.3720417580393522,-0.2632224333670712,-0.12264481435548169,-0.10290313185295136,-0.019741682502530326,0.0028206495319463344,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-1.1846255226258606,-1.53891700641302,-1.3783523661680628,-0.1605646402449572,-0.11541877548097661,-0.1033764274626048,-0.0120423480183718,0.0017205850259825444,none,diagnostic_section_force_derivative_not_hard_gate
