benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,candidate_name,candidate_order,candidate_description,candidate_is_current_default,station_index,x_m,x_over_l,trapz_weight_m,current_density_value_per_m,candidate_density_value_per_m,candidate_density_delta_vs_current_per_m,candidate_density_ratio_to_current,current_station_integral_value,candidate_station_integral_value,candidate_station_integral_delta_vs_current,current_gradient_norm,candidate_gradient_norm,candidate_gradient_norm_ratio_to_current,current_gradient_peak_panel_index,candidate_gradient_peak_panel_index,current_gradient_peak_abs,candidate_gradient_peak_abs,candidate_gradient_peak_abs_ratio_to_current,current_gradient_peak_phase_deg,candidate_gradient_peak_phase_deg,candidate_gradient_peak_phase_delta_vs_current_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,0,0.075,0.024999999999999998,0.0375,0.0,0.0,0.0,,0.0,0.0,0.0,4708.517196587052,4708.517196587052,1.0,8,8,3095.5727597902414,3095.5727597902414,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,1,0.15,0.049999999999999996,0.07499999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,1324.0305767303769,1324.0305767303769,1.0,8,8,889.1474328368872,889.1474328368872,1.0,-90.0,-90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,2,0.22499999999999998,0.075,0.075,0.0,0.0,0.0,,0.0,0.0,0.0,500.6222922440352,500.6222922440352,1.0,8,8,192.42042546691943,192.42042546691943,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,3,0.3,0.09999999999999999,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,816.3249849986063,816.3249849986063,1.0,4,4,227.91492703601546,227.91492703601546,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,4,0.375,0.125,0.07499999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,655.3399039402184,655.3399039402184,1.0,0,0,245.2304333546378,245.2304333546378,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,5,0.44999999999999996,0.15,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,160.97617778822251,160.97617778822251,1.0,14,14,105.28081173226641,105.28081173226641,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,6,0.525,0.17500000000000002,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,67.9300199610837,67.9300199610837,1.0,14,14,39.11856126478909,39.11856126478909,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,7,0.6,0.19999999999999998,0.07499999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,47.43754341484262,47.43754341484262,1.0,0,0,18.644037478160747,18.644037478160747,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,37.51147099188348,37.51147099188348,1.0,1,1,13.059143845678015,13.059143845678015,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,9,0.75,0.25,0.07500000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,30.870211298360335,30.870211298360335,1.0,1,1,10.178830883537717,10.178830883537717,1.0,90.0,90.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
