benchmark,candidate_name,candidate_order,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_free_surface_increment_gain_max,median_heave_free_surface_increment_phase_deg,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_eq19_22,0,1.0,-1.0,updated,8,0,8,0.0,99.23737886790161,299.1013432240912,0.0,0.0,0,0,25.90347984209754,0.24730501705899274,180.0,102459.57454717396,31.774452682370107,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_local_time,1,-1.0,-1.0,updated,8,0,8,0.0,99.23737886790161,299.1013432240912,0.0,0.0,0,0,25.90347984209754,0.24730501705899274,180.0,102459.57454717396,31.774452682370107,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_previous_elevation,3,1.0,-1.0,previous,8,0,8,0.0,92.92723736122768,301.48485324635936,-3.433174865312438,2.383510022268183,7,1,26.83414737504804,0.16894070134687972,180.0,103078.88149175957,30.678296421890927,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_average_elevation,4,1.0,-1.0,average,8,0,8,0.0,95.620899714073,302.40942394540286,-1.3447982712571473,3.3080807213116827,6,2,26.152127966882997,0.21982202213851387,180.0,102766.18848273021,31.34896886052696,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,dynamic_gravity_sign_flipped,2,1.0,1.0,updated,8,0,8,0.0,34818.90251910615,133335.5246041321,34706.71463337654,133036.42326090802,0,8,57244.298405594294,0.06456397172796195,0.0,104210.89947446885,6338.145552809851,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_time_and_dynamic_sign,5,-1.0,1.0,updated,8,0,8,0.0,34818.90251910615,133335.5246041321,34706.71463337654,133036.42326090802,0,8,57244.298405594294,0.06456397172796195,0.0,104210.89947446885,6338.145552809851,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
