benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,body_phi_solution_norm,body_phi_n_known_norm,body_phi_to_phi_n_norm_ratio,free_phi_known_norm,free_phi_n_solution_norm,free_phi_n_to_phi_norm_ratio,control_phi_solution_norm,control_phi_n_solution_norm,control_phi_n_to_phi_norm_ratio,outer_history_rhs_norm,matched_rhs_total_norm,matched_rhs_body_normal_velocity_norm,matched_rhs_inner_free_surface_potential_norm,matched_rhs_outer_control_history_norm,matched_rhs_body_normal_velocity_to_total_ratio,matched_rhs_inner_free_surface_potential_to_total_ratio,matched_rhs_outer_control_history_to_total_ratio,matched_rhs_source_sum_relative_residual,body_pressure_total_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_forward_to_time_norm_ratio,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,180.24232842365487,1.894697656709786,95.12986295483812,12.763340953455375,127.44176862448725,9.984985051267897,4.643863396849394,7.606918387657844,1.6380581721716276,0.021957874946667837,71.4033050958775,0.6954484579011903,70.96500372182572,0.021957874946667837,0.009739723629982813,0.9938616094386213,0.00030751902754618546,0.0,10476346.21686713,334026.07081039756,10471019.847163178,31.347911921242872,-0.35598045169981796,-0.35598045169981796,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,195.018011259734,2.1117175911832584,92.3504222695136,14.332991559396934,124.92307114858951,8.715770928274075,0.503072238619213,0.864952933036633,1.7193414119027464,0.011908424464111934,82.63005520522827,1.3152256308676147,81.79391017964267,0.011908424464111934,0.01591703681670052,0.9898808608622023,0.00014411734851846558,0.0,2966538.0619861144,361408.44721687335,2944440.8650018116,8.147127959172789,20.717756511811064,20.717756511811064,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,360.48465684730974,3.789395313419572,95.12986295483812,25.52668190691075,254.8835372489745,9.984985051267897,9.287726793698788,15.213836775315688,1.6380581721716276,0.04391574989333567,142.806610191755,1.3908969158023805,141.93000744365145,0.04391574989333567,0.009739723629982813,0.9938616094386213,0.00030751902754618546,0.0,20984618.205114845,1336104.2832415903,20942039.694326356,15.673955960621436,-278.5748294080241,-0.0,-278.5748294080241,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,390.036022519468,4.223435182366517,92.3504222695136,28.665983118793868,249.84614229717903,8.715770928274075,1.006144477238426,1.729905866073266,1.7193414119027464,0.023816848928223867,165.26011041045655,2.6304512617352294,163.58782035928533,0.023816848928223867,0.01591703681670052,0.9898808608622023,0.00014411734851846558,0.0,6063726.995956023,1445633.7888674934,5888881.730003623,4.073563979586394,-140.73281766848586,-0.0,-140.73281766848586,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,222.84481976642252,4.644485722205036,47.980515625446635,15.83090700205356,158.6915918477701,10.024162976081211,5.688147251292702,9.424360988628647,1.656841950863147,0.06037698329959638,88.15272990362124,1.7047577072853966,87.85688547146283,0.06037698329959637,0.019338683091825234,0.9966439560920932,0.0006849133698480748,0.0,12982195.470223524,619465.8618596199,12966065.388249464,20.93104105741305,49.53403685198974,0.009622735007735847,49.524414116981994,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,1,0.15,0.049999999999999996,242.7959377798898,4.970673260123584,48.84568449261806,17.93049515491952,157.6512010444083,8.792350667524882,0.6187351169721211,1.4980906258958462,2.4212148055002785,0.038979055443192044,102.6510155177033,3.0958480914673987,102.10734130760375,0.038979055443192044,0.03015896214814831,0.9947036645730427,0.00037972401195066286,0.0,3738036.06426602,674926.1437195697,3658929.4479906084,5.42122939233909,23.50523557124989,-1.5139320142586934,25.019167585508583,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,0,0.075,0.024999999999999998,234.04368551420632,7.122502475237597,32.85975488641707,16.70714496200974,168.44833561089163,10.082413003174697,5.8879076966839365,9.928914697355049,1.6863230894307333,0.09429610962760761,92.37888283779475,2.614313341899123,92.46058410901544,0.09429610962760761,0.028299902116044374,1.0008844150168406,0.0010207539508047447,0.0,13696170.738064345,1084327.601540722,13649638.572059432,12.588113179692789,19.31212932664466,-0.14239218067992768,19.454521507324586,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,1,0.15,0.049999999999999996,257.6580066700466,7.564143229535127,34.06307877196048,19.161164847080766,170.55155740547778,8.900897140993052,0.6446210583726144,2.078184573275192,3.2238856399164137,0.06210819723510806,108.58686594173075,4.7111200345041695,108.7834305683916,0.062108197235108055,0.043385726198527756,1.00181020628007,0.0005719678590635095,0.0,4096191.596988789,1193733.0749875598,3872172.6915933494,3.2437508625064293,19.311975144441014,8.28710260472442,11.024872539716593,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,0.15,heave,pitch_moment,0,0.075,0.024999999999999998,360.48465684730974,3.789395313419572,95.12986295483812,25.52668190691075,254.8835372489745,9.984985051267897,9.287726793698788,15.213836775315688,1.6380581721716276,0.04391574989333567,142.806610191755,1.3908969158023805,141.93000744365145,0.04391574989333567,0.009739723629982813,0.9938616094386213,0.00030751902754618546,0.0,20984618.205114845,1336104.2832415903,20942039.694326356,15.673955960621436,-0.16909071455741362,-0.16909071455741362,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,0.15,heave,pitch_moment,1,0.15,0.049999999999999996,390.036022519468,4.223435182366517,92.3504222695136,28.665983118793868,249.84614229717903,8.715770928274075,1.006144477238426,1.729905866073266,1.7193414119027464,0.023816848928223867,165.26011041045655,2.6304512617352294,163.58782035928533,0.023816848928223867,0.01591703681670052,0.9898808608622023,0.00014411734851846558,0.0,6063726.995956023,1445633.7888674934,5888881.730003623,4.073563979586394,9.322990430314977,9.322990430314977,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
