benchmark,coefficient,endpoint_label,station_index,x_over_l,endpoint_forward_gradient_integral_value,endpoint_total_pressure_integral_value,end_term_component_value,end_to_endpoint_forward_ratio_abs,end_to_endpoint_pressure_ratio_abs,abs_endpoint_forward_plus_end_value,end_lever_minus_station_moment_lever_m,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,configured_end_station,0,0.024999999999999998,0.0,-0.013349266938743174,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,configured_end_station,0,0.024999999999999998,1.8571655293868248,1.8575263819496148,0.075942496362628,0.040891614215832296,0.04088367040198944,1.9331080257494528,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,configured_end_station,0,0.024999999999999998,0.0,-0.0063409017959030105,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,configured_end_station,0,0.024999999999999998,1.9848456595321697,1.985017064499495,0.0811635429875587,0.040891614215832296,0.04088808325082253,2.0660092025197283,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,configured_end_station,0,0.024999999999999998,-10.446556102800903,-10.446556102800903,-0.4271765420397827,0.04089161421583227,0.04089161421583227,10.873732644840686,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,configured_end_station,0,0.024999999999999998,0.729544556524672,0.7242048497491747,0.011547282009283129,0.015828069589458472,0.01594477310291761,0.7410918385339551,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,configured_end_station,0,0.024999999999999998,-4.962114148830428,-4.962114148830428,-0.20290885746889667,0.040891614215832255,0.040891614215832255,5.165023006299324,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,configured_end_station,0,0.024999999999999998,0.3465336643492191,0.3439973036308579,0.0054849589544095,0.015828069589458517,0.015944773102917652,0.3520186233036286,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
