benchmark,fit_name,fit_order,fit_description,fit_component_set,fit_rank,fit_condition_number,fit_residual_sum_squares,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,candidate_gate_status,gate_role,path_diagnostic_status,time_derivative_fit_scale,pressure_gradient_fit_scale,stokes_body_forward_fit_scale,end_term_fit_scale
ma2005_wigley_iii_coefficients,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,1228.498688762868,0.10239401899482278,8,5,3,0.625,0.5820012363098588,4.9661692533784585,-98.96446549592284,-81.82804706006823,8,0,FAIL,diagnostic_eq30_component_scale_fit_not_hard_gate,INFO,0.057364664671963106,0.10674647451004882,0.021686795653189938,3.149679722679787
ma2005_wigley_iii_coefficients,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,259.02572802720186,0.10341397748955274,8,5,3,0.625,0.6549047061044939,4.981432549757479,-98.68943265006165,-81.77232989981367,8,0,FAIL,diagnostic_eq30_component_scale_fit_not_hard_gate,INFO,0.058006510175150225,0.12220754624324387,0.0,4.307422182798409
ma2005_wigley_iii_coefficients,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.498884950126572,8,2,6,0.25,2.386022238718353,8.657903991125783,-96.00984897064995,-82.03569971941337,8,0,FAIL,diagnostic_eq30_component_scale_fit_not_hard_gate,INFO,0.05497256634863534,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.4460995750389967,8,1,7,0.125,7.110943034387567,22.806683798539783,-94.14663371900116,-80.14107753018342,8,0,FAIL,diagnostic_eq30_component_scale_fit_not_hard_gate,INFO,0.0,0.060951489524886375,0.0,0.0
ma2005_wigley_iii_coefficients,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.8072342158219057,0.406149629389035,8,2,6,0.25,1.6506057146369317,24.879288293246756,-98.0494239221281,-81.97153729881926,8,0,FAIL,diagnostic_eq30_component_scale_fit_not_hard_gate,INFO,0.05571169879802405,0.06115765953944621,0.0,0.0
