benchmark,coefficient,matrix_cell,provider_route,reference_value,computed_value,gate_error_ratio,status,a_omega_e_sqrt_l_over_g,b_omega_e_sqrt_l_over_g,ab_frequency_pair_status,pressure_gradient_integral_value,projection_derivative_proxy_integral_value,stokes_body_forward_integral_value,end_contour_integral_value,stokes_plus_end_integral_value,gradient_minus_projection_derivative_value,gradient_minus_stokes_plus_end_value,projection_derivative_minus_stokes_plus_end_value,gradient_projection_derivative_residual_norm,gradient_stokes_end_residual_norm,projection_derivative_stokes_end_residual_norm,projection_derivative_pair_role,direct_gradient_closer_to_stokes_end_than_projection_derivative,projection_derivative_closer_to_stokes_end_than_direct_gradient,candidate_default_gate_eligible,candidate_exclusion_reason,diagnostic_conclusion,remaining_blocker,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,33,matched_bie_station_sweep,1.0,16.394477563243775,102.62985042162518,FAIL,1.0,2.0,frequency_mismatch_projection_proxy_diagnostic_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak_frequency_gap_or_missing_pair_evidence,False,False,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,projection_derivative_proxy_weakened_by_ab_frequency_gap,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,33,matched_bie_station_sweep,2.1,31.34727614033032,92.84849568358831,FAIL,1.0,2.0,frequency_mismatch_projection_proxy_diagnostic_only,31.774452682370104,-5.440986155774293,0.0,-0.4271765420397827,-0.4271765420397827,37.215438838144394,32.201629224409885,-5.01380961373451,1.1712377616749066,1.0134440251830616,0.9214891327031887,weak_frequency_gap_or_missing_pair_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,projection_derivative_proxy_weakened_by_ab_frequency_gap,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,35,matched_bie_station_sweep,-0.2,-7.911851848703237,128.53086414505395,FAIL,1.5,2.5,frequency_mismatch_projection_proxy_diagnostic_only,-5.648791587976908,0.9672864276932076,0.0,0.075942496362628,0.075942496362628,-6.616078015670116,-5.724734084339536,0.8913439313305797,1.1712377616749068,1.0134440251830616,0.9214891327031889,weak_frequency_gap_or_missing_pair_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,projection_derivative_proxy_weakened_by_ab_frequency_gap,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,35,matched_bie_station_sweep,0.13,3.8679513852529435,95.84490731417804,FAIL,1.5,2.5,frequency_mismatch_projection_proxy_diagnostic_only,-2.7013869220538504,0.30515151931648293,0.0,0.011547282009283129,0.011547282009283129,-3.0065384413703335,-2.7129342040631337,0.2936042373071998,1.1129610559765641,1.004274575372751,0.9621588578842794,weak_frequency_gap_or_missing_pair_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,projection_derivative_proxy_weakened_by_ab_frequency_gap,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,matched_bie_station_sweep,0.15,3.9063484888582534,83.47441086351675,FAIL,2.0,2.0,same_frequency_ab_pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,strong_same_frequency_evidence,False,False,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,direct_gradient_projection_derivative_and_stokes_end_all_close,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,matched_bie_station_sweep,-0.1,6.053015447462404,205.10051491541347,FAIL,2.0,2.0,same_frequency_ab_pair,6.255924304931301,-2.679832922602181,-6.55779102529751,-0.20290885746889667,-6.760699882766406,8.935757227533482,13.016624187697708,4.080866960164226,1.4283672231279676,1.925336786636274,0.6036160502504629,strong_same_frequency_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,direct_gradient_differs_from_projection_derivative_and_stokes_end,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,matched_bie_station_sweep,0.063,-2.7635076934676617,299.1013432240912,FAIL,1.0,1.0,same_frequency_ab_pair,-2.50236972197252,1.0719331690408742,2.6231164101190045,0.0811635429875587,2.704279953106563,-3.574302891013394,-5.206649675079083,-1.632346784065689,1.4283672231279683,1.9253367866362736,0.6036160502504623,strong_same_frequency_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,direct_gradient_differs_from_projection_derivative_and_stokes_end,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,55,matched_bie_station_sweep,0.09,1.3097539554180513,90.35214484578157,FAIL,1.0,1.0,same_frequency_ab_pair,-0.25827039907966015,0.16779268892261925,0.9356011028355838,0.0054849589544095,0.9410860617899933,-0.42606308800227943,-1.1993564608696534,-0.7732933728673741,1.6496783584976993,1.2744386614210572,0.8217031409396617,strong_same_frequency_evidence,False,True,false,Keep diagnostic-only: projection-derivative substitutions are not equation-level corrections and cannot enter the default route unless the full Eq.31/Eq.32 chain closes for all Wigley III coefficients with same-frequency A/B evidence.,direct_gradient_differs_from_projection_derivative_and_stokes_end,"Derive the fixed-surface relation between direct dphi/dx pressure, d(phi*N_i)/dx, the A1 m_i row, contour orientation, and C_A end-contour term.",diagnostic_projection_derivative_balance_not_hard_gate,INFO
