benchmark,coefficient,candidate_name,candidate_order,row_count,station_count,total_current_forward_gradient_integral_value,total_candidate_forward_gradient_integral_value,total_forward_gradient_integral_delta_vs_current,max_abs_station_integral_delta_vs_current,dominant_delta_station_index,dominant_delta_x_over_l,dominant_delta_value,dominant_candidate_density_value_per_m,dominant_current_density_value_per_m,dominant_station_delta_share_of_total_abs_delta,max_gradient_norm_ratio_to_current,median_gradient_norm_ratio_to_current,max_gradient_peak_phase_delta_abs_deg,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,current_default,0,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,current_default,0,39,39,-5.648791587976908,-5.648791587976908,0.0,0.0,0,0.024999999999999998,0.0,49.524414116981994,49.524414116981994,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,current_default,0,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,current_default,0,39,39,-2.50236972197252,-2.50236972197252,0.0,0.0,0,0.024999999999999998,0.0,52.929217587524526,52.929217587524526,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,current_default,0,39,39,31.774452682370104,31.774452682370104,0.0,0.0,0,0.024999999999999998,0.0,-278.5748294080241,-278.5748294080241,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,current_default,0,39,39,-2.7013869220538504,-2.7013869220538504,0.0,0.0,0,0.024999999999999998,0.0,19.454521507324586,19.454521507324586,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,current_default,0,39,39,6.255924304931301,6.255924304931301,0.0,0.0,0,0.024999999999999998,0.0,-132.32304396881142,-132.32304396881142,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,current_default,0,39,39,-0.25827039907966015,-0.25827039907966015,0.0,0.0,0,0.024999999999999998,0.0,9.240897715979177,9.240897715979177,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,scheme_central,1,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,scheme_central,1,39,39,-5.648791587976908,-5.648791587976908,0.0,0.0,0,0.024999999999999998,0.0,49.524414116981994,49.524414116981994,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,scheme_central,1,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,scheme_central,1,39,39,-2.50236972197252,-2.50236972197252,0.0,0.0,0,0.024999999999999998,0.0,52.929217587524526,52.929217587524526,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,scheme_central,1,39,39,31.774452682370104,31.774452682370104,0.0,0.0,0,0.024999999999999998,0.0,-278.5748294080241,-278.5748294080241,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,scheme_central,1,39,39,-2.7013869220538504,-2.7013869220538504,0.0,0.0,0,0.024999999999999998,0.0,19.454521507324586,19.454521507324586,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,scheme_central,1,39,39,6.255924304931301,6.255924304931301,0.0,0.0,0,0.024999999999999998,0.0,-132.32304396881142,-132.32304396881142,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,scheme_central,1,39,39,-0.25827039907966015,-0.25827039907966015,0.0,0.0,0,0.024999999999999998,0.0,9.240897715979177,9.240897715979177,,1.0,1.0,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,scheme_forward,2,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,2.1288712893911415,0.9527450658499695,180.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,scheme_forward,2,39,39,-5.648791587976908,-7.766851778048048,-2.1180601900711395,2.6531305634813886,1,0.049999999999999996,-2.6531305634813886,-10.355906594243276,25.019167585508583,0.40987302346288984,2.6283170266464673,0.9617895843719941,176.6987473195357,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,scheme_forward,2,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,2.1288712893911415,0.9527450658499695,180.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,scheme_forward,2,39,39,-2.50236972197252,-5.030680464185847,-2.5283107422133257,2.6862946955249067,1,0.049999999999999996,-2.6862946955249067,-10.485355426671317,25.33190718032745,0.44330717814085274,2.0812621218969483,0.956964650603206,177.73623381647005,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,scheme_forward,2,39,39,31.774452682370104,43.688541251520284,11.914088569150188,14.923859419582836,1,0.049999999999999996,14.923859419582836,58.251974592618666,-140.73281766848586,0.4098730234628905,2.1288712893911415,0.9527450658499695,180.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,scheme_forward,2,39,39,-2.7013869220538504,-3.5945908571324026,-0.893203935078553,0.9981823701025806,1,0.049999999999999996,-0.9981823701025806,-2.2842257283178173,11.024872539716593,0.3298421178545961,3.3651026510652917,0.9642668961789367,174.9464302451146,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,scheme_forward,2,39,39,6.255924304931301,12.57670116046462,6.320776855533318,6.715736738812275,1,0.049999999999999996,6.715736738812275,26.213388566678393,-63.32976795081862,0.44330717814085324,2.1288712893911415,0.9527450658499695,180.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,scheme_forward,2,39,39,-0.25827039907966015,-0.7068847269005507,-0.4486143278208907,0.449182066546161,1,0.049999999999999996,-0.449182066546161,-1.0279015777430136,4.961192642872468,0.3599779475409393,2.0812621218969483,0.956964650603206,177.73623381647005,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,scheme_backward,3,39,39,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,,2.7844577709853526,1.0508392891674623,180.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate,INFO
