benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,panel_index,x_m,x_over_l,is_configured_end_station,is_bow_station,is_section_endpoint_panel,symbol_convention,equation_source,unit_description,pressure_row_measure_N3_ds,stokes_m3_ds,body_panel_normal_z,body_panel_length_m,mode_body_potential_real,mode_body_potential_imag,total_row_measure_x_gradient,normal_variation_x_gradient,panel_length_variation_x_gradient,lever_variation_x_gradient,product_rule_residual_x_gradient,eq31_panel_density_value_per_m,eq32_stokes_body_panel_density_value_per_m,eq32_boundary_proxy_panel_density_value_per_m,longitudinal_end_station_proxy_density_value_per_m,eq32_stokes_plus_boundary_proxy_panel_density_value_per_m,eq31_minus_eq32_proxy_panel_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,section_interior_panel_density_value_per_m,longitudinal_interior_station_density_value_per_m,formula_decomposition_closure_residual_value_per_m,dominant_panel_source,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,10,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0023531466988200352,0.0,0.09375347460677194,0.025099301211926116,0.0,-63.986580864195275,-0.030675591347488602,-0.030552354423528705,-0.000256256574205951,0.0,0.00013301965024605406,-8.351005794247614,-0.0,0.0,-8.351005794247614,0.0,-8.351005794247614,-8.317456244887792,-0.06976231074949243,0.0,0.03621276138966864,-8.351005794247614,0.0,1.4432899320127035e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,11,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0018387152858138234,0.0,0.07325699070752315,0.02509951975989366,0.0,-82.81193743926892,-0.024016588577742165,-0.023928088157321812,-0.00020066920304412993,0.0,0.00011216878262377685,-8.461769696154624,-0.0,0.0,-8.461769696154624,0.0,-8.461769696154624,-8.43058832444624,-0.07070182244134321,0.0,0.039520450732960045,-8.461769696154624,0.0,-1.457167719820518e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,12,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0013210392814386879,0.0,0.05263147228500501,0.025099797214205216,0.0,-90.64349854956207,-0.01727084699295017,-0.01721105629194398,-0.0001446097013195764,0.0,8.481900031338528e-05,-6.660506147537907,-0.0,0.0,-6.660506147537907,0.0,-6.660506147537907,-6.6374478498308,-0.05576876484551219,0.0,0.03271046713840529,-6.660506147537907,0.0,1.3877787807814457e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,13,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0008010436981359201,0.0,0.031913924313993515,0.025100131536775032,0.0,-87.95819289324623,-0.010472755863654787,-0.010437144463851205,-8.802746484055312e-05,0.0,5.241606503697089e-05,-3.91917101909536,-0.0,0.0,-3.91917101909536,0.0,-3.91917101909536,-3.905844329551877,-0.0329421112817897,0.0,0.019615421738306778,-3.91917101909536,0.0,-6.938893903907228e-18,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,14,0.075,0.024999999999999998,True,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.00027967416702206344,0.0,0.011142165440505674,0.025100521843388707,0.0,-69.93061309135696,-0.003647107965884285,-0.00363318809883893,-3.087582036439488e-05,0.0,1.695595331903984e-05,-1.0851078193151058,-0.0,-1.0851078193151058,-1.0851078193151058,-1.0851078193151058,0.0,-1.0809663031559924,-0.009186345569852117,0.0,0.005044829410738595,0.0,0.0,1.214306433183765e-16,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,0,0.15,0.049999999999999996,False,False,True,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0005509356508373829,0.0,0.021709168270265585,0.025378017433859198,0.0,-79.93402940522157,-0.0035865316025242644,-0.0034778345118119036,-0.00010048747276194547,0.0,-8.209617950415382e-06,-1.2197288750708644,-0.0,-1.2197288750708644,0.0,-1.2197288750708644,0.0,-1.1827625257196552,-0.03417437393396359,0.0,-0.0027919754172454647,0.0,-1.2197288750708644,-7.41594285980085e-17,boundary_proxy,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,1,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0015884790550085778,0.0,0.06259580934836828,0.025376763581218646,0.0,-95.16385019720046,-0.010525520319615973,-0.010210678120305622,-0.000289103555784562,0.0,-2.5738643525788406e-05,-4.261598352985137,-0.0,0.0,0.0,0.0,-4.261598352985137,-4.1341242750024385,-0.11705295318061654,0.0,-0.010421124802082321,-4.261598352985137,-4.261598352985137,2.7755575615628914e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,2,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0026156511121273943,0.0,0.10307721559814288,0.02537564773116087,0.0,-101.30661670062878,-0.017252135158748686,-0.016735615947070525,-0.00047502350310264275,0.0,-4.1495708575518364e-05,-7.4359695173796885,-0.0,0.0,0.0,0.0,-7.4359695173796885,-7.2133407773519895,-0.20474336982683164,0.0,-0.017885370200867688,-7.4359695173796885,-7.4359695173796885,3.8163916471489756e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,3,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0036255274915211223,0.0,0.14287975257650795,0.025374676440454765,0.0,-104.9698788680463,-0.02363173690778575,-0.022920398605286538,-0.0006569984798459953,0.0,-5.433982265321674e-05,-10.554004531172787,-0.0,0.0,0.0,0.0,-10.554004531172787,-10.236318713280152,-0.29341749023042785,0.0,-0.024268327662205314,-10.554004531172787,-10.554004531172787,-1.3426759704060487e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,4,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.004611751675186199,0.0,0.1817519716384772,0.02537387426178481,0.0,-107.44961745150441,-0.02955387468894242,-0.028656426986091842,-0.0008339954287470495,0.0,-6.345227410352945e-05,-13.510649841949112,-0.0,0.0,0.0,0.0,-13.510649841949112,-13.100378708559878,-0.38126372011056336,0.0,-0.02900741327866947,-13.510649841949112,-13.510649841949112,-8.777700788442644e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,5,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.005568721250332148,0.0,0.21947183295153955,0.025373284468634974,0.0,-109.56602451327298,-0.03493776121966007,-0.03386397869624957,-0.001005360252481793,0.0,-6.842227092871181e-05,-16.28650562528347,-0.0,0.0,0.0,0.0,-16.28650562528347,-15.785953658089435,-0.4686564002923951,0.0,-0.031895566901638375,-16.28650562528347,-16.28650562528347,-3.1502578323738817e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,6,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006491721574257107,0.0,0.2558518738105212,0.02537296865398276,0.0,-118.16539766731461,-0.039733867065012876,-0.03849367274306012,-0.001170939137203082,0.0,-6.925518474967416e-05,-19.975979910370278,-0.0,0.0,0.0,0.0,-19.975979910370278,-19.352479136590873,-0.5886831161629219,0.0,-0.034817657616483116,-19.975979910370278,-19.975979910370278,8.326672684688674e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,7,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006894424381460134,0.0,1.0,0.006894424381460134,0.0,-60.391070684342736,-0.04155714607542019,-6.123478951867275e-18,-0.04155714607542019,0.0,6.938893903907228e-18,-10.67764263316734,-0.0,0.0,0.0,0.0,-10.67764263316734,-1.5733592437049893e-15,-10.67764263316734,0.0,1.7828709709978715e-15,-10.67764263316734,-10.67764263316734,-6.514131597621051e-18,panel_length_variation,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,8,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.006491721574257104,0.0,0.2558518738105211,0.02537296865398276,0.0,-118.16539766731474,-0.03973386706501286,-0.03849367274306018,-0.0011709391372030317,0.0,-6.925518474964814e-05,-19.975979910370288,-0.0,0.0,0.0,0.0,-19.975979910370288,-19.352479136590922,-0.5886831161628971,0.0,-0.034817657616470064,-19.975979910370288,-19.975979910370288,1.3530843112619095e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,1,9,0.15,0.049999999999999996,False,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.005568721250332139,0.0,0.21947183295153944,0.025373284468634946,0.0,-109.56602451327295,-0.03493776121966004,-0.03386397869624949,-0.00100536025248175,0.0,-6.842227092879638e-05,-16.286505625283446,-0.0,0.0,0.0,0.0,-16.286505625283446,-15.785953658089397,-0.46865640029237493,0.0,-0.03189556690167779,-16.286505625283446,-16.286505625283446,3.677613769070831e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
