benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,2.1,31.34727614033032,31.34727614033032,4531.249626901362,144.55002746065114,2157.737917572077,14.927274352538248,29.247276140330317,13.927274352538246,92.84849568358831,92.84849568358831,0.0,FAIL,FAIL,14.927274352538246,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,2.1,10.449092046776773,31.34727614033032,4531.249626901362,144.55002746065114,2157.737917572077,14.927274352538248,8.349092046776773,3.975758117512749,26.505054116751662,92.84849568358831,-66.34344156683665,FAIL,FAIL,4.975758117512749,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,2.1,3.483030682258924,31.34727614033032,4531.249626901362,144.55002746065114,2157.737917572077,14.927274352538248,1.3830306822589238,0.6585860391709161,4.390573594472774,92.84849568358831,-88.45792208911554,FAIL,FAIL,1.658586039170916,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,2.1,2.1,31.34727614033032,4531.249626901362,144.55002746065114,2157.737917572077,14.927274352538248,0.0,0.0,0.0,92.84849568358831,-92.84849568358831,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.2,-7.911851848703237,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,7.711851848703237,38.55925924351618,128.53086414505395,128.53086414505395,0.0,FAIL,FAIL,39.55925924351618,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.2,7.911851848703237,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,8.111851848703237,40.55925924351618,135.1975308117206,128.53086414505395,6.666666666666657,FAIL,FAIL,-39.55925924351618,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.2,-7.911851848703237,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,7.711851848703237,38.55925924351618,128.53086414505395,128.53086414505395,0.0,FAIL,FAIL,39.55925924351618,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.2,-23.735555546109712,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,23.535555546109713,117.67777773054856,392.25925910182855,128.53086414505395,263.7283949567746,FAIL,FAIL,118.67777773054856,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.2,-7.911851848703237,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,7.711851848703237,38.55925924351618,128.53086414505395,128.53086414505395,0.0,FAIL,FAIL,39.55925924351618,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.2,-2.637283949567746,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,2.4372839495677456,12.186419747838727,40.62139915946243,128.53086414505395,-87.90946498559153,FAIL,FAIL,13.186419747838729,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.2,-0.2,-7.911851848703237,-1897.6576659114717,239.85000000000002,9488.288329557357,39.55925924351618,0.0,0.0,0.0,128.53086414505395,-128.53086414505395,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.13,3.8679513852529435,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,3.7379513852529436,28.753472194253412,95.84490731417804,95.84490731417804,0.0,FAIL,FAIL,29.753472194253412,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.13,-3.8679513852529435,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,3.9979513852529434,30.75347219425341,102.5115739808447,95.84490731417804,6.666666666666657,FAIL,FAIL,-29.753472194253412,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.13,3.8679513852529435,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,3.7379513852529436,28.753472194253412,95.84490731417804,95.84490731417804,0.0,FAIL,FAIL,29.753472194253412,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.13,11.603854155758832,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,11.473854155758831,88.26041658276023,294.2013886092008,95.84490731417804,198.35648129502277,FAIL,FAIL,89.26041658276024,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.13,3.8679513852529435,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,3.7379513852529436,28.753472194253412,95.84490731417804,95.84490731417804,0.0,FAIL,FAIL,29.753472194253412,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.13,1.2893171284176477,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,1.1593171284176478,8.917824064751137,29.726080215837122,95.84490731417804,-66.11882709834092,FAIL,FAIL,9.917824064751136,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.13,0.13,3.8679513852529435,1677.33743686433,433.65008238195344,12902.595668187152,29.75347219425341,0.0,0.0,0.0,95.84490731417804,-95.84490731417804,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.15,3.9063484888582534,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,3.7563484888582535,25.042323259055024,83.47441086351675,83.47441086351675,0.0,FAIL,FAIL,26.042323259055024,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.15,-3.9063484888582534,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,4.056348488858253,27.042323259055024,90.14107753018341,83.47441086351675,6.666666666666657,FAIL,FAIL,-26.042323259055024,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.15,3.9063484888582534,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,3.7563484888582535,25.042323259055024,83.47441086351675,83.47441086351675,0.0,FAIL,FAIL,26.042323259055024,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.15,11.71904546657476,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,11.56904546657476,77.12696977716507,257.0898992572169,83.47441086351675,173.61548839370016,FAIL,FAIL,78.12696977716507,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.15,3.9063484888582534,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,3.7563484888582535,25.042323259055024,83.47441086351675,83.47441086351675,0.0,FAIL,FAIL,26.042323259055024,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.15,1.3021161629527511,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,1.1521161629527512,7.680774419685008,25.60258139895003,83.47441086351675,-57.87182946456672,FAIL,FAIL,8.680774419685008,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.15,0.15,3.9063484888582534,936.9376850526521,239.85000000000002,6246.251233684347,26.04232325905502,0.0,0.0,0.0,83.47441086351675,-83.47441086351675,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.1,6.053015447462404,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,6.153015447462404,61.530154474624034,205.10051491541347,205.10051491541347,0.0,FAIL,FAIL,-60.53015447462404,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.1,-6.053015447462404,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,5.953015447462405,59.53015447462404,198.43384824874684,205.10051491541347,-6.666666666666629,FAIL,FAIL,60.53015447462404,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.1,-6.053015447462404,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,5.953015447462405,59.53015447462404,198.43384824874684,205.10051491541347,-6.666666666666629,FAIL,FAIL,60.53015447462404,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.1,18.159046342387214,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,18.259046342387215,182.59046342387214,608.6348780795738,205.10051491541347,403.53436316416037,FAIL,FAIL,-181.59046342387214,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.1,6.053015447462404,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,6.153015447462404,61.530154474624034,205.10051491541347,205.10051491541347,0.0,FAIL,FAIL,-60.53015447462404,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.1,2.017671815820801,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,2.117671815820801,21.17671815820801,70.58906052736005,205.10051491541347,-134.51145438805344,FAIL,FAIL,-20.17671815820801,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.1,-0.1,6.053015447462404,2624.8906474513083,433.65008238195344,-26248.90647451308,-60.53015447462404,0.0,0.0,0.0,205.10051491541347,-205.10051491541347,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.063,-2.7635076934676617,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,2.826507693467662,44.86520148361368,299.1013432240912,299.1013432240912,0.0,FAIL,FAIL,-43.865201483613674,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
