benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_normal_derivative_source,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,2.1,244.83676879387127,35391.161652531184,116.58893752089106,242.73676879387128,115.58893752089108,0.15,0.0,0.315,770.5929168059406,92.84849568358831,677.7444211223523,relative,FAIL,2048.8923531062064,2551.4441922680608,38667.50630277955,48190.04856857265,0.06981215328394846,55.286181308040035,104168.86199904159,28.08727280274952,182.62664082388733,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,2.1,43.80141037426692,6331.495072415533,20.857814463936627,41.70141037426692,19.857814463936627,0.15,0.0,0.315,132.38542975957753,92.84849568358831,39.53693407598922,relative,FAIL,40.65625657204761,25.622282979115166,455.05552493125515,290.18964452356386,0.743892620421307,180.0,107247.9863581991,28.918520627258115,44.26836853336098,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,-0.2,-7.911851848703237,-1897.6576659114717,39.55925924351619,7.711851848703237,38.55925924351618,0.3,0.0,0.06,128.53086414505395,128.53086414505395,0.0,relative,FAIL,22.20298272179789,18.647362976359528,229.70625162540588,194.43112152287677,0.24730501705899394,180.0,101245.6547598071,36.41279246949926,-5.648791587976908,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,-0.2,-5.572850008644081,-1336.6480745732829,27.8642500432204,5.372850008644081,26.8642500432204,0.3,0.0,0.06,89.54750014406801,128.53086414505395,-38.983364000985944,relative,FAIL,0.0,17.762386177438312,4.289291163388695,183.7717623845814,0.0,,101844.48701278196,36.62831243211766,-5.648791587976908,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,-0.2,-2.336660649219386,-560.4480567152698,11.68330324609693,2.136660649219386,10.683303246096928,0.3,0.0,0.06,35.611010820323095,128.53086414505395,-92.91985332473087,relative,FAIL,22.20298272179789,5.676423456336951,229.70625162540588,63.52057644317827,0.24730501705899394,180.0,101463.80168563851,36.49129166767473,6.489384848938755e-07,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,-0.2,-30.230788644180812,-7250.854656306768,151.15394322090407,30.030788644180813,150.15394322090407,0.3,0.0,0.06,500.5131440696802,128.53086414505395,371.98227992462625,relative,FAIL,1536.6692648296562,2061.3943615125777,29000.62972708469,38972.440730456416,0.06981215328394845,-55.286181308040035,102084.64912561697,36.71479984860346,-26.72940537122529,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.2,-65.81873043555157,-15786.622494967047,329.09365217775786,65.61873043555157,328.0936521777578,0.3,0.0,0.06,1093.6455072591928,128.53086414505395,965.1146431141387,relative,FAIL,1536.6692648296562,2081.705561947574,29000.62972708469,39307.09531229398,0.06981215328394845,55.286181308040035,102036.97321765125,36.69751093184842,-38.204511366156815,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,-0.2,-11.307546878414682,-2712.1151187877617,56.53773439207341,11.107546878414682,55.53773439207341,0.3,0.0,0.06,185.1257813069114,128.53086414505395,56.59491716185744,relative,FAIL,30.492192429035743,24.416598889074784,341.2916436984417,274.81223321794903,0.743892620421309,180.0,105397.29531979299,37.906496606909194,-7.181061828687428,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.13,3.8679513852529435,1677.33743686433,29.753472194253412,3.7379513852529436,28.753472194253412,0.3,0.0,0.039,95.84490731417804,95.84490731417804,0.0,relative,FAIL,37.00497120299648,20.1247935692363,382.8437527090096,212.07265897683862,0.2473050170589931,180.0,100946.37866057576,21.768881544467046,-2.70138692205385,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.13,6.784993910985795,2942.3131684600426,52.19226085373688,6.654993910985795,51.19226085373688,0.3,0.0,0.039,170.6408695124563,95.84490731417804,74.79596219827826,relative,FAIL,0.0,17.762386177438312,7.148818605647822,183.7837814757822,0.0,,101655.39839230709,21.922086641813493,0.2334589412068301,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.13,-2.3371353144201326,-1013.4989216360632,-17.977963957077943,2.4671353144201325,18.977963957077943,0.3,0.0,0.039,63.259879856926474,95.84490731417804,-32.58502745725157,relative,FAIL,37.00497120299648,9.46070576056158,382.8437527090096,105.85941290474112,0.2473050170589931,180.0,101039.46162225156,21.788993900012322,-2.70138692205385,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.13,-50.50647020897942,-21902.134966945603,-388.5113092998417,50.636470208979425,389.51130929984174,0.3,0.0,0.039,1298.3710309994724,95.84490731417804,1202.5261236852944,relative,FAIL,2561.1154413827517,3027.1764553960784,48334.38287847432,57242.221623608195,0.0698121532839485,-55.286181308040035,101763.81402045186,21.945594123403804,-65.49266356451855,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.13,-65.67506270625576,-28479.996353007766,-505.1927900481212,65.80506270625575,506.19279004812114,0.3,0.0,0.039,1687.3093001604038,95.84490731417804,1591.4643928462258,relative,FAIL,2561.1154413827517,3050.2540080650883,48334.38287847432,57622.33026707337,0.0698121532839485,55.286181308040035,101730.42665369627,21.938215188902202,-66.29359646064846,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.13,3.5157499831346453,1524.6052698206904,27.044230639497272,3.3857499831346454,26.044230639497272,0.3,0.0,0.039,86.81410213165758,95.84490731417804,-9.030805182520467,relative,FAIL,50.82032071505956,27.99094291522287,568.8194061640689,318.9482731938193,0.7438926204213115,180.0,105128.99008937161,22.67233971053606,-5.408559500102147,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.15,3.9063484888582534,936.9376850526521,26.042323259055024,3.7563484888582535,25.042323259055024,0.3,0.0,0.045,83.47441086351675,83.47441086351675,0.0,relative,FAIL,29.60397696239719,19.307654775987746,306.2750021672078,202.33864527512083,0.24730501705899274,180.0,103278.99932527242,27.847012200997032,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.15,-1.7881211844699803e-07,-4.288808660951248e-05,-1.1920807896466536e-06,0.15000017881211844,1.0000011920807896,0.3,0.0,0.045,3.3333373069359653,83.47441086351675,-80.14107355658079,relative,FAIL,0.0,17.762386177438312,5.719054884518261,183.77702083370315,0.0,,104168.55139299926,28.087169204179457,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.15,3.9063484888582534,936.9376850526521,26.042323259055024,3.7563484888582535,25.042323259055024,0.3,0.0,0.045,83.47441086351675,83.47441086351675,0.0,relative,FAIL,29.60397696239719,7.568564608449267,306.2750021672078,84.68960967439362,0.24730501705899274,180.0,103278.99932527242,27.847012200997032,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.15,2.317230457148472,555.787725147061,15.448203047656481,2.167230457148472,14.448203047656481,0.3,0.0,0.045,48.1606768255216,83.47441086351675,-35.313734037995154,relative,FAIL,2048.8923531062064,2529.3607273317452,38667.50630277955,47826.268658972964,0.06981215328394846,-55.286181308040035,104169.00825838714,28.08727280274952,-6.048217352133661,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.15,26.512894805163203,6359.117819018395,176.75263203442137,26.362894805163204,175.75263203442137,0.3,0.0,0.045,585.8421067814046,83.47441086351675,502.36769591788783,relative,FAIL,2048.8923531062064,2551.4441922680608,38667.50630277955,48190.04856857265,0.06981215328394846,55.286181308040035,104168.86199904159,28.08727280274952,6.048217352133661,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.15,5.656219620342196,1356.644275939076,37.70813080228131,5.506219620342196,36.70813080228131,0.3,0.0,0.045,122.36043600760436,83.47441086351675,38.88602514408761,relative,FAIL,40.65625657204761,25.622282979115166,455.05552493125515,290.18964452356386,0.743892620421307,180.0,107247.9863581991,28.918520627258115,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,-0.1,6.053015447462404,2624.8906474513083,-60.53015447462404,6.153015447462404,61.530154474624034,0.3,0.0,0.03,205.10051491541347,205.10051491541347,0.0,relative,FAIL,29.60397696239719,19.307654775987746,306.2750021672078,202.33864527512083,0.24730501705899274,180.0,103278.99932527242,27.847012200997032,6.2559243049313,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,-0.1,-0.12404537867221574,-53.79228868030697,1.2404537867221574,0.024045378672215734,0.24045378672215734,0.3,0.0,0.03,0.8015126224071911,205.10051491541347,-204.29900229300628,relative,PASS,0.0,17.762386177438312,5.719054884518261,183.77702083370315,0.0,,104168.55139299926,28.087169204179457,-0.11778929309071409,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,-0.1,6.053015447462404,2624.8906474513083,-60.53015447462404,6.153015447462404,61.530154474624034,0.3,0.0,0.03,205.10051491541347,205.10051491541347,0.0,relative,FAIL,29.60397696239719,7.568564608449267,306.2750021672078,84.68960967439362,0.24730501705899274,180.0,103278.99932527242,27.847012200997032,6.2559243049313,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,-0.1,61.62319237581626,26722.902450411686,-616.2319237581626,61.72319237581626,617.2319237581626,0.3,0.0,0.03,2057.439745860542,205.10051491541347,1852.3392309451287,relative,FAIL,2048.8923531062064,2529.3607273317452,38667.50630277955,47826.268658972964,0.06981215328394846,-55.286181308040035,104169.00825838714,28.08727280274952,64.44559997109715,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.1,84.16570845184842,36498.46640387954,-841.6570845184841,84.26570845184841,842.6570845184841,0.3,0.0,0.03,2808.8569483949473,205.10051491541347,2603.756433479534,relative,FAIL,2048.8923531062064,2551.4441922680608,38667.50630277955,48190.04856857265,0.06981215328394846,55.286181308040035,104168.86199904159,28.08727280274952,64.44559997109715,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,-0.1,7.024567311629323,3046.204193385633,-70.24567311629323,7.124567311629322,71.24567311629322,0.3,0.0,0.03,237.48557705431074,205.10051491541347,32.38506213889727,relative,FAIL,40.65625657204761,25.622282979115166,455.05552493125515,290.18964452356386,0.743892620421307,180.0,107247.9863581991,28.918520627258115,7.246372437199001,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.063,-2.7635076934676617,-1988.481960834656,-43.865201483613674,2.826507693467662,44.86520148361368,0.15,0.0,0.00945,299.1013432240912,299.1013432240912,0.0,relative,FAIL,14.801988481198595,18.16103398142626,153.1375010836039,188.57999262945168,0.24730501705899274,180.0,101690.0418136329,54.86881215731672,-2.5023697219725207,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.063,-2.379104242165118,-1711.884457449911,-37.76355939944632,2.4421042421651182,38.76355939944632,0.15,0.0,0.00945,258.42372932964213,299.1013432240912,-40.67761389444905,relative,FAIL,0.0,17.762386177438312,2.8595274422591306,183.76800625737087,0.0,,102149.14632935685,55.11661565171926,-2.5023697219725207,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.063,-0.29268336301381503,-210.60031385659062,-4.645767666885953,0.35568336301381503,5.645767666885953,0.15,0.0,0.00945,37.63845111257302,299.1013432240912,-261.46289211151816,relative,FAIL,14.801988481198595,3.7842823042246336,153.1375010836039,42.35346780552949,0.24730501705899274,180.0,102065.80471419838,55.07159443460231,0.04711571723628569,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.063,-20.976309765537437,-15093.503691792464,-332.95729786567364,21.039309765537435,333.9572978656736,0.15,0.0,0.00945,2226.3819857711574,299.1013432240912,1927.2806425470662,relative,FAIL,1024.4461765531032,1648.8906471404905,19333.753151389774,31163.59132629471,0.06981215328394846,-55.286181308040035,102550.417179085,55.33320939541633,-19.061984855269625,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.063,-47.657334614842306,-34291.835122109784,-756.4656288070207,47.72033461484231,757.4656288070207,0.15,0.0,0.00945,5049.770858713472,299.1013432240912,4750.6695154893805,relative,FAIL,1024.4461765531032,1665.8154924458108,19333.753151389774,31442.54805121345,0.06981215328394846,55.286181308040035,102495.3809239099,55.30341622280834,-32.49449512160793,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.063,-3.247077379017347,-2336.434528071932,-51.540910778053124,3.310077379017347,52.540910778053124,0.15,0.0,0.00945,350.27273852035415,299.1013432240912,51.17139529626297,relative,FAIL,20.328128286023805,24.37569961092407,227.52776246562757,272.270131880832,0.743892620421307,180.0,105800.00099443948,57.08654031497583,-2.892208904393689,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.09,1.3097539554180513,1703.9247320013822,14.552821726867238,1.2197539554180512,13.552821726867236,0.15,0.0,0.0135,90.35214484578157,90.35214484578157,0.0,relative,FAIL,14.801988481198595,18.16103398142626,153.1375010836039,188.57999262945168,0.24730501705899274,180.0,101690.0418136329,54.86881215731672,-0.25827039907965993,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
