benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,station_index,x_m,x_over_l,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,total_density_sign,pressure_gradient_density_sign,stokes_body_forward_density_sign
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,27,2.1,0.7000000000000001,1.4142616838973021,1.4142616838973021,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,28,2.175,0.725,1.1469632429880645,1.1469632429880645,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,29,2.25,0.75,0.9127388593488827,0.9127388593488827,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,30,2.3249999999999997,0.7749999999999999,0.7119971185402806,0.7119971185402806,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,31,2.4,0.7999999999999999,0.5444395967197905,0.5444395967197905,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,32,2.475,0.8250000000000001,0.4087199803146659,0.4087199803146659,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,33,2.55,0.85,0.30238193750239845,0.30238193750239845,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,34,2.625,0.875,0.22906094481322792,0.22906094481322792,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,35,2.6999999999999997,0.8999999999999999,0.19695817867549953,0.19695817867549953,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,36,2.775,0.9249999999999999,0.14405540222985885,0.14405540222985885,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,37,2.85,0.9500000000000001,0.09879410672814971,0.09879410672814971,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,38,2.925,0.975,-0.010974923244291357,-0.010974923244291357,0.0,0.0,negative,zero,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,0,0.075,0.024999999999999998,-278.5748294080241,-0.0,-278.5748294080241,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,1,0.15,0.049999999999999996,-140.73281766848586,-0.0,-140.73281766848586,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,2,0.22499999999999998,0.075,95.37546301451367,-0.0,95.37546301451367,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,3,0.3,0.09999999999999999,196.73518236257735,-0.0,196.73518236257735,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,4,0.375,0.125,169.43270800232412,-0.0,169.43270800232412,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,5,0.44999999999999996,0.15,22.08413165278319,-0.0,22.08413165278319,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,6,0.525,0.17500000000000002,14.65225295109716,-0.0,14.65225295109716,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,7,0.6,0.19999999999999998,16.37952680209747,-0.0,16.37952680209747,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,8,0.6749999999999999,0.22499999999999998,15.760526270874525,-0.0,15.760526270874525,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9,0.75,0.25,14.646585542043452,-0.0,14.646585542043452,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10,0.825,0.27499999999999997,13.56391457273258,-0.0,13.56391457273258,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,11,0.8999999999999999,0.3,12.612462937174614,-0.0,12.612462937174614,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,12,0.975,0.325,11.785929431427567,-0.0,11.785929431427567,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,13,1.05,0.35000000000000003,11.054899168726113,-0.0,11.054899168726113,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,14,1.125,0.375,10.39105881891377,-0.0,10.39105881891377,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,15,1.2,0.39999999999999997,9.7752952703752,-0.0,9.7752952703752,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,16,1.275,0.425,9.198361076661126,-0.0,9.198361076661126,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,17,1.3499999999999999,0.44999999999999996,8.656408161073243,-0.0,8.656408161073243,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,18,1.425,0.47500000000000003,8.144219178750722,-0.0,8.144219178750722,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,19,1.5,0.5,7.6504708436191144,-0.0,7.6504708436191144,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,20,1.575,0.525,7.158600368707351,-0.0,7.158600368707351,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,21,1.65,0.5499999999999999,6.653192128132818,-0.0,6.653192128132818,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,22,1.7249999999999999,0.575,6.127522788098916,-0.0,6.127522788098916,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,23,1.7999999999999998,0.6,5.586536149793355,-0.0,5.586536149793355,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,24,1.875,0.625,5.042924861629488,-0.0,5.042924861629488,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,25,1.95,0.65,4.509499312198933,-0.0,4.509499312198933,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,26,2.025,0.6749999999999999,3.993335994676426,-0.0,3.993335994676426,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,27,2.1,0.7000000000000001,3.4947076047902326,-0.0,3.4947076047902326,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,28,2.175,0.725,3.009990270568629,-0.0,3.009990270568629,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,29,2.25,0.75,2.5360124221782208,-0.0,2.5360124221782208,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,30,2.3249999999999997,0.7749999999999999,2.0740035174619504,-0.0,2.0740035174619504,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,31,2.4,0.7999999999999999,1.6311811379329104,-0.0,1.6311811379329104,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,32,2.475,0.8250000000000001,1.2172620409348918,-0.0,1.2172620409348918,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,33,2.55,0.85,0.7741332930945666,-0.0,0.7741332930945666,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,34,2.625,0.875,0.17776209135629675,-0.0,0.17776209135629675,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,35,2.6999999999999997,0.8999999999999999,0.02516941773082145,-0.0,0.02516941773082145,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,36,2.775,0.9249999999999999,0.06837882050575124,-0.0,0.06837882050575124,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,37,2.85,0.9500000000000001,0.9589287205350214,-0.0,0.9589287205350214,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,38,2.925,0.975,1.482128945348808,-0.0,1.482128945348808,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,0,0.075,0.024999999999999998,49.53403685198974,0.009622735007735847,49.524414116981994,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,1,0.15,0.049999999999999996,23.50523557124989,-1.5139320142586934,25.019167585508583,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,2,0.22499999999999998,0.075,-18.96105465979013,-2.005416790543288,-16.955637869246846,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,3,0.3,0.09999999999999999,-37.03572582633693,-2.060582295212073,-34.97514353112486,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,4,0.375,0.125,-30.948912420439196,-0.827542108914897,-30.1213703115243,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,5,0.44999999999999996,0.15,-4.785406081519662,-0.8593382321359879,-3.9260678493836743,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,6,0.525,0.17500000000000002,-3.5833745813223907,-0.9785296122384591,-2.604844969083931,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,7,0.6,0.19999999999999998,-3.9721726297761415,-1.0602567538477041,-2.911915875928438,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,8,0.6749999999999999,0.22499999999999998,-3.9264334203582005,-1.124562083313842,-2.8018713370443584,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,9,0.75,0.25,-3.781301908930428,-1.177464479233812,-2.603837429696616,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,10,0.825,0.27499999999999997,-3.6310812602854967,-1.2197186695774893,-2.411362590708007,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,11,0.8999999999999999,0.3,-3.492950998266971,-1.2507353649914823,-2.242215633275489,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,12,0.975,0.325,-3.365072422245841,-1.2697960788809342,-2.0952763433649073,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,13,1.05,0.35000000000000003,-3.2418100924471,-1.2764946846735699,-1.9653154077735306,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,14,1.125,0.375,-3.1181622961213833,-1.2708629505367128,-1.847299345584671,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,15,1.2,0.39999999999999997,-2.9911267884992085,-1.2532965182102855,-1.7378302702889235,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,16,1.275,0.425,-2.859628408934431,-1.2243642175280083,-1.6352641914064234,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,17,1.3499999999999999,0.44999999999999996,-2.72354252903888,-1.1846255226258606,-1.53891700641302,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,18,1.425,0.47500000000000003,-2.5824533963672427,-1.1345922090337812,-1.4478611873334613,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,19,1.5,0.5,-2.434971685298457,-1.0748879797661686,-1.360083705532289,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,20,1.575,0.525,-2.2791517485123087,-1.0065116829643366,-1.2726400655479722,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,21,1.65,0.5499999999999999,-2.113799818637817,-0.9310101069697625,-1.1827897116680548,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,22,1.7249999999999999,0.575,-1.9397467630262373,-0.8504093784753199,-1.0893373845509176,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,23,1.7999999999999998,0.6,-1.7600833686643198,-0.7669213864788349,-0.9931619821854849,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,24,1.875,0.625,-1.5791245179850415,-0.6826045425842441,-0.8965199754007974,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,25,1.95,0.65,-1.4008647113578427,-0.5991759447446975,-0.8016887666131454,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,26,2.025,0.6749999999999999,-1.2279637760976285,-0.5180373770440406,-0.709926399053588,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,27,2.1,0.7000000000000001,-1.0617091772558942,-0.4404278252931851,-0.6212813519627091,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,28,2.175,0.725,-0.9026759940973932,-0.3675666126629712,-0.5351093814344219,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,29,2.25,0.75,-0.751542127661091,-0.3006954748294082,-0.4508466528316827,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,30,2.3249999999999997,0.7749999999999999,-0.6097080223865352,-0.24099628594885414,-0.3687117364376811,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,31,2.4,0.7999999999999999,-0.4793795360430808,-0.18939177818834055,-0.2899877578547402,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,32,2.475,0.8250000000000001,-0.3627522308029828,-0.1463500901923356,-0.21640214061064728,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,33,2.55,0.85,-0.24945169350380633,-0.11182799695366116,-0.13762369655014517,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,34,2.625,0.875,-0.11998643866052193,-0.08838428908606984,-0.031602149574452065,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,35,2.6999999999999997,0.8999999999999999,-0.08513333732743725,-0.08065877417529149,-0.004474563152145745,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,36,2.775,0.9249999999999999,-0.07381714001420872,-0.061660905257630474,-0.012156234756578232,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,37,2.85,0.9500000000000001,-0.21496853923914083,-0.04449232225513705,-0.1704762169840038,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,38,2.925,0.975,-0.258276501743194,0.005213088541038387,-0.2634895902842324,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,0,0.075,0.024999999999999998,19.31212932664466,-0.14239218067992768,19.454521507324586,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,1,0.15,0.049999999999999996,19.311975144441014,8.28710260472442,11.024872539716593,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,2,0.22499999999999998,0.075,4.968778238357196,9.988154934170277,-5.01937669581308,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,3,0.3,0.09999999999999999,-5.8778606388398895,9.538325336807299,-15.41618597564719,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,4,0.375,0.125,-10.37321332057288,3.8219685839817217,-14.1951819045546,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,5,0.44999999999999996,0.15,2.8148000762903402,3.6674243160114743,-0.852624239721135,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,6,0.525,0.17500000000000002,3.6534698332456945,3.815148022696689,-0.1616781894509948,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,7,0.6,0.19999999999999998,3.3603409197978,3.799664902131064,-0.439323982333264,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,8,0.6749999999999999,0.22499999999999998,3.2247300293242116,3.7183703565146673,-0.49364032719045553,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,9,0.75,0.25,3.1042870603125126,3.6046962197429013,-0.5004091594303889,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,10,0.825,0.27499999999999997,2.954656963869871,3.469959319143465,-0.5153023552735931,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,11,0.8999999999999999,0.3,2.7700053182147304,3.319093996425241,-0.5490886782105106,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,12,0.975,0.325,2.5559153288712815,3.1551293038957313,-0.5992139750244492,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,13,1.05,0.35000000000000003,2.3213534986296707,2.9805793922137793,-0.659225893584109,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,14,1.125,0.375,2.075107154421182,2.797871609802719,-0.7227644553815376,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,15,1.2,0.39999999999999997,1.8235270746198207,2.6093773702470395,-0.7858502956272193,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,16,1.275,0.425,1.5696991292648994,2.417285334151063,-0.8475862048861634,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,17,1.3499999999999999,0.44999999999999996,1.314594397868415,2.223490625798472,-0.9088962279300575,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,18,1.425,0.47500000000000003,1.059791605952996,2.029623731166295,-0.9698321252132992,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,19,1.5,0.5,0.8100408418845781,1.8372373827345234,-1.0271965408499448,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,20,1.575,0.525,0.5736612359849035,1.6480411592622226,-1.0743799232773197,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,21,1.65,0.5499999999999999,0.3601577692629955,1.4640114806255058,-1.1038537113625104,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,22,1.7249999999999999,0.575,0.17655525559030508,1.28726995064928,-1.110714695058975,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,23,1.7999999999999998,0.6,0.0250386354968203,1.119784950941992,-1.0947463154451713,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,24,1.875,0.625,-0.09651812226548943,0.9630863848714146,-1.0596045071369042,-0.0,negative,negative,zero
