reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,0.05715308527480583,21.222318203983875,15.681448179489324,0.048438846207497145,0.1524718923818114,0.25017837199402077,93179.17695419969,0.0017864470959279947,21.210059687783524,0.9994223761946021,15.680596526131195,False,displacement_limit,
1,0.5,0.05715308527480583,21.222318203983875,15.681448179489324,0.052696069320488044,0.0779838206964222,0.12508921800473394,93199.07731274482,0.001872284581447871,21.216187321627995,0.9997111115620381,15.68112724868873,True,,7.722654375811951
1,0.25,0.05715308527480583,21.222318203983875,15.681448179489324,0.05489953960556774,0.03942999154643183,0.06254461571035086,93209.02585254662,0.0019151940318254713,21.21925235911717,0.9998555367591214,15.681390948047932,True,,
2,1.0,0.052696069320488044,21.216187321627995,15.68112724868873,0.044381658995733056,0.1577804650701409,0.2501778411052782,93159.27239963393,0.0017005000212271743,21.20393833794828,0.9994226585816751,15.6800815161786,False,displacement_limit,
2,0.5,0.052696069320488044,21.216187321627995,15.68112724868873,0.04843930368136541,0.08077956655996005,0.12508895637275852,93179.17712096384,0.00178636604045596,21.210061224810516,0.9997112536421078,15.680613351063919,True,,7.721198085772205
2,0.25,0.052696069320488044,21.216187321627995,15.68112724868873,0.050542970728238976,0.04085880825672801,0.06254448581166591,93189.12784438531,0.0018292897454719778,21.21312388993396,0.999855608755353,15.68087760456452,True,,
3,1.0,0.04843930368136541,21.210061224810516,15.680613351063919,0.04052405201513615,0.16340556252203642,0.25017726870949747,93139.36339054737,0.0016145115117529088,21.197821592309396,0.9994229327123864,15.67956424195157,False,displacement_limit,
3,0.5,0.04843930368136541,21.210061224810516,15.680613351063919,0.0443821604947915,0.08375725657127252,0.1250886740342139,93159.27247123279,0.0017004060361293352,21.203939799133174,0.9997113904758473,15.680097374839214,True,,7.719509514613561
3,0.25,0.04843930368136541,21.210061224810516,15.680613351063919,0.04638604542233102,0.0423882695040532,0.06254434560695928,93169.22537686914,0.0017433439800359414,21.207000125422265,0.9998556770131022,15.680362275258247,True,,
4,1.0,0.0443821604947915,21.203939799133174,15.680097374839214,0.03686593005450331,0.1693525136337215,0.2501766822411672,93119.45000643436,0.0015284904988487136,21.191709527650467,0.9994232075926188,15.67904564854813,False,displacement_limit,
4,0.5,0.0443821604947915,21.203939799133174,15.680097374839214,0.040524543108118455,0.08691819739432832,0.1250883846592877,93139.36344126883,0.0016144135780558554,21.197823052309165,0.9997115278159647,15.67958008371254,True,,7.7177551279334855
4,0.25,0.0443821604947915,21.203939799133174,15.680097374839214,0.042428666364365306,0.04401530048667755,0.06254420188415667,93149.31852680113,0.001657365786366885,21.200881038765115,0.9998557456587297,15.679845633160452,True,,
5,1.0,0.040524543108118455,21.197823052309165,15.67958008371254,0.03340724626841949,0.17562929261682722,0.25017608178125833,93099.5322558358,0.0014424377702923592,21.185602146705296,0.9994234829881488,15.678525736182591,False,displacement_limit,
5,0.5,0.040524543108118455,21.197823052309165,15.67958008371254,0.036866404367219316,0.09026970967049074,0.12508808828842463,93119.45004027712,0.0015283894490118013,21.19171098671072,0.9997116654109547,15.679061476996512,True,,7.715950607723602
5,0.25,0.040524543108118455,21.197823052309165,15.67958008371254,0.03867078624615103,0.045744053351117364,0.06254405466337465,93129.40730272539,0.0015713559451753874,21.194766632154963,0.9998558144321396,15.679327677196307,True,,
6,1.0,0.036866404367219316,21.19171098671072,15.679061476996512,0.030147958101585486,0.1822376329059013,0.25017546732880586,93079.61014427997,0.001356353337878948,21.179499452029923,0.999423758907978,15.67800450139715,False,displacement_limit,
6,0.5,0.036866404367219316,21.19171098671072,15.679061476996512,0.03340770161833383,0.09381719775093883,0.12508778492117098,93099.53227326843,0.0014423336621032484,21.185603604773256,0.9997118032639604,15.67854155129166,True,,7.714097452249389
6,0.25,0.036866404367219316,21.19171098671072,15.679061476996512,0.03511236236757785,0.04757833126794201,0.06254390394439888,93109.49171020476,0.0014853144686927697,21.188656907966788,0.9998558833335426,15.678808403922119,True,,
7,1.0,0.03340770161833383,21.185603604773256,15.67854155129166,0.027088023287571726,0.18916830624750078,0.25017483888200187,93059.73060105687,0.0012702405471341097,21.173401446302172,0.9994240353638858,15.677481940800927,False,displacement_limit,
7,0.5,0.03340770161833383,21.185603604773256,15.67854155129166,0.030148392669467398,0.09756160379131713,0.12508747455670713,93079.61014493198,0.0013562461601597277,21.17950090905299,0.9997119413808493,15.678020303167031,True,,7.712195821213628
7,0.25,0.03340770161833383,21.185603604773256,15.67854155129166,0.031753352496717915,0.0495199921418126,0.06254374972688306,93089.57175438001,0.0013992413022348,21.182551868695846,0.9998559523658451,15.678287809948232,True,,
8,1.0,0.030148392669467398,21.17950090905299,15.678020303167031,0.024227399721627012,0.1963949790874535,0.25017419643860717,93039.9246141548,0.001184101603973543,21.167308132317768,0.9994243123675303,15.676958050947414,False,displacement_limit,
8,0.5,0.030148392669467398,21.17950090905299,15.678020303167031,0.027088435270676624,0.10149653523286256,0.12508715719402894,93059.73198332533,0.0012701303836879113,21.17340290222566,0.9997120797674357,15.677497729198967,True,,7.710245747713199
8,0.25,0.030148392669467398,21.17950090905299,15.678020303167031,0.028593714500251763,0.05156753085513994,0.06254359201029487,93069.64743945198,0.0013131363763662389,21.176451516958892,0.9998560215319902,15.677765891823057,True,,
9,1.0,0.027088435270676624,21.17340290222566,15.677497729198967,0.02156604568693457,0.20386521142917657,0.2501735399958847,93020.11709004546,0.0010979310062901836,21.161219512994556,0.9994245899307086,15.676432828397472,False,displacement_limit,
9,0.5,0.027088435270676624,21.17340290222566,15.677497729198967,0.0242277873165975,0.10560403085281904,0.12508683283177696,93039.92602100394,0.0011839883370946447,21.167309587088678,0.999712218429644,15.676973825950968,True,,7.708247251474344
9,0.25,0.027088435270676624,21.17340290222566,15.677497729198967,0.025633405965344188,0.0537140403568276,0.06254343079398332,93049.82991048756,0.001227007697079421,21.17035585549142,0.9998560908348879,15.677242646126546,True,,
10,1.0,0.0242277873165975,21.167309587088678,15.676973825950968,0.019103919288868416,0.2114872464733469,0.2501728695506679,93000.30803148469,0.0010117286872465938,21.155135591373217,0.9994248680652884,15.67590626973334,False,displacement_limit,
10,0.5,0.0242277873165975,21.167309587088678,15.676973825950968,0.021566407074110353,0.10984825843604545,0.12508650146847708,93020.11852157264,0.001097814614620708,21.161220966559156,0.9997123573733133,15.676448589989425,True,,7.706200351161933
10,0.25,0.0242277873165975,21.167309587088678,15.676973825950968,0.022872385201450858,0.055944114806477124,0.06254326607722832,93030.02319193969,0.0011408482618258159,21.164264887151184,0.9998561602774804,15.676718069427174,True,,
11,1.0,0.021566407074110353,21.161220966559156,15.676448589989425,0.01684097869585517,0.21911059927677415,0.2501721850992662,92980.49744025685,0.0009254945786730354,21.149056370614378,0.9994251467831652,15.675378371488636,False,displacement_limit,
11,0.5,0.021566407074110353,21.161220966559156,15.676448589989425,0.01910425263596411,0.11416618585030629,0.12508616310234208,93000.30948722726,0.0010116091502917902,21.155137043676646,0.9997124966044197,15.675922017876568,True,,7.704105067463078
11,0.25,0.021566407074110353,21.161220966559156,15.676448589989425,0.02031061030112502,0.058229299329737125,0.06254309785917933,93010.21493734374,0.0010546571071293428,21.158178614916757,0.9998562298627661,15.676192158279179,True,,
12,1.0,0.01910425263596411,21.155137043676646,15.675922017876568,0.014777182139432412,0.226497763560031,0.2501714866375242,92960.68531896225,0.0008392286155316043,21.14298185400191,0.9994254260962885,15.674849130228333,False,displacement_limit,
12,0.5,0.01910425263596411,21.155137043676646,15.675922017876568,0.016841282157532028,0.11845375590207585,0.12508581773136038,92980.49892075478,0.0009253718791374501,21.149057821603257,0.9997126361289536,15.675394106181832,True,,7.701961419699484
12,0.25,0.01910425263596411,21.155137043676646,15.675922017876568,0.017948039383792892,0.060521250121798785,0.06254292613881783,92990.40514969866,0.0009684341681962707,21.152097041888073,0.9998562995936969,15.675664909252054,True,,
13,1.0,0.016841282157532028,21.149057821603257,15.675394106181832,0.012912487916667154,0.23328355906131387,0.2501707741607703,92940.87167031014,0.0007529307333532302,21.13691204494386,0.9994257060167006,15.674318542526027,False,displacement_limit,
13,0.5,0.016841282157532028,21.149057821603257,15.675394106181832,0.014777453858906617,0.12254579427626255,0.12508546535327505,92960.6868241422,0.0008391027340608931,21.142983303621946,0.999712775952832,15.674864851444744,True,,7.699769426346559
13,0.25,0.016841282157532028,21.149057821603257,15.675394106181832,0.015784630630196694,0.06274175074388628,0.06254275091505769,92970.59383074396,0.0008821793786120678,21.146020171288523,0.9998563694732712,15.675136318913918,True,,
14,1.0,0.014777453858906617,21.142983303621946,15.674864851444744,0.011246854389573614,0.23891798296531663,0.25017004766395684,92921.05649652473,0.0006666008598653402,21.130846946969346,0.9994259865564704,15.67378660489688,False,displacement_limit,
14,0.5,0.014777453858906617,21.142983303621946,15.674864851444744,0.012912726024924171,0.12618735621079563,0.1250851059656363,92940.87320039677,0.0007528016464573203,21.136913493139993,0.9997129160821446,15.674334250232944,True,,7.69752910608556
14,0.25,0.014777453858906617,21.142983303621946,15.674864851444744,0.013820342287016953,0.06476836815246066,0.06254257218668587,92950.78098342686,0.0007958926711289469,21.13994800646233,0.9998564395044905,15.67460638379578,True,,
15,1.0,0.012912726024924171,21.136913493139993,15.674334250232944,0.009780239987177065,0.2425890576242983,0.2501693071414698,92901.23980037024,0.0005802389289453661,21.124786563734737,0.9994262677278217,15.673253313908306,False,displacement_limit,
15,0.5,0.012912726024924171,21.136913493139993,15.674334250232944,0.011247057004395968,0.1289943747984063,0.12508473956571067,92921.05805163078,0.0006664685491643543,21.130848393687604,0.9997130565229234,15.673802299086406,True,,7.69524047705119
15,0.25,0.012912726024924171,21.136913493139993,15.674334250232944,0.01205513266469035,0.06641458655426388,0.06254238995233442,92930.96660994535,0.0007095739777740883,21.133880550878178,0.9998565096903671,15.674075100468514,True,,
16,1.0,0.011247057004395968,21.130848393687604,15.673802299086406,0.00851260320424822,0.24312616172203744,0.2501685525872116,92881.42158400486,0.0004938448746771532,21.11873089901869,0.9994265495429643,15.672718666101991,False,displacement_limit,
16,0.5,0.011247057004395968,21.130848393687604,15.673802299086406,0.009780405214295542,0.1304031614250001,0.12508436615049748,92901.24138020792,0.0005801033746585269,21.124788008920365,0.9997131972813241,15.673268994558244,True,,7.6929035575542395
16,0.25,0.011247057004395968,21.130848393687604,15.673802299086406,0.010488960139304164,0.06740402087368257,0.0625422042105428,92911.15071248653,0.0006232232306254302,21.127817808129336,0.9998565800339956,15.67354246546931,True,,
17,1.0,0.009780405214295542,21.124788008920365,15.673268994558244,0.0074439026052461645,0.23889629906481027,0.2501677839946655,92861.60184981202,0.00040741862572416497,21.112679956727977,0.9994268320142538,15.672182658009262,False,displacement_limit,
17,0.5,0.009780405214295542,21.124788008920365,15.673268994558244,0.008512729137486264,0.12961386047240434,0.12508398571682955,92881.42318909908,0.0004937060557349804,21.11873234261658,0.9997133383633847,15.67273433318919,True,,7.690518365218906
17,0.25,0.009780405214295542,21.124788008920365,15.673268994558244,0.009121783156242451,0.06734097858137977,0.06254201495975015,92891.33329380795,0.0005368403635521217,21.121759781933008,0.9998566505384064,15.673008475347,True,,
18,1.0,0.008512729137486264,21.11873234261658,15.67273433318919,0.006574096822118742,0.2277333489715595,0.2501670013567367,92841.7806008194,0.0003209601156006784,21.106633740893578,0.9994271151541333,15.671645286179263,False,displacement_limit,
18,0.5,0.008512729137486264,21.11873234261658,15.67273433318919,0.0074439873255078195,0.1255463194843334,0.1250835982612119,92861.6034800465,0.0004072765243551929,21.112681398682913,0.9997134797754194,15.672198311514734,True,,7.688084917667203
18,0.25,0.008512729137486264,21.11873234261658,15.67273433318919,0.00795356022447132,0.0656862099080086,0.06254182219821015,92871.51435655751,0.000450425306942025,21.115706476130033,0.9998567212066778,15.672473126647464,True,,
19,1.0,0.0074439873255078195,21.112681398682913,15.672198311514734,0.00590314455950563,0.20699158913426483,0.2501662046659183,92821.95783846946,0.00023446927574426293,21.100592255676705,0.9994273989751504,15.671106547131568,False,displacement_limit,
19,0.5,0.0074439873255078195,21.112681398682913,15.672198311514734,0.006574138398808271,0.1168525534318005,0.12508320377999177,92841.7822561884,0.00032081471047487527,21.106635181151685,0.9997136215236211,15.671660926073411,True,,7.685603232485846
19,0.25,0.0074439873255078195,21.112681398682913,15.672198311514734,0.006984249925139749,0.061759562485110435,0.0625416259241279,92851.69390279443,0.0003639779931400935,21.109657894690883,0.9998567920419518,15.671936415895708,True,,
20,1.0,0.006574138398808271,21.106635181151685,15.671660926073411,0.0054310045896724165,0.17388344141691278,0.25016539391418857,92802.13356613861,0.00014794603828318251,21.09455550536553,0.999427683489932,15.670566437404224,False,displacement_limit,
