case_code,fn_b,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wave_amplitude_m,source_wave_amplitude_m,wave_amplitude_scale,component,heave_force_real_n_per_m,heave_force_imag_n_per_m,pitch_moment_real_nm_per_m,pitch_moment_imag_nm_per_m,response_calibration_used
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,total,4574.8417638972915,-4579.359526417204,2328.5632056755026,-800.1742205658064,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,bem,1925.6298531702007,-3671.505861565285,281.7380302446283,100.78871141186872,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,front,2649.2119107270887,-907.8536648519171,2046.8251754308747,-900.9629319776756,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom,0.0,0.0,0.0,0.0,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,raw_bem,1925.6298531702007,-3671.505861565285,281.7380302446283,100.78871141186872,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,resolved_station,1948.0794493271799,-3497.4880667791062,266.78287615979815,-13.084967602883836,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,transom_extrapolation,-22.449596156979126,-174.01779478618164,14.955154084830317,113.8736790147527,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,pre_chine_bem,961.7233501986242,-1261.0114791509636,357.5296294622673,-453.09124305118763,False
C8,2.82,2.83,7.5165146951017485,0.815,0.045,0.045,1.0,post_chine_bem,963.9065029715772,-2410.4943824143234,-75.791599217639,553.8799544630565,False
