root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels,reason
1.0025,PHYSICAL,0.008203291521877366,0.0012209234855490348,0.0018521007555443647,8.117143727894856,252405.77056120845,0.08828788692214075,3.115154025196281,3.1151540331882934,2.5655272004448063e-09,True,2940.0,0.9974440505480625,0.0,
1.00125,PHYSICAL,0.006527218968061122,0.000682694047487667,0.0013183124543475432,8.103162279297656,252737.8652052632,0.08706003383524549,3.1273959449826023,3.12739595315159,2.612073383802577e-09,True,2939.0,0.9987564049613343,0.0,
1.0,PHYSICAL,0.00586291196057341,0.0005129356336752261,0.001153097990144385,8.089183007184204,253066.814417541,0.08583218074835046,3.1398254465290925,3.139825454742993,2.6160373595988826e-09,True,2939.0,1.0000563294202303,0.0,
0.99875,PHYSICAL,0.006544583924774737,0.0007140861313161156,0.0013588007967608741,8.075205833873861,253396.66391793493,0.0846043276614552,3.1524505110555503,3.152450519354777,2.632627097601428e-09,True,2939.0,1.0013598115910722,0.0,
0.9975,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
