xi,eta,arc_length
3.2398555248817633,0.17921097437986533,0.0
3.2569922439209336,0.18125203537851353,0.01725784081012636
3.2746657366429557,0.17722116669021754,0.0353851750702335
3.2935505169404173,0.17487045151979624,0.05441569762469439
3.3133843001046666,0.17244028472142858,0.0743978062540244
3.334234432496435,0.17009868458454352,0.09537901479775068
3.3561376674562395,0.16773632029626928,0.11740927731854048
3.3791457943399172,0.16534774664187551,0.14054105603955275
3.403312256477174,0.16291734477644024,0.16482942250292298
3.428694434495446,0.1604400292536616,0.19033220770671314
3.4553527332292204,0.15791172156739866,0.2171101320313425
3.483350813281037,0.15533042087205298,0.24522695261738522
3.5127556162275675,0.15269506289387805,0.27474961421822036
3.5436375041161523,0.1500054026212847,0.3057484089035801
3.5760703997067096,0.14726179262078265,0.3382971433217237
3.610131949121483,0.1444650936350773,0.37247331446115517
3.645903696030381,0.1416166044068838,0.4083582941573648
3.683471268195648,0.1387180193032832,0.4460375228383682
3.7229245751966746,0.13577139771966437,0.48560071295335155
3.764358017401299,0.13277914181760742,0.527142062574029
3.8078707062948753,0.12974397860877648,0.5707604796756776
3.8535666965070643,0.12666894433311213,0.6165598176323444
3.901555229971769,0.1235573696048387,0.6646491224867784
3.9519509927420593,0.12041286433088456,0.7151428925838639
4.004874385044226,0.11723930170366348,0.7681613511857313
4.060451805208184,0.11404080079520941,0.8238307327176159
4.118815948157602,0.11082170744029982,0.8822835833260139
4.180106119185369,0.10758657322202882,0.9436590764647506
4.244468563779911,0.10434013247501031,1.0081033442603387
4.312056814306588,0.1010872773074729,1.075769825445618
4.383032054386578,0.09783303071835997,1.1468196306900733
4.457563501854117,0.09458251795183077,1.2214219261966586
4.535828811212053,0.09134093629056915,1.2997543364784825
4.618014496545931,0.08811352354152277,1.382003367274304
4.704316375898805,0.08490552551307114,1.4683648496098252
4.794940038152866,0.08172216282083435,1.5590444060620294
4.890101333510573,0.07856859738988568,1.6542579403367537
4.990026888717294,0.07544989904349635,1.7542321513251236
5.094954648220293,0.07237101258228115,1.8592050728628244
5.205134442515312,0.06933672576235962,1.9694266404773262
5.320828584992499,0.06635163857678066,2.08515928647247
5.442312498658322,0.06342013423099473,2.206678564767292
5.569875374179481,0.06054635218091963,2.3342738069767806
5.70382086076914,0.057734163571635085,2.468248811296671
5.84446779151495,0.05498714937674516,2.60892256583249
5.992150944832587,0.0523085814939315,2.756630008095036
6.14722184381792,0.04970140700236957,2.9117228224706504
6.31004959536546,0.04716823573380868,3.074570277564992
6.48102177102046,0.04471133125265864,3.2455601054140004
6.660545331636972,0.04233260528286613,3.425099424655413
6.849047598024327,0.04003361556219058,3.6136157098588537
7.046977269879867,0.03781556704915001,3.811557809322429
7.2548054954265035,0.0356793163557438,4.019397013759149
7.473026994299794,0.033625379231276925,4.237628178417674
7.702161236360914,0.03165394088024567,4.466770901309099
7.942753679249373,0.029764868861109524,4.707370760345071
8.195377067632723,0.027957728283475633,4.960000612332821
8.460632797260326,0.026231798999117584,5.22526195691994
8.739152347084568,0.02458609446747834,5.503786368736399
9.03159878287642,0.02301938196876994,5.796237001143668
9.338668335933095,0.021530203837188178,6.103310165171288
9.661092060654513,0.02011689939263266,6.425736987400279
9.99963757495257,0.018777627261037735,6.764285150740711
10.355110887653636,0.017510387790235157,7.119760722248157
10.728358317260561,0.016313045289366553,7.493010072330968
11.120268506656686,0.015183349844371263,7.884921889917916
11.531774538561065,0.014118958489110671,8.29642929838421
11.963856156782441,0.013117455540393744,8.72851207727381
12.417542098569742,0.012176371934654514,9.182198995107886
12.8939125436197,0.01129320343376375,9.658570258833667
13.394101685578507,0.010465427595637948,10.158760085745735
13.919300432164656,0.009690519435659219,10.683959404003403
14.47075924034511,0.008965965717927113,11.235418688173954
15.049791093317387,0.008289277887048037,11.814450936553031
15.657774626386722,0.007658003453655744,12.422434797351064
16.29615740918201,0.007069736523229901,13.06081785118899
16.96645939202219,0.00652212415912271,13.731120057718837
17.67027652465053,0.006012883968404604,14.434937374575098
18.409284555869263,0.005539713026281643,15.173945557274404
19.185243023892117,0.005101370492412382,15.949904149108113
19.999999447331195,0.004701781769948708,16.76466067053423
