iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,accepted_time_step,maximum_displacement_ratio
0,0.0,1.7395871682094186,-4.0100749618292575,0.0029972251503609143,3.0891913607936803,,
1,0.00019144779065340725,1.8420541584267383,-5.862190874447279,0.0021793749589744758,2.926432062403263,0.00019144779065340725,0.05182221762833511
