step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1.0,0.999590930890603,0.0004090691093969756,0.999589757244535,0.9971391424897494,0.9997491943019934,0.0009496577536879436,1031393.1294637377,0.9999998526189533,0.002630158892879458,20.917978949634126,0.9998926455929206,7.898786404093089,7.647392983327298,True,
0.75,0.9996893080580598,0.0003106919419402221,0.999688187847223,0.9964074176494356,0.9998081553105526,0.0009368334798748954,1031393.1672388539,0.9999998892442803,0.001972619167803149,20.918540366417165,0.9999194816708145,7.898923432946607,7.647398897584686,True,
0.5,0.9997903976292756,0.00020960237072442656,0.9997893718406965,0.9951298602120876,0.9998696980609728,0.0009240091576494335,1031393.2048945543,0.9999999257538262,0.0013150794434209773,20.91910181937981,0.9999463194781164,7.8990603254549505,7.64740481138146,True,
0.375,0.9998419654508196,0.00015803454918039694,0.9998409963589776,0.9939052223221775,0.9999014342198559,0.0009175969741600513,1031393.2239751698,0.9999999442536709,0.000986309581474403,20.919382559428406,0.9999597390302916,7.899128720565273,7.64740776832102,True,
0.25,0.9998942071440493,0.00010579285595069265,0.9998933092249556,0.991583910667335,0.9999338137165689,0.0009111847770421471,1031393.2426800337,0.999999962389201,0.000657539719765017,20.919663308523713,0.9999731590149052,7.899197081565049,7.647410724973097,True,
0.125,0.9999471304452688,5.286955473116084e-05,0.9999463104386295,0.9847268888320938,0.999966838905165,0.0009047725663881266,1031393.2613682237,0.9999999805085648,0.0003287698582454043,20.919944066663938,0.9999865794318717,7.899265408454004,7.647413681400348,False,insufficient_objective_decrease
