stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,640,0.0010139969742337107,-0.0008985082045996606,0.0008985082045996606,429251.5118077527,7.645135294809413
source,1280,0.0009191711858736422,-0.0008645458704663173,0.0008645458704663173,1031393.2814715591,7.643493734171281
candidate_factor_1,640,0.0010137426580148115,-0.0009496577536879436,0.0009496577536879436,429251.6962693215,7.64511164918047
candidate_factor_1,1280,0.0009186497101677258,-0.0009157740057142505,0.0009157740057142505,1031393.1294637377,7.643470102953637
candidate_factor_0.75,640,0.0010138024442990883,-0.0009368334798748954,0.0009368334798748954,429251.64998076536,7.645117561825082
candidate_factor_0.75,1280,0.000918776365822916,-0.0009029300462859198,0.0009029300462859198,1031393.1672388539,7.643476009982249
candidate_factor_0.5,640,0.0010138648484618003,-0.0009240091576494335,0.0009240091576494335,429251.6036636592,7.645123473105327
candidate_factor_0.5,1280,0.0009189056347421379,-0.0008900860467903578,0.0008900860467903578,1031393.2048945543,7.643481920036614
candidate_factor_0.375,640,0.0010138970288308816,-0.0009175969741600513,0.0009175969741600513,429251.58046376717,7.645126428329144
candidate_factor_0.375,1280,0.0009189712630907055,-0.0008836640183661929,0.0008836640183661929,1031393.2239751698,7.6434848725047235
candidate_factor_0.25,640,0.0010139298615425758,-0.0009111847770421471,0.0009111847770421471,429251.5572738933,7.645129383591988
candidate_factor_0.25,1280,0.0009190375389085498,-0.0008772419774674889,0.0008772419774674889,1031393.2426800337,7.643487825961564
candidate_factor_0.125,640,0.0010139633489838857,-0.0009047725663881266,0.0009047725663881266,429251.53406568314,7.645132340017771
candidate_factor_0.125,1280,0.000919104474253869,-0.0008708199273033676,0.0008708199273033676,1031393.2613682237,7.643490779957523
