configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.67227477267377,1.3147004160447735,8.688065420866906,0.1278581501086136,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.655258623385793,1.5206858599314934,9.69654654953274,0.1364053407883923,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.694610952578472,1.3147004160447735,4.9647003664391605,0.13046271244166302,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.648742145888603,1.5206858599314934,5.880591225914031,0.13563836393983877,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.493290951220592,1.3147004160447735,7.326640668160962,0.10698732431964068,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.47245464293182,1.5206858599314934,8.279993118117318,0.11488966442917915,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.510837954127355,1.3147004160447735,4.53254309925876,0.10903343350320988,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.462785725041499,1.5206858599314934,5.423509817486149,0.11375165141898463,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.188565697094646,1.3147004160447735,3.8833367903305316,0.07145412561638884,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.133655542590372,1.5206858599314934,5.092874380759213,0.07501366295680088,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,8.268407917293422,1.3147004160447735,1.2656254952019217,0.03584301758168118,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,1.4632803127755483,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_damping_only
FnB=2.82,heave,7,218,True,True,True,False,1.307692308,1.25,0.01923076923,8.575790113093852,7.53184708443422,1.3147004160447735,1.1313751941193928,0.12173141073796798,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,1.4757760035937064,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_and_damping
