time_s,vertical_force_n,pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,active_plane_count,max_potential_bvp_relative_residual,max_pressure_bvp_relative_residual
0.0,510.6788407705085,86.85005254665725,337.9816676584765,-54.31677143066389,172.697173112032,141.16682397732114,11,1.4390146441590357e-15,1.7331504799749672e-15
0.0014305431266172946,518.5972881114994,91.67403590131866,340.66231184059825,-52.91565672908604,177.93497627090122,144.5896926304047,10,1.435159813827794e-15,1.0477069127047758e-15
0.002861086253234589,521.5885326254595,93.60718634944905,338.43978121288154,-54.32588286308879,183.1487514125779,147.93306921253784,10,9.873223393200108e-16,1.7537845682587e-15
0.004291629379851884,529.5555926186164,97.92484241682226,341.21882675810957,-53.27041605413899,188.33676586050683,151.19525847096125,10,9.344942144053523e-16,9.537522286369134e-16
0.005722172506469178,528.7514624206585,98.87483788122677,335.2540220916335,-55.499906994687535,193.49744032902504,154.3747448759143,10,1.4937412249789921e-15,1.0534671444406052e-15
0.007152715633086473,536.2717340881945,102.90608009898295,337.6423955384206,-54.56410077507326,198.629338549774,157.4701808740562,10,1.1037725698805772e-15,1.8432939018293504e-15
0.008583258759703769,535.1536203906439,103.7673998321838,331.4224628082099,-56.71297603121636,203.73115758243398,160.48037586340016,10,1.1087402627613412e-15,1.851606183824148e-15
0.010013801886321063,541.919519682828,107.49603032655386,333.11780091387,-55.90825552304082,208.801718768958,163.4042858495947,10,9.119104253087584e-16,1.1277681695140886e-15
0.011444345012938357,542.8496481522332,108.62198385630765,329.00968886021076,-57.61901988833833,213.83995929202243,166.24100374464598,10,1.1192031765220952e-15,1.112026750910512e-15
0.012874888139555651,549.3128702135418,112.1365208752629,330.4679459134732,-56.853229395326196,218.8449243000686,168.9897502705891,10,1.0037552539709099e-15,1.4780158686264384e-15
0.014305431266172945,551.4939175725633,113.32614644989351,327.6781580095095,-58.32371898225898,223.8157595630538,171.6498654321525,10,9.353228811960698e-16,1.1914067517717516e-15
0.01573597439279024,557.9201899096532,116.66320197369032,329.16848528485184,-57.55759855036513,228.7517046248014,174.22080052405545,10,9.18205141329657e-16,1.3204756601666764e-15
0.017166517519407537,560.6808438392519,117.77678442488633,327.028757419617,-58.92532621533272,233.65208641963486,176.70211064021905,10,1.6700618372339772e-15,1.0581496840710864e-15
0.01859706064602483,567.134979982072,120.93702590085337,328.61866665932473,-58.156421752965116,238.51631332274724,179.0934476538185,10,8.890324080780236e-16,9.691582307685535e-16
0.020027603772642125,569.976221629015,121.8856513488825,326.632352023503,-59.50890228986373,243.34386960551194,181.39455363874623,10,8.096171941407921e-16,1.67380316528147e-15
0.021458146899259418,576.4259122782959,124.85808100080081,328.29160200966834,-58.7471737038623,248.1343102686275,183.6052547046631,10,1.2587056681161588e-15,1.3908969735337789e-15
0.022888690025876714,523.4641826471071,94.62892942949372,353.2399576220105,-45.53858432922442,170.22422502509662,140.16751375871814,11,1.0173572159735957e-15,1.944322020232068e-15
0.02431923315249401,530.4652140972709,98.40713173888929,356.29380654224167,-44.05134956461774,174.1714075550292,142.45848130350703,10,9.967908842870618e-16,9.09145469472118e-16
0.025749776279111302,533.3116177355575,99.72935617964757,355.2182451280408,-44.949170748081684,178.09337260751678,144.67852692772925,10,1.623053778705749e-15,9.927253812973519e-16
0.027180319405728598,540.7157807919414,103.19689721163601,358.7262953124434,-43.63031760164543,181.98948547949794,146.82721481328144,10,9.6902368621698e-16,1.0189885273785672e-15
0.02861086253234589,538.5711414922448,102.87350561080245,352.71196366245033,-46.03068481846651,185.85917782979442,148.90419042926897,10,1.3864509554247879e-15,1.214252087369075e-15
0.030041405658963186,545.9674889400308,106.29310621232935,356.26554536316837,-44.616069083076184,189.70194357686236,150.90917529540553,10,9.81655229216889e-16,1.091799233490065e-15
0.03147194878558048,542.6919179057852,105.46571144140646,349.1745828495267,-47.376250614152184,193.51733505625845,152.84196205555864,10,1.24430299206839e-15,1.026550296889762e-15
0.032902491912197775,550.0102244945085,108.93504025280788,352.70526507333125,-45.767369589718044,197.3049594211773,154.70240984252592,10,1.1213244762242563e-15,1.748004258390462e-15
0.034333035038815074,545.4308624420224,106.69563517817573,344.36638717158286,-49.794804738061714,201.0644752704396,156.49043991623745,10,1.0404357239064412e-15,1.6699607591593353e-15
0.035763578165432366,551.6878946300725,109.58587277163056,346.8923051407836,-48.62015878700669,204.79558948928891,158.20603155863725,10,9.642654279215166e-16,1.6533696782106323e-15
0.03719412129204966,549.1469155120712,107.92067028417904,340.64886122280035,-51.928547925318924,208.4980542892709,159.84921820949796,10,9.882135531500629e-16,8.598757891148535e-16
0.03862466441866695,554.6829107494369,110.3313349760299,342.51124631509146,-51.08874885235164,212.17166443434544,161.42008382838154,10,1.0268588473166988e-15,1.6857895994281086e-15
0.04005520754528425,554.854124078357,109.71692332244902,339.0378694371541,-53.20183614641181,215.81625464120287,162.91875946886083,10,1.0889615342748307e-15,8.700640814671341e-16
0.04148575067190154,560.2847553022608,111.91921028249794,340.85305815973305,-52.426209769470574,219.43169714252772,164.34542005196852,10,9.365654415265015e-16,1.1476461830057517e-15
