outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.0007215066656328773,0.0007215066656328773,1.0
1,1,-0.0002696105712374239,-0.0002696105712374239,1.0
1,2,-0.0003725854623483452,-0.0003725854623483452,1.0
1,3,0.00018419231152766156,0.00018419231152766156,1.0
1,4,-4.684396143656922e-05,-4.684396143656922e-05,1.0
1,5,-2.6073355512543135e-06,-2.6073355512543135e-06,1.0
1,6,8.092633018709346e-06,8.092633018709346e-06,1.0
1,7,1.2801338763920363e-05,1.2801338763920363e-05,1.0
1,8,1.1841743892787099e-05,1.1841743892787099e-05,1.0
1,9,1.4064728311061758e-05,1.4064728311061758e-05,1.0
1,10,1.7868059967104334e-05,1.7868059967104334e-05,1.0
1,11,9.29004738008726e-06,9.29004738008726e-06,1.0
1,12,1.3095166097284024e-05,1.3095166097284024e-05,1.0
1,13,1.053282808358113e-05,1.053282808358113e-05,1.0
1,14,4.419399549458591e-06,4.419399549458591e-06,1.0
1,15,8.502396520464806e-08,8.502396520464806e-08,1.0
