reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,22.468824035020685,7.320630380962176,0.9870633446651599,0.01293665533484012,1.6098481128373286e-07,1376479.1421876103,1.0000939122722068,0.17524212613822507,22.452790204545405,0.9992863965443723,7.36432766615244,7.753827118743995,True,,7.751017687672
1,0.25,22.468824035020685,7.320630380962176,0.9934098998392609,0.006590100160739132,3.99484138950093e-08,1376413.7830906247,1.0000464250034184,0.08767293885302523,22.46079166770378,0.9996425105602151,7.338648691523009,7.752576253385949,True,,
1,0.125,22.468824035020685,7.320630380962176,0.9966832828676137,0.0033167171323863487,9.961610792656838e-09,1376381.680978556,1.000023100910908,0.04387615366141848,22.4648043640162,0.9998211000718943,7.325362841352959,7.751950164108362,True,,
2,0.5,22.452790204545405,7.36432766615244,0.988364514481648,0.011635485518352029,1.6467085060440533e-07,1376605.1507430002,1.000091543584866,0.17510591423324526,22.439899082475083,0.9994258565660267,7.413397891975283,7.756657770661201,True,,7.753827118743995
2,0.25,22.452790204545405,7.36432766615244,0.9940591813919011,0.005940818608098919,4.094688639505103e-08,1376541.5985949922,1.0000453735078727,0.08760799938977835,22.446321492286387,0.999711897176249,7.389705082691274,7.755406965679499,True,,
2,0.125,22.452790204545405,7.36432766615244,0.9970141259796634,0.0029858740203365652,1.0185906633092154e-08,1376510.32410624,1.000022652866653,0.04384418035257573,22.449550471105052,0.9998557090940218,7.3772833644744455,7.75478105937759,True,,
3,0.5,22.439899082475083,7.413397891975283,0.9896833000404908,0.010316699959509235,1.6828949014705025e-07,1376731.5759125983,1.0000918409809607,0.17511432565120602,22.43024220735355,0.9995696560360615,7.457591925423476,7.759490465912261,True,,7.756657770661201
3,0.25,22.439899082475083,7.413397891975283,0.9947244480046882,0.005275551995311822,4.1819965822870636e-08,1376669.2191946323,1.0000465435199601,0.08757918677592677,22.435039277163977,0.9997834301619074,7.436528308026683,7.758239928054372,True,,
3,0.125,22.439899082475083,7.413397891975283,0.9973487655511244,0.0026512344488756057,1.03991888225257e-08,1376638.3493822066,1.0000241189253045,0.04382144934964974,22.437461787580457,0.9998913856570536,7.425277546662778,7.757614124050267,True,,
4,0.5,22.43024220735355,7.457591925423476,0.9910165085100322,0.008983491489967799,1.7202099430544644e-07,1376857.0718372262,1.000091157742614,0.17511375926250664,22.423914490214205,0.9997178934992832,7.495583105802541,7.762322714704576,True,,7.759490465912261
4,0.25,22.43024220735355,7.457591925423476,0.9953996717194197,0.004600328280580324,4.2682720479630046e-08,1376796.0099216993,1.0000468049313873,0.08758195405783278,22.427038241644997,0.9998571586664586,7.477827589959734,7.761072607656797,True,,
4,0.125,22.43024220735355,7.457591925423476,0.9976853172505795,0.0023146827494204825,1.0625320182826945e-08,1376763.041200467,1.0000228578367607,0.04382338893797688,22.42863069085894,0.9999281542981252,7.468074717139135,7.760446916409721,True,,
