benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_index,x_m,x_over_l,pitch_base_lever_arm_m,pitch_radiation_lever_arm_m,pitch_moment_lever_arm_m,pitch_moment_to_radiation_lever_ratio,pitch_moment_minus_base_lever_m,pitch_radiation_minus_base_lever_m,pitch_body_condition_oscillation_norm,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_to_oscillation_norm_ratio,pitch_body_condition_forward_oscillation_real_alignment,pitch_body_condition_forward_oscillation_phase_deg,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,10,0.825,0.27499999999999997,0.675,0.675,0.675,1.0,0.0,0.0,2.904330813979366,3.4421698536051752,1.1851851851851853,0.0,-90.0,-0.739646026336582,-0.8146355095390483,0.07498948320246618,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,11,0.8999999999999999,0.3,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,2.664339702200356,3.5524529362671413,1.3333333333333333,0.0,-90.0,-2.0111160954001206,-0.997459166971899,-1.0136569284282213,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,12,0.975,0.325,0.525,0.525,0.525,1.0,0.0,0.0,2.3919252300955915,3.644838445859949,1.5238095238095237,0.0,-90.0,-3.3255093312617015,-1.1089007946832878,-2.2166085365784136,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,13,1.05,0.35000000000000003,0.44999999999999996,0.44999999999999996,0.44999999999999996,1.0,0.0,0.0,2.093264294549054,3.7213587458649857,1.7777777777777783,0.0,-90.0,-4.283288420352311,-1.135880400037437,-3.147408020314874,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,14,1.125,0.375,0.375,0.375,0.375,1.0,0.0,0.0,1.7735849383202789,3.7836478684165953,2.1333333333333337,0.0,-90.0,-4.628692471532786,-1.0913582942305409,-3.537334177302245,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,15,1.2,0.39999999999999997,0.30000000000000004,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,1.4373746656707003,3.8329991084552,2.666666666666666,0.0,-90.0,-4.401022805963179,-1.0052713603483683,-3.3957514456148115,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,16,1.275,0.425,0.2250000000000001,0.2250000000000001,0.2250000000000001,1.0,0.0,0.0,1.0885532991484597,3.8704117303056336,3.555555555555555,0.0,-90.0,-3.8343050583631135,-0.9073597133327379,-2.926945345030375,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.15000000000000013,0.15000000000000013,1.0,0.0,0.0,0.7306176418757245,3.8966274233371947,5.3333333333333295,0.0,-90.0,-3.168292007681016,-0.8170016490996495,-2.351290358581367,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,18,1.425,0.47500000000000003,0.07499999999999996,0.07499999999999996,0.07499999999999996,1.0,0.0,0.0,0.3667647589928485,3.912157429257053,10.666666666666673,0.0,-90.0,-2.549589823041371,-0.742864879962475,-1.8067249430788965,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,19,1.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.917301222099655,,,,-2.0351711735302382,-0.6868329512936121,-1.348338222236626,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,20,1.575,0.525,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996,1.0,0.0,0.0,0.36676475899284844,3.9121574292570527,10.666666666666673,0.0,90.0,-1.632513999603635,-0.6475731995926317,-0.984940800011003,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,21,1.65,0.5499999999999999,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,1.0,0.0,0.0,0.7306176418757236,3.8966274233371947,5.333333333333337,0.0,90.0,-1.332932763374878,-0.6223334774979113,-0.7105992858769664,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,22,1.7249999999999999,0.575,-0.22499999999999987,-0.22499999999999987,-0.22499999999999987,1.0,0.0,0.0,1.0885532991484588,3.8704117303056336,3.5555555555555576,0.0,90.0,-1.1281733152166744,-0.6072389455608186,-0.5209343696558558,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,23,1.7999999999999998,0.6,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,1.0,0.0,0.0,1.4373746656706992,3.8329991084552,2.6666666666666683,0.0,90.0,-1.0127695279484186,-0.5968162020471524,-0.4159533259012662,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,24,1.875,0.625,-0.375,-0.375,-0.375,1.0,0.0,0.0,1.7735849383202789,3.7836478684165953,2.1333333333333337,0.0,90.0,-0.9756069496397568,-0.5837504473352962,-0.3918565023044608,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,25,1.95,0.65,-0.44999999999999996,-0.44999999999999996,-0.44999999999999996,1.0,0.0,0.0,2.0932642945490536,3.7213587458649857,1.7777777777777786,0.0,90.0,-0.9877014363695319,-0.5601659040070422,-0.4275355323624896,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,26,2.025,0.6749999999999999,-0.5249999999999999,-0.5249999999999999,-0.5249999999999999,1.0,0.0,0.0,2.391925230095591,3.644838445859949,1.5238095238095242,0.0,90.0,-1.0014449344195098,-0.5209584924012325,-0.48048644201827734,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,27,2.1,0.7000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.0,0.0,0.0,2.6643397022003557,3.552452936267141,1.3333333333333333,0.0,90.0,-0.9719725949866309,-0.46710788709744355,-0.5048647078891875,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,28,2.175,0.725,-0.6749999999999998,-0.6749999999999998,-0.6749999999999998,1.0,0.0,0.0,2.904330813979366,3.4421698536051757,1.1851851851851858,0.0,90.0,-0.8840778595451042,-0.40532770107182875,-0.4787501584732754,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,29,2.25,0.75,-0.75,-0.75,-0.75,1.0,0.0,0.0,3.104522205128413,3.3114903521369743,1.0666666666666667,0.0,90.0,-0.7552550958101952,-0.34383315402789194,-0.4114219417823034,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,30,2.3249999999999997,0.7749999999999999,-0.8249999999999997,-0.8249999999999997,-0.8249999999999997,1.0,0.0,0.0,3.256040983772043,3.1573730751728917,0.9696969696969701,0.0,90.0,-0.614554261192813,-0.2883514969416932,-0.3262027642511198,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,31,2.4,0.7999999999999999,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,1.0,0.0,0.0,3.348177760250876,2.9761580091118907,0.888888888888889,0.0,90.0,-0.48274450584515904,-0.24118162421025363,-0.2415628816349054,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,32,2.475,0.8250000000000001,-0.9750000000000001,-0.9750000000000001,-0.9750000000000001,1.0,0.0,0.0,3.368025777672226,2.7635083303977237,0.8205128205128205,0.0,90.0,-0.3671006315805312,-0.20234714039108342,-0.1647534911894477,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,33,2.55,0.85,-1.0499999999999998,-1.0499999999999998,-1.0499999999999998,1.0,0.0,0.0,3.3001610634892464,2.5144084293251407,0.7619047619047621,0.0,90.0,-0.26365252602823136,-0.17105018486099235,-0.09260234116723902,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,34,2.625,0.875,-1.125,-1.125,-1.125,1.0,0.0,0.0,3.1265055925672955,2.2232928658256323,0.7111111111111111,0.0,90.0,-0.1505300391803625,-0.14698673952502275,-0.003543299655339712,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,35,2.6999999999999997,0.8999999999999999,-1.1999999999999997,-1.1999999999999997,-1.1999999999999997,1.0,0.0,0.0,2.8266608725583358,1.8844405817055576,0.6666666666666669,0.0,90.0,0.16738348898969208,-0.1335434755491183,0.3009269645388104,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,36,2.775,0.9249999999999999,-1.275,-1.275,-1.275,1.0,0.0,0.0,2.379219545637402,1.4928436364783702,0.6274509803921569,0.0,90.0,-0.6925886664436214,-0.1750306660184466,-0.5175580004251747,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,37,2.85,0.9500000000000001,-1.35,-1.35,-1.35,1.0,0.0,0.0,1.7647665738070057,1.0457875992930405,0.5925925925925926,0.0,90.0,-0.24167213841824384,0.03380142346767824,-0.2754735618859221,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,38,2.925,0.975,-1.4249999999999998,-1.4249999999999998,-1.4249999999999998,1.0,0.0,0.0,0.9711044279759912,0.5451814332496794,0.5614035087719301,0.0,90.0,0.6028604608492741,-0.021615353894410234,0.6244758147436844,0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,0,0.075,0.024999999999999998,1.425,1.425,1.425,1.0,0.0,0.0,1.6185073799599854,0.5451814332496794,0.336842105263158,0.0,-90.0,19.55016952370605,0.20046940329633375,19.349700120409715,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,1,0.15,0.049999999999999996,1.35,1.35,1.35,1.0,0.0,0.0,2.9412776230116786,1.0457875992930414,0.3555555555555556,0.0,-90.0,1.2612460211241179,-0.26548126892724966,1.5267272900513678,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,2,0.22499999999999998,0.075,1.275,1.275,1.275,1.0,0.0,0.0,3.9653659093956684,1.4928436364783697,0.3764705882352942,0.0,-90.0,-5.208529530504978,1.5225363838084136,-6.73106591431339,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,3,0.3,0.09999999999999999,1.2,1.2,1.2,1.0,0.0,0.0,4.71110145426389,1.884440581705556,0.40000000000000013,0.0,-90.0,9.969684970595202,1.2621572399462277,8.707527730648975,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,4,0.375,0.125,1.125,1.125,1.125,1.0,0.0,0.0,5.210842654278825,2.2232928658256323,0.4266666666666667,0.0,-90.0,5.444806016961974,1.4874372854757223,3.9573687314862522,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,5,0.44999999999999996,0.15,1.05,1.05,1.05,1.0,0.0,0.0,5.500268439148744,2.5144084293251407,0.45714285714285724,0.0,-90.0,5.150927533767366,1.8127382563759205,3.338189277391445,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,6,0.525,0.17500000000000002,0.975,0.975,0.975,1.0,0.0,0.0,5.613376296120379,2.7635083303977255,0.49230769230769245,0.0,-90.0,5.432201596561213,2.1895744846488365,3.242627111912377,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,7,0.6,0.19999999999999998,0.9,0.9,0.9,1.0,0.0,0.0,5.580296267084791,2.9761580091118893,0.5333333333333335,0.0,-90.0,5.8620404609911105,2.5952634137404855,3.2667770472506246,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,8,0.6749999999999999,0.22499999999999998,0.8250000000000001,0.8250000000000001,0.8250000000000001,1.0,0.0,0.0,5.426734972953406,3.157373075172891,0.5818181818181819,0.0,-90.0,6.259175102456013,3.0059281856274045,3.25324691682861,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,9,0.75,0.25,0.75,0.75,0.75,1.0,0.0,0.0,5.174203675214021,3.3114903521369743,0.6400000000000001,0.0,-90.0,6.444283251641747,3.3853563019913437,3.0589269496504032,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,10,0.825,0.27499999999999997,0.675,0.675,0.675,1.0,0.0,0.0,4.840551356632276,3.4421698536051752,0.7111111111111114,0.0,-90.0,6.211532625054796,3.6784886263432517,2.5330439987115447,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,11,0.8999999999999999,0.3,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.0,0.0,4.440566170333927,3.5524529362671413,0.8000000000000002,0.0,-90.0,5.421498107639024,3.818438586908897,1.6030595207301257,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,12,0.975,0.325,0.525,0.525,0.525,1.0,0.0,0.0,3.986542050159319,3.644838445859949,0.9142857142857144,0.0,-90.0,4.155201326509831,3.756217465508799,0.3989838610010316,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,13,1.05,0.35000000000000003,0.44999999999999996,0.44999999999999996,0.44999999999999996,1.0,0.0,0.0,3.4887738242484234,3.7213587458649857,1.066666666666667,0.0,-90.0,2.7446798470997287,3.497641954243475,-0.752962107143746,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,14,1.125,0.375,0.375,0.375,0.375,1.0,0.0,0.0,2.9559748972004645,3.7836478684165953,1.2800000000000002,0.0,-90.0,1.5749800121626076,3.1085547670742195,-1.5335747549116123,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,15,1.2,0.39999999999999997,0.30000000000000004,0.30000000000000004,0.30000000000000004,1.0,0.0,0.0,2.3956244427845,3.8329991084552,1.6,0.0,-90.0,0.8449650140409587,2.677636590537249,-1.8326715764962902,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,16,1.275,0.425,0.2250000000000001,0.2250000000000001,0.2250000000000001,1.0,0.0,0.0,1.8142554985807662,3.8704117303056336,2.133333333333333,0.0,-90.0,0.522939804259551,2.273884556931438,-1.7509447526718873,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.15000000000000013,0.15000000000000013,1.0,0.0,0.0,1.217696069792874,3.8966274233371947,3.199999999999998,0.0,-90.0,0.4677735698710026,1.9311807261215008,-1.4634071562504982,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,18,1.425,0.47500000000000003,0.07499999999999996,0.07499999999999996,0.07499999999999996,1.0,0.0,0.0,0.6112745983214142,3.912157429257053,6.400000000000004,0.0,-90.0,0.5469584788606018,1.6562442208844457,-1.1092857420238442,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,19,1.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,3.917301222099655,,,,0.6777373461827816,1.4422272620656114,-0.7644899158828296,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,20,1.575,0.525,-0.07499999999999996,-0.07499999999999996,-0.07499999999999996,1.0,0.0,0.0,0.611274598321414,3.9121574292570527,6.400000000000006,0.0,90.0,0.8167431785606398,1.2780455621902582,-0.4613023836296183,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,21,1.65,0.5499999999999999,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,1.0,0.0,0.0,1.2176960697928723,3.8966274233371947,3.200000000000003,0.0,90.0,0.936507957051675,1.1523608943053878,-0.21585293725371277,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,22,1.7249999999999999,0.575,-0.22499999999999987,-0.22499999999999987,-0.22499999999999987,1.0,0.0,0.0,1.8142554985807644,3.8704117303056336,2.133333333333335,0.0,90.0,1.007283466943869,1.0542456126963748,-0.04696214575250586,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,23,1.7999999999999998,0.6,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,1.0,0.0,0.0,2.395624442784498,3.8329991084552,1.6000000000000012,0.0,90.0,0.9915478411873526,0.9725919622863133,0.01895587890103913,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,24,1.875,0.625,-0.375,-0.375,-0.375,1.0,0.0,0.0,2.9559748972004645,3.7836478684165953,1.2800000000000002,0.0,90.0,0.8574151174467227,0.8959618990819096,-0.03854678163518694,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,25,1.95,0.65,-0.44999999999999996,-0.44999999999999996,-0.44999999999999996,1.0,0.0,0.0,3.488773824248423,3.7213587458649857,1.066666666666667,0.0,90.0,0.6091253961966171,0.81426907350417,-0.20514367730755287,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,26,2.025,0.6749999999999999,-0.5249999999999999,-0.5249999999999999,-0.5249999999999999,1.0,0.0,0.0,3.986542050159318,3.644838445859949,0.9142857142857146,0.0,90.0,0.30822672396274825,0.722302299320998,-0.41407557535824974,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,27,2.1,0.7000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.0,0.0,0.0,4.440566170333926,3.552452936267141,0.8000000000000002,0.0,90.0,0.04878760799716339,0.6222964904605089,-0.5735088824633457,-0.0,diagnostic_pitch_generalized_force_coordinate_audit_not_hard_gate
