outer_iteration,node_index,normal_displacement
1,0,1.1673560467300334e-05
1,1,1.1710075738828872e-05
1,2,1.1782470174869522e-05
1,3,1.1889482179342536e-05
1,4,1.2029245716406407e-05
1,5,1.2199321421316056e-05
1,6,1.2396737226627994e-05
1,7,1.261803779112046e-05
1,8,1.2859341865404827e-05
1,9,1.311640659063537e-05
1,10,1.3384697607469635e-05
1,11,1.3659463753639856e-05
1,12,1.3935815051929582e-05
1,13,1.4208802637355419e-05
1,14,1.44734992438351e-05
1,15,1.4725078867025824e-05
1,16,1.4958894241321542e-05
1,17,1.5170550814721419e-05
1,18,1.535597597448688e-05
1,19,1.5511482367821475e-05
1,20,1.5633824273457572e-05
1,21,1.5720246109867673e-05
1,22,1.5768522311355945e-05
1,23,1.5776987961766676e-05
1,24,1.574455974398111e-05
1,25,1.5670746938602655e-05
1,26,1.555565238398314e-05
1,27,1.5399963488701297e-05
1,28,1.5204933563468035e-05
1,29,1.4972353908976887e-05
1,30,1.4704517256357284e-05
1,31,1.440417330473524e-05
1,32,1.407447723332181e-05
1,33,1.3718932181095867e-05
1,34,1.3341326783526274e-05
1,35,1.2945668931269364e-05
1,36,1.2536116969166061e-05
1,37,1.211690958436013e-05
1,38,1.169229563961473e-05
1,39,1.1266465192008738e-05
1,40,1.0843482898675251e-05
1,41,1.042722495105216e-05
1,42,1.0021320598600532e-05
1,43,9.629099223835393e-06
1,44,9.253543814865885e-06
1,45,8.897251551812173e-06
1,46,8.562402082056429e-06
1,47,8.250733909089468e-06
1,48,7.96352916366759e-06
1,49,7.701606867110627e-06
1,50,7.465324637889618e-06
1,51,7.254588637171696e-06
1,52,7.068871399617129e-06
1,53,6.9072370552168565e-06
1,54,6.768373318874147e-06
1,55,6.650629509079195e-06
1,56,6.552059757417489e-06
1,57,6.470470488481603e-06
1,58,6.403471186355974e-06
1,59,6.348527420170369e-06
1,60,6.3030150778332526e-06
1,61,6.264274754123973e-06
1,62,6.229665256607789e-06
1,63,6.196615229715755e-06
1,64,6.16267195280513e-06
1,65,6.125546440740087e-06
1,66,6.083154063841616e-06
1,67,6.033650006004155e-06
1,68,5.975458993176686e-06
1,69,5.907298846876348e-06
1,70,5.828197546415189e-06
1,71,5.737503616454423e-06
1,72,5.634889790692254e-06
1,73,5.5203500352907456e-06
1,74,5.394190144467232e-06
1,75,5.2570122430448685e-06
1,76,5.10969364436452e-06
1,77,4.953360614702855e-06
1,78,4.789357685359597e-06
1,79,4.619213229290628e-06
1,80,4.444602079299209e-06
1,81,4.2673060084099025e-06
1,82,4.089172919535932e-06
1,83,3.912075600658428e-06
1,84,3.7378708935634984e-06
1,85,3.5683600991726056e-06
1,86,3.4052514014263134e-06
