outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,4.620895098914285e-06,4.620895098914285e-06,1.0
1,1,6.661417991304601e-06,6.661417991304601e-06,1.0
1,2,4.7834871281899886e-06,4.7834871281899886e-06,1.0
1,3,2.968956609186201e-06,2.968956609186201e-06,1.0
1,4,1.8771346412004726e-06,1.8771346412004726e-06,1.0
1,5,1.049310336241838e-06,1.049310336241838e-06,1.0
1,6,5.762427980491904e-07,5.762427980491904e-07,1.0
1,7,2.2723186028828536e-07,2.2723186028828536e-07,1.0
1,8,7.627097561577714e-09,7.627097561577714e-09,1.0
1,9,-1.6660038620136953e-07,-1.6660038620136953e-07,1.0
1,10,-2.4458541204375876e-07,-2.4458541204375876e-07,1.0
1,11,-2.3313950116150647e-07,-2.3313950116150647e-07,1.0
1,12,-1.6848823828969404e-07,-1.6848823828969404e-07,1.0
1,13,-4.213012320165465e-07,-4.213012320165465e-07,1.0
1,14,-9.901072483373759e-07,-9.901072483373759e-07,1.0
1,15,-7.279181356010861e-07,-7.279181356010861e-07,1.0
