station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
12,0.2557645563861015,1.0,48,linear_z,body_phi,3.4064570942579345e-05,True,3.4164740708902414e-16
12,0.2557645563861015,1.0,48,linear_z,free_q,0.0005347653480335473,True,3.4164740708902414e-16
12,0.2557645563861015,1.0,48,quadratic,body_phi,4.2670828316107344e-05,True,3.2336828925799273e-16
12,0.2557645563861015,1.0,48,quadratic,free_q,0.0007697267213579,True,3.2336828925799273e-16
12,0.2557645563861015,1.0,72,linear_z,body_phi,3.367518100862749e-05,True,3.4445533227576154e-16
12,0.2557645563861015,1.0,72,linear_z,free_q,0.0005448880100985828,True,3.4445533227576154e-16
12,0.2557645563861015,1.0,72,quadratic,body_phi,8.410470098355152e-06,True,3.77596887795401e-16
12,0.2557645563861015,1.0,72,quadratic,free_q,0.0010077080006729601,True,3.77596887795401e-16
12,0.2557645563861015,1.0,96,linear_z,body_phi,3.3484246413323767e-05,True,3.550225027851265e-16
12,0.2557645563861015,1.0,96,linear_z,free_q,0.0005514220953227914,True,3.550225027851265e-16
12,0.2557645563861015,1.0,96,quadratic,body_phi,3.8076651037223676e-06,True,3.8363517854558596e-16
12,0.2557645563861015,1.0,96,quadratic,free_q,0.0012433497788377048,True,3.8363517854558596e-16
12,0.2557645563861015,1.5,48,linear_z,body_phi,3.291291498962592e-05,True,3.470084530944108e-16
12,0.2557645563861015,1.5,48,linear_z,free_q,0.0005379817217222011,True,3.470084530944108e-16
12,0.2557645563861015,1.5,48,quadratic,body_phi,6.515601833801993e-05,True,2.5898775592907334e-16
12,0.2557645563861015,1.5,48,quadratic,free_q,0.0009372847610174259,True,2.5898775592907334e-16
12,0.2557645563861015,1.5,72,linear_z,body_phi,3.287103903921136e-05,True,3.273750271950568e-16
12,0.2557645563861015,1.5,72,linear_z,free_q,0.0005500213207199177,True,3.273750271950568e-16
12,0.2557645563861015,1.5,72,quadratic,body_phi,1.8919823025709945e-05,True,3.3895354268446336e-16
12,0.2557645563861015,1.5,72,quadratic,free_q,0.0008587514267671052,True,3.3895354268446336e-16
12,0.2557645563861015,1.5,96,linear_z,body_phi,3.2865411025794846e-05,True,3.7288971711449184e-16
12,0.2557645563861015,1.5,96,linear_z,free_q,0.0005577771531360493,True,3.7288971711449184e-16
12,0.2557645563861015,1.5,96,quadratic,body_phi,2.9035801576508906e-06,True,3.257868873147344e-16
12,0.2557645563861015,1.5,96,quadratic,free_q,0.0010122070984750183,True,3.257868873147344e-16
42,0.8951311907918157,1.0,48,linear_z,body_phi,3.4064570942579345e-05,True,3.4164740708902414e-16
42,0.8951311907918157,1.0,48,linear_z,free_q,0.0005347653480335473,True,3.4164740708902414e-16
42,0.8951311907918157,1.0,48,quadratic,body_phi,4.2670828316107344e-05,True,3.2336828925799273e-16
42,0.8951311907918157,1.0,48,quadratic,free_q,0.0007697267213579,True,3.2336828925799273e-16
42,0.8951311907918157,1.0,72,linear_z,body_phi,3.367518100862749e-05,True,3.4445533227576154e-16
42,0.8951311907918157,1.0,72,linear_z,free_q,0.0005448880100985828,True,3.4445533227576154e-16
42,0.8951311907918157,1.0,72,quadratic,body_phi,8.410470098355152e-06,True,3.77596887795401e-16
42,0.8951311907918157,1.0,72,quadratic,free_q,0.0010077080006729601,True,3.77596887795401e-16
42,0.8951311907918157,1.0,96,linear_z,body_phi,3.3484246413323767e-05,True,3.550225027851265e-16
42,0.8951311907918157,1.0,96,linear_z,free_q,0.0005514220953227914,True,3.550225027851265e-16
