scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
faltinsen_ch9_zarnick_damping,heave_motion,7,0.4815903225880183,0.4212503311249959,0.15,0.2,FAIL
faltinsen_ch9_zarnick_damping,pitch_motion,7,0.431394871580231,0.35420452324541346,0.15,0.2,FAIL
planing_base_plus_matched_delta_station_phase_excitation,heave_motion,7,0.4215287589647628,0.3021712135992168,0.15,0.2,FAIL
planing_base_plus_matched_delta_station_phase_excitation,pitch_motion,7,0.4146734103340659,0.356342214778531,0.15,0.2,FAIL
