reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.039293918388151494,-0.0020302525763690655,0.0020302525763690655,27675.06530429287
1,1.0,160,0.04139507038967584,-0.0008011504010304124,0.0008011504010304124,48750.52641235192
1,1.0,320,0.04207998134184573,-0.00033721320135884415,0.00033721320135884415,114186.59744542788
1,0.5,80,0.04254594730264871,-0.0013235842255346162,0.0013235842255346162,26847.34662617607
1,0.5,160,0.04402641256073757,-0.00010156171438688007,0.00010156171438688007,48862.57126331542
1,0.5,320,0.04450712457619685,0.00038212673964276565,0.00038212673964276565,114459.07036787886
1,0.25,80,0.04531333264601112,-0.0010656886103824284,0.0010656886103824284,26905.31244891287
1,0.25,160,0.046564367440461434,0.00015317232108574513,0.00015317232108574513,48918.44411697205
1,0.25,320,0.04696625467475587,0.0006392916970989834,0.0006392916970989834,114595.02034880382
1,0.125,80,0.046981335664977454,-0.0009606397897040408,0.0009606397897040408,26933.620341265
1,0.125,160,0.04813721165199011,0.00025670324284960143,0.00025670324284960143,48946.343149164706
1,0.125,320,0.04850530649104214,0.0007416120356740648,0.0007416120356740648,114662.93668335778
2,1.0,80,0.03895912005833286,-0.0022295130259506286,0.0022295130259506286,28452.21993958372
2,1.0,160,0.04125542399957133,-0.0009982986267893796,0.0009982986267893796,48722.49019366833
2,1.0,320,0.04200307427976482,-0.0005333093773631641,0.0005333093773631641,114118.28697342564
2,0.5,80,0.04144802452656627,-0.0014676842093379568,0.0014676842093379568,26817.957367330484
2,0.5,160,0.043066200120796386,-0.0002439686588937201,0.0002439686588937201,48834.61582896969
2,0.5,320,0.04359326757215186,0.00023762508925306223,0.00023762508925306223,114391.05636648333
2,0.25,80,0.043835369373539164,-0.0011821168877236186,0.0011821168877236186,26876.69501176336
2,0.25,160,0.04519611933813785,3.825548264215023e-05,3.825548264215023e-05,48890.529238549716
2,0.25,320,0.04563622179862026,0.0005241241554766378,0.0005241241554766378,114527.08754440065
2,0.125,80,0.04531370058054415,-0.0010632268921543257,0.0010632268921543257,26905.3794430306
2,0.125,160,0.04656546925470754,0.00015554376773821622,0.00015554376773821622,48918.4485864788
2,0.125,320,0.046967735366869136,0.0006416901975145252,0.0006416901975145252,114595.0325233979
