iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.012490132268707,8.163602466363018,0.1408218441910129,2.1038539347051968,2.101801628151517,0.0009754985932361,0.5540035645871129,20.581954673378053,140526.95389865848,,,0.0031301905306232,0.003603082169883,,,,,,,,1233.0,256.0,848.0,5.299545937358978e-05,0.003230017426215
1,0.0002015819871105,0.0128997566411582,8.16506805911809,0.1468062170918267,2.05406130425713,2.0540998810808904,1.878075580331632e-05,0.5539993331017972,21.462470708608983,140350.7364679611,0.0002015819871105,0.1249715844832474,0.0033898220673051,0.0038884351162579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,1.3421092961855958e-05,0.000805920707869
2,0.0004027173016132913,0.012827632015605392,8.164909501729875,0.14595372384842115,2.060837498291874,2.060848799975822,5.484024799440951e-06,0.5540050443137581,21.33758959791261,140378.19922413336,0.0002011353145027913,0.12488782650672343,0.003363072225480719,0.0038649435188371738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,4.979529330437949e-06,0.00029961747119837786
3,0.0006038981419123255,0.012763261056238605,8.16475565150816,0.14510142392759062,2.0676753848641565,2.0676865362446826,5.3931969242987745e-06,0.5540135266644692,21.212084385994896,140403.23027668239,0.00020118084029903415,0.1248850744925284,0.0033391773989242548,0.0038443743746034665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,256.0,848.0,5.109873883501519e-05,0.003081731273613873
4,0.000805130725555131,0.013028115032679595,8.166116921730163,0.1510867703582086,2.0209969841783515,2.021013466280396,8.155431291365695e-06,0.554004189900126,22.093049488396503,140229.58205052986,0.00020123258364280547,0.12493881365928389,0.0034716405509261114,0.003978109610500687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,256.0,848.0,1.0573278525499316e-05,0.0006282856745496269
5,0.0010060025457519447,0.01296987588671403,8.165932030791167,0.15023459112903667,2.0273541255292864,2.0273708487223168,8.248777468021167e-06,0.5539964176729362,21.96820394250302,140256.8752608391,0.00020087182019681366,0.12489465475389686,0.0034509008931838106,0.003961085326423865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,256.0,848.0,2.1917766854729086e-06,0.00013047269859564774
6,0.001206917269842341,0.012917379210211499,8.165752689737516,0.14938223700922384,2.0337992003542698,2.033811311336151,5.954856250928798e-06,0.5539913252868462,21.842638419900098,140287.22857949135,0.00020091472409039624,0.12489206882373657,0.0034324352603528766,0.003946291088685867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,4.887804433030698e-05,0.0029169675879210906
7,0.001407880283630995,0.012870562330612607,8.165576816980737,0.14852975631899132,2.0403112844096305,2.0403230715885305,5.7771473353672205e-06,0.5539889363388566,21.717064516538823,140311.04108650773,0.00020096301378865391,0.12488869866715697,0.0034164665935903747,0.003934281357435452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,3.817228028313419e-05,0.0022828944962146876
8,0.0016088930756777743,0.012828369671027165,8.16540434488998,0.14767722123442634,2.046902743034291,2.0469144137491866,5.701646028420402e-06,0.5539892657603238,21.591493244040443,140335.01094865252,0.00020101279204677932,0.12488574419529071,0.0034024733977359675,0.003924356289173148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,2.7497280770957348e-05,0.0016479628298812733
9,0.001809955768337261,0.012790193658049615,8.165235448809797,0.14682470482745186,2.0535747522140806,2.053586294720268,5.620689568200594e-06,0.553992338395312,21.46593523437341,140359.1385814028,0.00020106269265948666,0.12488275161402215,0.0033902381912288455,0.003916298736377634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,256.0,848.0,1.685231006320574e-05,0.0010121241407747745
