frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,20.657180752563452,3.2612816916742378,1.9265999999999999,0.01,0.04383089903280295,0.008584753104917651,0.10783545984961594,0.09813852499094657,0.044663695502008785,0.14580691509107782,0.04470847012795917,0.21485128439836945,101.08171249439113,132.30459398398227,126.11842040262707,-101.08171249439113,132.30459398398227,19.058852690677266,91.68115028831778,0.01943462108944162,0.09348875537346371,5.766660435703914,1.0355965981152336e-16,0.6025414721396578,0.7518694697881603,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.014
1,5.620244580566254,20.436811509004407,3.2209928105300336,1.9506983333333334,0.01,0.045778100635637115,0.011279538458071265,0.10504734621895638,0.10052880925363067,0.04714724260901827,0.14539940315420194,0.04514117593769965,0.2170636606683783,103.84172912194578,133.7408490177719,127.52519447697182,-103.84172912194578,133.7408490177719,19.691671267543853,90.65951715262774,0.020079916452146098,0.0924469795012851,5.765955778762298,1.0221473968340035e-16,0.6109891659460216,0.7573833718940609,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.0266833333333334
2,5.585847557002136,20.221608747450148,3.181687215314785,1.9747966666666668,0.01,0.04773292468458643,0.014081919250296268,0.10216160909450454,0.10299143887937547,0.049766781578842983,0.14506629813717067,0.04559414182478598,0.21944108189121458,106.4368393349435,135.2317561720555,128.96032376394646,-106.4368393349435,135.2317561720555,20.350306865138446,89.7324121357822,0.020751537849457713,0.09150159548447453,5.766185102481417,2.8790663370053555e-16,0.619188031365281,0.7627228823688765,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.0393666666666668
3,5.552074450332887,20.011389428371302,3.1433293430518296,1.9988949999999999,0.01,0.04969377561015165,0.016991449817614485,0.0991793654126151,0.10552642057730588,0.05251838441247611,0.14481841030582915,0.046071663036500746,0.22199518383387187,108.87674322109598,136.775929308811,130.42041822084582,-108.87674322109598,136.775929308811,21.03128675272458,88.89923826036146,0.02144594408154118,0.09065199457547835,5.7673321499848695,1.2475991767033212e-16,0.6271468142697088,0.767894906955513,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.05205
4,5.518906624083483,19.805979120463157,3.105885325299929,2.022993333333333,0.01,0.05165923723602916,0.020007787583737714,0.0961016134319522,0.10813380576680666,0.055398450843000206,0.14466665149175825,0.04657823336661281,0.22473743283115774,111.17154483425372,138.37158911953838,131.90198045752726,-111.17154483425372,138.37158911953838,21.73152751581593,88.1592829959294,0.02215999094065347,0.08989745019545861,5.769382290863056,2.159280246106947e-16,0.6348739444869563,0.7729060369655527,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.0647333333333333
5,5.486326211925033,19.60521149862499,3.0693228884130344,2.0470916666666668,0.01,0.053628057645848104,0.023130691778727057,0.09292923313445411,0.1108136908489463,0.05840374533391569,0.1446219777576132,0.047118528423182184,0.22767905003327138,113.33135678416056,140.01653830080443,133.40143049762128,-113.33135678416056,140.01653830080443,22.448315738415573,87.51170276748284,0.022890911512509955,0.08923710213730769,5.772322429082862,0.0,0.6423775434979919,0.7777625643657532,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.0774166666666667
6,5.45431607723286,19.408927876742364,3.033611260762936,2.07119,0.01,0.05559913536522287,0.026360022241854516,0.08966298689354933,0.11356621745670835,0.06153141170127207,0.14469532461727008,0.047697385122733235,0.23083094182107813,115.36602731971755,141.70814397502176,134.91513389300565,-115.36602731971755,141.70814397502176,23.179281592920713,86.95551187425878,0.02363628924548211,0.08866994526597644,5.776140919559318,3.08650262039904e-16,0.6496654326631937,0.7824704962200847,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.0901
7,5.422859775210269,19.21697677248563,2.998721086364209,2.0952883333333334,0.01,0.057571506746363396,0.029695738323732995,0.08630352033995396,0.11639157269805439,0.06477897238794539,0.1448975355835817,0.04831977746862157,0.2342036374788553,117.28496283922271,143.443329074668,136.43943244442426,-117.28496283922271,143.443329074668,23.922368985533492,86.48957565998525,0.02439402750738886,0.08819482255406816,5.780827492604584,1.3950385495206094e-16,0.6567451418291659,0.7870355684940792,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.1027833333333334
8,5.391941517387847,19.029213501590554,2.9646243443918934,2.1193866666666663,0.01,0.059544334451779764,0.03313789790021082,0.08285136336545554,0.11928998940383415,0.06814431775687686,0.14523928526222377,0.04899078884546345,0.237807235112667,119.09702202515047,145.21857425146163,137.9706766584909,-119.09702202515047,145.21857425146163,24.675804763684127,86.11260774475235,0.025162318185806703,0.08781042225913269,5.786373185557277,7.863010416639868e-17,0.6636239181928999,0.79146325923266,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.1154666666666666
9,5.361546138324173,18.84549979931368,2.931294274128154,2.143485,0.01,0.061516896942274205,0.036686656508430004,0.07930693121372984,0.12226174639088329,0.07162568935217249,0.14573099865535794,0.04971558125077779,0.24165135664174114,120.8104619646706,147.02993157483002,139.5052589905718,-120.8104619646706,147.02993157483002,25.43806861527733,85.82317108325344,0.025939610993843294,0.08751527900277205,5.79277028097243,2.4277516176939825e-16,0.6703087353204211,0.7957588011260103,faltinsen_ch9_reduced_order_planing_plus_matched_bie_delta_from_high_frequency,heave_pitch_2x2_v1,FnB=2.26,1.12815
