scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
zarnick_full,heave_motion,7,0.5945212068134156,0.43532352678435643,0.15,0.2,FAIL
zarnick_full,pitch_motion,7,0.18028970629060057,0.1698829921586271,0.15,0.2,FAIL
matched_raw_added_and_damping_station_phase_excitation,heave_motion,7,0.43910524068029394,0.4659749694380995,0.15,0.2,FAIL
matched_raw_added_and_damping_station_phase_excitation,pitch_motion,7,0.2963358970160341,0.3421589655107049,0.15,0.2,FAIL
