phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.071432605857323,8.071546865635746,0.001208812356861518,0.0012088138079661332,1.200438270606068e-06,6.174938238597176e-06,7.678083394640684e-07,252925.59947336005
final_synchronization,1,8.071546865635746,8.070250153784169,0.001201474326108863,0.0012045710156621675,0.002577408011150478,0.08930544326051468,3.4676986095890305e-12,252934.0361499586
