outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,0.75,0.0012088138079661332,0.001201474326108863,0.00607163965939405,0.0012088138079661334,0.00037604417650863764,source_aligned_exact,,,0.0007678497646395417,0.0004409640433265915,0.0011960676799606287,0.0007585231851310434,0.0004429511409778193,0.0003633249276632553,0,0,65,exact_coordinate_subspace,64,523.5339060876174,1.0,geometric_midpoint,0.9871805649663038,1.0000004918599674,5.902138076681123,84.703998538724,499.93469502254504,506.426800490759,26.174972148675565,7.9614216905701936,26.019975394010658,5.208714529315287e-07
