panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,-0.3114600178114896,2.3777940622926903e-06,2.4130663372761383e-05
320,1,-0.6748883275113893,2.3777940622926903e-06,1.1163995558754628e-05
320,2,-0.9811448721650917,2.3777940622926903e-06,7.659736734742673e-06
320,3,-1.1759963747641977,2.3777940622926903e-06,6.270847049224973e-06
320,4,-1.2671556508959774,2.3777940622926903e-06,5.587471862174477e-06
320,5,-1.2708506747652515,2.3777940622926903e-06,5.1997977229960385e-06
320,6,-1.2017849454757719,2.3777940622926903e-06,4.956283906683499e-06
320,7,-1.0735476854379928,2.3777940622926903e-06,4.7910209926130345e-06
320,8,-0.8991844832840481,2.3777940622926903e-06,4.67181924918222e-06
320,9,-0.6924368604989816,2.3777940622926903e-06,4.581565814188946e-06
320,10,-0.4664663404014089,2.3777940622926903e-06,4.510562665321302e-06
320,11,-0.23485785774556886,2.3777940622926903e-06,4.453020223814374e-06
320,12,-0.00929913455387141,2.3777940622926903e-06,4.405310921085197e-06
320,13,0.19909158004005412,2.3777940622926903e-06,4.365044882299416e-06
320,14,0.3823233310912012,2.3777940622926903e-06,4.330563300029588e-06
320,15,0.5336472944551821,2.3777940622926903e-06,4.300658589563733e-06
320,16,0.650091252092422,2.3777940622926903e-06,4.274421587681425e-06
320,17,0.7297518667422406,2.3777940622926903e-06,4.251153573182288e-06
320,18,0.7745973750933067,2.3777940622926903e-06,4.230315721103001e-06
320,19,0.7867121535389928,2.3777940622926903e-06,4.2114999035469304e-06
320,20,0.7716614454845537,2.3777940622926903e-06,4.194396255927639e-06
320,21,0.7339482388858052,2.3777940622926903e-06,4.178773935012224e-06
320,22,0.6806997672417675,2.3777940622926903e-06,4.164459321757741e-06
320,23,0.6170861000487062,2.3777940622926903e-06,4.151317562471082e-06
320,24,0.5498685461212974,2.3777940622926903e-06,4.139239295805532e-06
320,25,0.48324494020650943,2.3777940622926903e-06,4.12813200241967e-06
320,26,0.4224303006091028,2.3777940622926903e-06,4.117914377491718e-06
320,27,0.36944989529186406,2.3777940622926903e-06,4.108513843917538e-06
320,28,0.3276017619170076,2.3777940622926903e-06,4.099866508448052e-06
320,29,0.2965161056791595,2.3777940622926903e-06,4.091917239092009e-06
320,30,0.2775618578213174,2.3777940622926903e-06,4.0846191057827245e-06
320,31,0.2688179899104541,2.3777940622926903e-06,4.077932968402362e-06
640,0,-0.4242752652931337,6.247355559315293e-05,2.4130663372761383e-05
640,1,-0.9187205545370181,6.247355559315293e-05,1.1163995558754628e-05
640,2,-1.3366197698300957,6.247355559315293e-05,7.659736734742673e-06
640,3,-1.61025200652452,6.247355559315293e-05,6.270847049224973e-06
640,4,-1.7546879075742434,6.247355559315293e-05,5.587471862174477e-06
640,5,-1.7948356756023054,6.247355559315293e-05,5.1997977229960385e-06
640,6,-1.7517212308882752,6.247355559315293e-05,4.956283906683499e-06
640,7,-1.6425706922092824,6.247355559315293e-05,4.7910209926130345e-06
640,8,-1.4829181889200096,6.247355559315293e-05,4.67181924918222e-06
640,9,-1.2877436692871824,6.247355559315293e-05,4.581565814188946e-06
640,10,-1.0712763762397166,6.247355559315293e-05,4.510562665321302e-06
640,11,-0.8474803008238192,6.247355559315293e-05,4.453020223814374e-06
640,12,-0.628607613672382,6.247355559315293e-05,4.405310921085197e-06
640,13,-0.42584893697757636,6.247355559315293e-05,4.365044882299416e-06
640,14,-0.24758092300773368,6.247355559315293e-05,4.330563300029588e-06
640,15,-0.10050832587845886,6.247355559315293e-05,4.300658589563733e-06
640,16,0.012075337079727518,6.247355559315293e-05,4.274421587681425e-06
640,17,0.08837049706070774,6.247355559315293e-05,4.251153573182288e-06
640,18,0.13006175009591694,6.247355559315293e-05,4.230315721103001e-06
640,19,0.13937428993979342,6.247355559315293e-05,4.2114999035469304e-06
640,20,0.12162816190423353,6.247355559315293e-05,4.194396255927639e-06
640,21,0.08148749177395558,6.247355559315293e-05,4.178773935012224e-06
640,22,0.02586439852100752,6.247355559315293e-05,4.164459321757741e-06
640,23,-0.03988528859362436,6.247355559315293e-05,4.151317562471082e-06
640,24,-0.10920603451588384,6.247355559315293e-05,4.139239295805532e-06
640,25,-0.17770434418080247,6.247355559315293e-05,4.12813200241967e-06
640,26,-0.24035842456861803,6.247355559315293e-05,4.117914377491718e-06
640,27,-0.29494740709167755,6.247355559315293e-05,4.108513843917538e-06
640,28,-0.33836805809338666,6.247355559315293e-05,4.099866508448052e-06
640,29,-0.3707883094153139,6.247355559315293e-05,4.091917239092009e-06
640,30,-0.3910378162820442,6.247355559315293e-05,4.0846191057827245e-06
640,31,-0.400844973643595,6.247355559315293e-05,4.077932968402362e-06
1280,0,-0.424169537390384,8.829342614618463e-05,2.4130663372761383e-05
