residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-1.0803768106945817,2.4130663372761383e-05,299.4048253255149
0,1,-2.3062824806023956,1.1163995558754628e-05,299.4048253255149
0,2,-3.294087108152067,7.659736734742673e-06,299.4048253255149
0,3,-3.9179107177045527,6.270847049224973e-06,299.4048253255149
0,4,-4.2619950766431485,5.587471862174477e-06,299.4048253255149
0,5,-4.433853042220568,5.1997977229960385e-06,299.4048253255149
0,6,-4.518709216937183,4.956283906683499e-06,299.4048253255149
0,7,-4.580103384374098,4.7910209926130345e-06,299.4048253255149
0,8,-4.666586362741231,4.67181924918222e-06,299.4048253255149
0,9,-4.815588087068225,4.581565814188946e-06,299.4048253255149
0,10,-5.0561962584174545,4.510562665321302e-06,299.4048253255149
0,11,-5.409724879293877,4.453020223814374e-06,299.4048253255149
0,12,-5.891194568227423,4.405310921085197e-06,299.4048253255149
0,13,-6.509223945110043,4.365044882299416e-06,299.4048253255149
0,14,-7.267589589796949,4.330563300029588e-06,299.4048253255149
0,15,-8.165206050577057,4.300658589563733e-06,299.4048253255149
0,16,-9.197956539281781,4.274421587681425e-06,299.4048253255149
0,17,-10.35864371677472,4.251153573182288e-06,299.4048253255149
0,18,-11.639106829949897,4.230315721103001e-06,299.4048253255149
0,19,-13.02975448071772,4.2114999035469304e-06,299.4048253255149
0,20,-14.521875272351515,4.194396255927639e-06,299.4048253255149
0,21,-16.106662859284853,4.178773935012224e-06,299.4048253255149
0,22,-17.777355775645912,4.164459321757741e-06,299.4048253255149
0,23,-19.52799563115262,4.151317562471082e-06,299.4048253255149
0,24,-21.35504539826916,4.139239295805532e-06,299.4048253255149
0,25,-23.256054754387712,4.12813200241967e-06,299.4048253255149
0,26,-25.230842119882546,4.117914377491718e-06,299.4048253255149
0,27,-27.279862046651278,4.108513843917538e-06,299.4048253255149
0,28,-29.40553564546228,4.099866508448052e-06,299.4048253255149
0,29,-31.61006608494298,4.091917239092009e-06,299.4048253255149
0,30,-33.89711308551339,4.0846191057827245e-06,299.4048253255149
0,31,-36.26954805088837,4.077932968402362e-06,299.4048253255149
1,0,-0.1574041620730286,2.4130663372761383e-05,299.4048253255149
1,1,-0.32712035690912195,1.1163995558754628e-05,299.4048253255149
1,2,-0.44511875471778234,7.659736734742673e-06,299.4048253255149
1,3,-0.4903253757410664,6.270847049224973e-06,299.4048253255149
1,4,-0.4734952172955245,5.587471862174477e-06,299.4048253255149
1,5,-0.40918651262681527,5.1997977229960385e-06,299.4048253255149
1,6,-0.30826842356618994,4.956283906683499e-06,299.4048253255149
1,7,-0.17789277495704384,4.7910209926130345e-06,299.4048253255149
1,8,-0.022694443348209747,4.67181924918222e-06,299.4048253255149
1,9,0.15468398380961218,4.581565814188946e-06,299.4048253255149
1,10,0.3528000669605826,4.510562665321302e-06,299.4048253255149
1,11,0.571483444427308,4.453020223814374e-06,299.4048253255149
1,12,0.8111165868569056,4.405310921085197e-06,299.4048253255149
1,13,1.0729410398225434,4.365044882299416e-06,299.4048253255149
1,14,1.3582858619503153,4.330563300029588e-06,299.4048253255149
1,15,1.668980724932262,4.300658589563733e-06,299.4048253255149
1,16,2.006529788420807,4.274421587681425e-06,299.4048253255149
1,17,2.3726988985932698,4.251153573182288e-06,299.4048253255149
1,18,2.7685417520510045,4.230315721103001e-06,299.4048253255149
1,19,3.195280796929302,4.2114999035469304e-06,299.4048253255149
1,20,3.653186760745712,4.194396255927639e-06,299.4048253255149
1,21,4.142695475281371,4.178773935012224e-06,299.4048253255149
