node_index,xi,eta
0,4.5626079838392215,-0.06971077513211714
1,4.560205906677451,-0.07150308578915122
2,4.557991186228545,-0.07369729582914723
3,4.555651562897949,-0.07594135416959637
4,4.553237753020316,-0.07829364871843812
5,4.550790041479035,-0.08079980347095608
6,4.548404665729102,-0.08354955446144648
7,4.546123323778025,-0.08656575726982081
8,4.5438281801890215,-0.08975318671853773
9,4.5415808756606895,-0.09315672856450496
10,4.5394409805181875,-0.09680999539218754
11,4.53751625326764,-0.10076032427915439
12,4.53578452381465,-0.10497803725257046
13,4.534246183412795,-0.10945068430571442
14,4.532940484672718,-0.11417874650385798
15,4.531996967903746,-0.11917649911702648
16,4.531387865315616,-0.12441314998801532
17,4.531141012449703,-0.12987109985903583
18,4.531281961039479,-0.13553026127624024
19,4.5317874141243095,-0.1413718244909259
20,4.532767451046289,-0.14736473437871841
21,4.534193659317472,-0.15348748388573605
22,4.536097284617844,-0.1597104340358517
23,4.538437059271935,-0.1660248875221381
24,4.541232800082513,-0.17240651255261116
25,4.544468691617946,-0.17884533377179782
26,4.548174035249307,-0.18531083650729324
27,4.552328481066325,-0.19179885214577716
28,4.556911990694131,-0.19831038469725706
29,4.561926662028824,-0.20483428928651695
30,4.567371707554159,-0.21136240716229873
31,4.5732486590432435,-0.21788560771357646
32,4.579560701482968,-0.2243939818413884
33,4.586287370573699,-0.23090234175721003
34,4.5934274291430395,-0.23740955376966116
35,4.600993291128957,-0.24390000130836445
36,4.608980623191472,-0.25037728558837813
37,4.617388399916434,-0.2568428627874842
38,4.626216759174379,-0.2632980546399921
39,4.6354613340323265,-0.26975189190086873
40,4.645127297547024,-0.27620133186482804
41,4.655224798792151,-0.2826358998865912
42,4.665754639524411,-0.2890597363476367
43,4.676715865352872,-0.2954813182302847
44,4.68811140837962,-0.30190391983051457
45,4.699947631726646,-0.308325440041213
46,4.712231902911861,-0.31474209760986194
47,4.724971141409812,-0.32115108998750036
48,4.738165447440074,-0.3275637851943661
49,4.7518184425680845,-0.333985746359629
50,4.7659364616508855,-0.340417456139898
51,4.780530935792886,-0.346848244304973
52,4.795608321307926,-0.3532783108350138
53,4.8111723232325305,-0.3597148883088046
54,4.827225661277621,-0.3661685962933307
55,4.843777347585689,-0.37263514717383334
56,4.860835335969156,-0.37911282111806205
57,4.878408783681351,-0.38559670196428897
58,4.896502725257922,-0.3920930820620693
59,4.9151226970079,-0.39860751250382187
60,4.934275287358072,-0.40514299539222265
61,4.953969708816596,-0.41169495590797117
62,4.974214642110279,-0.41826015421559076
63,4.995015617367287,-0.42484509303523627
64,5.016378772852171,-0.4314547964340115
65,5.038312724699497,-0.43808642053047586
66,5.060825081668579,-0.44474026067900035
67,5.083923413277586,-0.4514166859362338
68,5.107614678557131,-0.45811813149034697
69,5.131905393028767,-0.4648486411598977
70,5.156803722379947,-0.47160625182461013
71,5.1823174101263705,-0.47839024108332534
72,5.208453027953737,-0.485204084516507
73,5.235217536404482,-0.49204965985412424
74,5.2626180385279,-0.4989280546354467
75,5.290662407892574,-0.5058369248387797
76,5.319357271390461,-0.5127785472848925
77,5.348708065598216,-0.519759877331368
78,5.378723817265707,-0.5267724084681236
79,5.409409572339677,-0.5338239626711941
80,5.440772767918937,-0.5409116383002014
81,5.472818344785643,-0.5480429720662255
82,5.505555148649671,-0.5552073988943083
83,5.5389867221962055,-0.5624177203418137
84,5.573120174455702,-0.569669808752983
85,5.607961906001021,-0.5769619264043908
86,5.643516412931611,-0.5843006457533015
87,5.679789909740197,-0.5916834904657159
88,5.716787565234916,-0.5991121421623665
89,5.754514554082567,-0.606587335306916
90,5.792975678672077,-0.6141106984947109
91,5.832175545549273,-0.6216838452186648
92,5.87211971571747,-0.6293023155742874
93,5.9128105875785995,-0.6369770635552026
94,5.9542532343382915,-0.644703855618849
95,5.996449835966789,-0.6524926945959602
96,6.03940708147726,-0.6603278802052693
97,6.083127593277951,-0.6682143190171318
98,6.127614554559851,-0.676152514797602
99,6.172870018817078,-0.6841478943623694
100,6.218895895831066,-0.6922053342897103
101,6.265695255898411,-0.7003215722971163
102,6.313271346944349,-0.7084905820908112
103,6.361626802936326,-0.7167080954991815
104,6.41075960064563,-0.7249956360940717
105,6.460672707063827,-0.7333436698708865
106,6.511367296655471,-0.7417514053443424
107,6.5628450380823935,-0.7502131720746826
108,6.615104906593958,-0.7587377652812912
109,6.668147678671029,-0.7673211250794751
110,6.721970983434009,-0.7759766935231004
111,6.776576193090334,-0.7846927337006502
112,6.831962197264023,-0.7934708493169402
113,6.88812982075884,-0.8022982900733482
114,6.945072285613344,-0.8112085574135088
115,7.002792280721558,-0.8201727044448645
116,7.061284655437951,-0.8292097950124596
117,7.120550264668585,-0.8382979089131432
118,7.180582734029939,-0.8474598520468548
119,7.2413821473798015,-0.8566739853434211
120,7.3029397052452785,-0.8659748747240694
121,7.36525709357666,-0.8753254839548575
122,7.428326980827648,-0.8847462061230142
123,7.492147130505586,-0.8942211139466901
124,7.556708953960111,-0.9037746245694469
125,7.622010202494089,-0.9133860447015701
126,7.688043911051508,-0.9230641715647309
127,7.754805180211256,-0.9328013613842795
128,7.8222865802429675,-0.9426048703065245
129,7.890482553105491,-0.9524666930095869
130,7.959383038586949,-0.962407540264667
131,8.028985388207525,-0.9723943360169083
132,8.099278512712276,-0.9824502057149077
133,8.17025546143075,-0.9925670876777388
134,8.241907780608665,-1.002745010933947
135,8.314226866465482,-1.0129826737214829
136,8.387202943724985,-1.0232846799207154
137,8.460829155249817,-1.0336325687207566
138,8.535091864156987,-1.0440537080509673
139,8.609984128966689,-1.0545254995880469
140,8.6854950091664,-1.0650515179542952
141,8.761612544312337,-1.075640425982536
142,8.838327599476289,-1.086278330447362
143,8.915627946681221,-1.0969713618418753
144,8.993501187623728,-1.1077247370315566
145,9.071938250621306,-1.1185173938411113
146,9.150924572910744,-1.1293659738492159
147,9.230448325491665,-1.1402652005790324
148,9.310496591374994,-1.1512156746777544
149,9.391057298035589,-1.1622098135925008
150,9.472117788309655,-1.173242321185794
151,9.553661998862763,-1.1843310269989904
152,9.635678158455613,-1.1954603631725147
153,9.718151932644012,-1.2066317914695157
154,9.801069412057663,-1.217841882444804
155,9.884416679729894,-1.22908554179017
156,9.96817776901972,-1.240371220148902
157,10.052337381713746,-1.251700846851483
158,10.136882766580886,-1.2630558788292359
159,10.221797861084157,-1.2744409021237035
160,10.307066616328509,-1.2858590227407893
161,10.392673190511566,-1.2973104698774598
162,10.478601845284617,-1.3087934238586194
163,10.564837712184037,-1.3202983324486768
164,10.651365393226254,-1.3318184362634613
165,10.738165995911526,-1.3433721509616763
166,10.825225203673835,-1.3549425241693562
167,10.91252459124536,-1.3665425600960401
168,11.000051546277984,-1.378140627926066
169,11.087785351895747,-1.3897653860645371
170,11.175711394930422,-1.401398746635157
171,11.263811128189348,-1.4130516901031889
172,11.352068714761478,-1.424714151370443
173,11.440468658229687,-1.4363729703595804
174,11.528991445938791,-1.4480450084489753
175,11.617620738743376,-1.459722744427506
176,11.706339531044796,-1.4714034474467288
177,11.795131539854378,-1.483078707511358
178,11.883978510158745,-1.4947549986307453
179,11.972864238965892,-1.5064231578506895
180,12.061769805385062,-1.518094767238893
181,12.150679988259865,-1.5297533496930842
182,12.239577283616027,-1.5414000166236015
