outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.37169644318084,1.18523159087294e-05,0.03865181705281576,0.03865327410585456,28.8441387747005
1,2,1.0,182.28430663759337,5.485935780462656e-06,0.03865181705281576,0.038652626603508926,45.9531119895284
1,3,1.0,265.5761229525892,3.76539874474529e-06,0.03865181705281576,0.03865235133158104,55.79374379426124
1,4,1.0,324.3379153251029,3.083204129858334e-06,0.03865181705281576,0.038652268698398703,62.12267288728682
1,5,1.0,364.0325051746957,2.7470074396793485e-06,0.03865181705281576,0.03865304478298308,66.17823772420903
1,6,1.0,391.2744308321106,2.555750954319536e-06,0.03865181705281576,0.038650181970279175,69.67989520914337
1,7,1.0,410.63452350224645,2.4352555442029934e-06,0.03865181705281576,0.03865492799413798,72.40080620163411
1,8,1.0,424.92731072142135,2.3533436773038844e-06,0.03865181705281576,0.038648925561668726,75.23066904892508
1,9,1.0,435.86146874157026,2.294306956949473e-06,0.03865181705281576,0.038656301554167,77.7120790436072
1,10,1.0,444.49343926109583,2.2497519910807935e-06,0.03865181705281576,0.03864811913173367,80.45201239652665
1,11,1.0,451.4952728465983,2.214862613500194e-06,0.03865181705281576,0.03865685027645709,82.9829700931462
1,12,1.0,457.3077154991187,2.1867114113930302e-06,0.03865181705281576,0.038647517813985094,85.82804735810362
1,13,1.0,462.22841194481606,2.163432567445436e-06,0.03865181705281576,0.038657249927688375,88.50709155412065
1,14,1.0,466.46387231283467,2.143788746257606e-06,0.03865181705281576,0.03864742144360643,91.52846946544337
1,15,1.0,470.1609249472616,2.1269313269965405e-06,0.03865181705281576,0.0386577897916709,94.4000496589489
1,16,1.0,473.4262855129563,2.1122612550262227e-06,0.03865181705281576,0.038647435815432174,97.62408874682657
1,17,1.0,476.33906011693296,2.0993449492773434e-06,0.03865181705281576,0.03865803976263304,100.69752625560068
1,18,1.0,478.9589350949055,2.087861665639144e-06,0.03865181705281576,0.03864721776079892,104.13314943980764
1,19,1.0,481.3316663044804,2.0775695222333885e-06,0.03865181705281576,0.03865811516019853,107.40051872146061
1,20,1.0,483.49283695071483,2.068282968382292e-06,0.03865181705281576,0.038647156700142196,111.02535276013003
1,21,1.0,485.4704803758105,2.0598574793381546e-06,0.03865181705281576,0.03865845167059676,114.47548875829523
1,22,1.0,487.2869433958024,2.052178933897153e-06,0.03865181705281576,0.03864735069099933,118.28487269814872
1,23,1.0,488.96023177954623,2.045156098606527e-06,0.03865181705281576,0.038658734859773995,121.89125516820528
1,24,1.0,490.5049963922027,2.0387152166752045e-06,0.03865181705281576,0.03864727338123124,125.8397435862867
1,25,1.0,491.93326595613524,2.0327960502048423e-06,0.03865181705281576,0.03865869824435728,129.57340569153263
1,26,1.0,493.2549984587131,2.0273489434972306e-06,0.03865181705281576,0.03864712386524173,133.65541963798773
1,27,1.0,494.47850096455585,2.0223326151679945e-06,0.03865181705281576,0.03865882162917535,137.4937633925469
1,28,1.0,495.610752712235,2.017712478043484e-06,0.03865181705281576,0.03864726041215573,141.67660425236107
1,29,1.0,496.657656274724,2.0134593464252457e-06,0.03865181705281576,0.038659093363476824,145.60313474013364
1,30,1.0,497.6242346321223,2.0095484311355295e-06,0.03865181705281576,0.03864729534554839,149.86897981445009
1,31,1.0,498.51478715178007,2.005958550825365e-06,0.03865181705281576,0.03865906586055426,153.86463899581983
1,32,1.0,499.3330140452852,2.0026715075348666e-06,0.03865181705281576,0.03864707385492622,158.2058850067517
1,33,1.0,500.0821164269339,1.999671588228267e-06,0.03865181705281576,0.03865900400680861,162.2578477171404
1,34,1.0,500.7648773292397,1.996945163832899e-06,0.03865181705281576,0.038647049856354566,166.6646186440911
1,35,1.0,501.3837277362853,1.9944803644006047e-06,0.03865181705281576,0.03865921811701161,170.76510815185966
1,36,1.0,501.9408007398856,1.992266814185957e-06,0.03865181705281576,0.03864722750225814,175.23335770137754
1,37,1.0,502.4379762171104,1.990295414230166e-06,0.03865181705281576,0.03865935544589923,179.37169091624978
1,38,1.0,502.87691789699016,1.9885581628641006e-06,0.03865181705281576,0.03864711036136834,183.87761349561092
1,39,1.0,503.25910426751653,1.9870480067230575e-06,0.03865181705281576,0.038659262285363975,188.04099612901842
1,40,1.0,503.5858544857238,1.9857587163984746e-06,0.03865181705281576,0.03864701782243958,192.5880569349807
1,41,1.0,503.8583501960622,1.9846847821632375e-06,0.03865181705281576,0.03865940457260852,196.7712315169335
1,42,1.0,504.0776539795341,1.983821326149484e-06,0.03865181705281576,0.03864722155940078,201.3502019731562
1,43,1.0,504.2447250301497,1.983164028022719e-06,0.03865181705281576,0.03865964376648868,205.54930931147172
1,44,1.0,504.36043251645657,1.9827090618718813e-06,0.03865181705281576,0.038647227439789614,210.15572800581776
1,45,1.0,504.4255670175284,1.9824530424034805e-06,0.03865181705281576,0.03865950004393471,214.36273230715727
1,46,1.0,504.44085034957584,1.9823929788933695e-06,0.03865181705281576,0.03864689973714363,218.9989493926474
1,47,1.0,504.40694403997765,1.9825262356434635e-06,0.03865181705281576,0.038659247339612374,223.2098183192205
1,48,1.0,504.3244566663428,1.982850497892059e-06,0.03865181705281576,0.038646669872622025,227.87473903751544
1,49,1.0,504.19395022880997,1.9833637423578497e-06,0.03865181705281576,0.0386590894793087,232.08992342653156
1,50,1.0,504.0159457079697,1.984064211689459e-06,0.03865181705281576,0.03864632889079415,236.7823841223692
1,51,1.0,503.7909279249754,1.984950392256607e-06,0.03865181705281576,0.03865855194836948,240.997568898782
1,52,1.0,503.51934980679465,1.986020994791382e-06,0.03865181705281576,0.03864551953440391,245.72081621491296
1,53,1.0,503.20163614020277,1.987274937479294e-06,0.03865181705281576,0.03865772292339084,249.93019188838187
1,54,1.0,502.8381868824724,1.988711331173677e-06,0.03865181705281576,0.038644776277743334,254.68296246869255
1,55,1.0,502.42938006953614,1.99032946652443e-06,0.03865181705281576,0.03865727946906665,258.88581772515863
1,56,1.0,501.97557435972726,1.992128802831703e-06,0.03865181705281576,0.03864453597827751,263.65744392793283
1,57,1.0,501.4771112804363,1.994108958326474e-06,0.03865181705281576,0.03865726916937313,267.8552396694756
1,58,1.0,500.93431720351975,1.9962697017495805e-06,0.03865181705281576,0.03864466487266689,272.63703152790856
1,59,1.0,500.3475050991559,1.99861094501076e-06,0.03865181705281576,0.038657750100359885,276.8329697414082
1,60,1.0,499.71697608882994,2.001132736827895e-06,0.03865181705281576,0.03864564713054577,281.6153744980751
1,61,1.0,499.04302076722126,2.003835257454588e-06,0.03865181705281576,0.038659485383495534,285.81964693315814
1,62,1.0,498.32592032993944,2.0067188143412336e-06,0.03865181705281576,0.038648085188671084,290.5836770993929
1,63,1.0,497.56594758750794,2.0097838384008946e-06,0.03865181705281576,0.03866249284673716,294.8141141764883
1,64,1.0,496.76336796059513,2.013030880488199e-06,0.03865181705281576,0.03865132795187855,299.55631866194295
1,65,1.0,495.91844054351395,2.0164606077241763e-06,0.03865181705281576,0.03866760269856948,303.8373831578397
1,66,1.0,495.03141922285096,2.020073799699216e-06,0.03865181705281576,0.03865555142531877,308.56081019130244
1,67,1.0,494.10255371878753,2.023871345075334e-06,0.03865181705281576,0.0386722428764518,312.90962557539734
1,68,1.0,493.1320904030216,2.0278542391810904e-06,0.03865181705281576,0.03866056552500422,317.60721509664813
1,69,1.0,492.12027287380414,2.032023582691203e-06,0.03865181705281576,0.03867771334640323,322.0239489531776
1,70,1.0,491.0673423744416,2.0363805810517417e-06,0.03865181705281576,0.03866621217842828,326.6785428227427
1,71,1.0,489.9735381536989,2.0409265442541344e-06,0.03865181705281576,0.03868316125786865,331.16004414815586
1,72,1.0,488.83909784642157,2.0456628866338547e-06,0.03865181705281576,0.03867111154114535,335.77235753740854
1,73,1.0,487.6642578473822,2.0505911268013344e-06,0.03865181705281576,0.03868743826986839,340.30409918107586
1,74,1.0,486.44925364392793,2.055712887848281e-06,0.03865181705281576,0.03867500497293202,344.8798999066289
1,75,1.0,485.194320123587,2.061029897764021e-06,0.03865181705281576,0.038691039488140386,349.4410876891785
1,76,1.0,483.8996919012868,2.0665439898729986e-06,0.03865181705281576,0.03867878596631021,353.9722475227664
1,77,1.0,482.56560366358406,2.072257103299763e-06,0.03865181705281576,0.038694315557799674,358.5561374529283
1,78,1.0,481.19229049638955,2.0781712836014425e-06,0.03865181705281576,0.0386819409348728,363.04640505774574
1,79,1.0,479.7799881547471,2.0842886837486486e-06,0.03865181705281576,0.03869645090754438,367.64407715631006
1,80,1.0,478.3289332755562,2.090611565459953e-06,0.03865181705281576,0.038683798916797914,372.10563595680634
1,81,1.0,476.83936354805644,2.0971423008352765e-06,0.03865181705281576,0.038697652586717576,376.6970392313473
1,82,1.0,475.3115178407572,2.1038833743032254e-06,0.03865181705281576,0.03868498302007406,381.13507377926413
1,83,1.0,473.74563628539505,2.110837384890607e-06,0.03865181705281576,0.038698632531321546,385.7075804328982
1,84,1.0,472.1419603529523,2.1180070486691006e-06,0.03865181705281576,0.038685461935667007,390.13144887867344
1,85,1.0,470.50073297959256,2.1253952011236802e-06,0.03865181705281576,0.03869863181543549,394.67589908150075
1,86,1.0,468.8221987480514,2.133004799410976e-06,0.03865181705281576,0.03868427075240744,399.1083185248671
1,87,1.0,467.106604092624,2.1408389246445057e-06,0.03865181705281576,0.038697182706938116,403.61606090365717
1,88,1.0,465.35419748845226,2.1489007843854573e-06,0.03865181705281576,0.03868209613164291,408.06929065719436
1,89,1.0,463.5652296295312,2.157193715324967e-06,0.03865181705281576,0.03869561040890411,412.5073686520203
1,90,1.0,461.73995359686745,2.1657211861572473e-06,0.03865181705281576,0.03868049608547091,416.9754829589171
1,91,1.0,459.87862500802294,2.1744868006912785e-06,0.03865181705281576,0.03869469734565038,421.36372191749484
1,92,1.0,457.98150211687255,2.1834943013589432e-06,0.03865181705281576,0.03867948345941213,425.8422365105277
1,93,1.0,456.04884586921395,2.1927475731114575e-06,0.03865181705281576,0.03869391058419562,430.18869572033145
1,94,1.0,454.08091998474487,2.2022506473815188e-06,0.03865181705281576,0.03867891267209534,434.6714218936955
1,95,1.0,452.0779910175159,2.21200770634564e-06,0.03865181705281576,0.03869385741689203,438.9807815310626
1,96,1.0,450.0403283592575,2.2220230876769814e-06,0.03865181705281576,0.03867987094168773,443.44938128621754
1,97,1.0,447.9682042481382,2.2323012895042007e-06,0.03865181705281576,0.038695360353184736,447.7392435081511
1,98,1.0,445.86189376583206,2.242846975671805e-06,0.03865181705281576,0.038682079022651764,452.1828529614105
1,99,1.0,443.72167481995945,2.2536649813326138e-06,0.03865181705281576,0.03869732354327815,456.4692289115726
1,100,1.0,441.547828145691,2.264760318716922e-06,0.03865181705281576,0.0386841946682091,460.88979767154143
1,101,1.0,439.34063737333037,2.27613818284296e-06,0.03865181705281576,0.038699481660565645,465.1690316392527
1,102,1.0,437.10038917220385,2.287803957104306e-06,0.03865181705281576,0.03868715101218292,469.5528439695407
1,103,1.0,434.82737348005446,2.299763218669282e-06,0.03865181705281576,0.03870376043240988,473.82548597484237
1,104,1.0,432.52188379046504,2.312021743816434e-06,0.03865181705281576,0.03869239103669744,478.14900451065563
1,105,1.0,430.18421743496185,2.324585513533366e-06,0.03865181705281576,0.03871011618149656,482.4383301678957
1,106,1.0,427.81467580367416,2.3374607196946746e-06,0.03865181705281576,0.03869832594932178,486.7027350566261
