outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,0.5,0.0014939629614843383,0.0014031319595915741,0.06079869731343159,0.001493962961484339,0.0009521501862332654,source_aligned_exact,,,0.001020895958743924,0.0004730670027404144,0.001401885633613637,0.0009370600740511969,0.0004660718855403772,7.385468483183885e-05,0,0,193,exact_coordinate_subspace,192,1834.576761211656,0.13094102138451147,geometric_midpoint,0.8551112589588793,1.0000073424754414,5.112532624056022,84.37169644318084,431.35305061271345,504.44085034957584,25.51750711903756,8.20768514617943,25.05606584301153,4.582743810994356e-07
