vertex_id,x_m,y_m,z_up_m
643,2.400000000,-0.350000000,-0.150000000
644,2.400000000,-0.360205073,-0.141202524
645,2.400000000,-0.367126902,-0.129764996
646,2.400000000,-0.373301292,-0.117801726
647,2.400000000,-0.378412564,-0.105335210
648,2.400000000,-0.383523835,-0.092868695
649,2.400000000,-0.388068460,-0.080188951
650,2.400000000,-0.392443721,-0.067445474
651,2.400000000,-0.396543609,-0.054615319
652,2.400000000,-0.400256506,-0.041663350
653,2.400000000,-0.403921039,-0.028698489
654,2.400000000,-0.407147822,-0.015616938
655,2.400000000,-0.410374604,-0.002535388
656,2.400000000,-0.413401201,0.010593536
657,2.400000000,-0.416379672,0.023733848
658,2.400000000,-0.419379914,0.036869190
659,2.400000000,-0.422400000,0.050000000
660,2.550000000,-0.291600000,0.050000000
661,2.550000000,-0.294593689,0.037260899
662,2.550000000,-0.297491628,0.024500176
663,2.550000000,-0.300262661,0.011710796
664,2.550000000,-0.303033693,-0.001078584
665,2.550000000,-0.305804726,-0.013867964
666,2.550000000,-0.308575758,-0.026657345
667,2.550000000,-0.311526106,-0.039406084
668,2.550000000,-0.314539905,-0.052140442
669,2.550000000,-0.317690751,-0.064840318
670,2.550000000,-0.321062559,-0.077484596
671,2.550000000,-0.324440266,-0.090127155
672,2.550000000,-0.328390861,-0.102602718
673,2.550000000,-0.332341456,-0.115078281
674,2.550000000,-0.336817969,-0.127366676
675,2.550000000,-0.342535725,-0.139051444
676,2.550000000,-0.350000000,-0.149800000
677,2.550000000,-0.357464275,-0.139051444
678,2.550000000,-0.363182031,-0.127366676
679,2.550000000,-0.367658544,-0.115078281
680,2.550000000,-0.371609139,-0.102602718
681,2.550000000,-0.375559734,-0.090127155
682,2.550000000,-0.378937441,-0.077484596
683,2.550000000,-0.382309249,-0.064840318
684,2.550000000,-0.385460095,-0.052140442
685,2.550000000,-0.388473894,-0.039406084
686,2.550000000,-0.391424242,-0.026657345
687,2.550000000,-0.394195274,-0.013867964
688,2.550000000,-0.396966307,-0.001078584
689,2.550000000,-0.399737339,0.011710796
690,2.550000000,-0.402508372,0.024500176
691,2.550000000,-0.405406311,0.037260899
692,2.550000000,-0.408400000,0.050000000
693,2.700000000,-0.307400000,0.050000000
694,2.700000000,-0.310085240,0.037794364
695,2.700000000,-0.312657365,0.025565355
696,2.700000000,-0.315029624,0.013295047
697,2.700000000,-0.317401884,0.001024739
698,2.700000000,-0.319665441,-0.011266040
699,2.700000000,-0.321919092,-0.023558685
700,2.700000000,-0.324182175,-0.035849593
701,2.700000000,-0.326455639,-0.048138589
702,2.700000000,-0.328729103,-0.060427585
703,2.700000000,-0.331041806,-0.072709028
704,2.700000000,-0.333492771,-0.084963857
705,2.700000000,-0.336115971,-0.097182092
706,2.700000000,-0.338859329,-0.109374797
707,2.700000000,-0.341929704,-0.121489034
708,2.700000000,-0.345451725,-0.133459499
709,2.700000000,-0.350000000,-0.145100000
710,2.700000000,-0.354548275,-0.133459499
711,2.700000000,-0.358070296,-0.121489034
712,2.700000000,-0.361140671,-0.109374797
713,2.700000000,-0.363884029,-0.097182092
714,2.700000000,-0.366507229,-0.084963857
715,2.700000000,-0.368958194,-0.072709028
716,2.700000000,-0.371270897,-0.060427585
717,2.700000000,-0.373544361,-0.048138589
718,2.700000000,-0.375817825,-0.035849593
719,2.700000000,-0.378080908,-0.023558685
720,2.700000000,-0.380334559,-0.011266040
721,2.700000000,-0.382598116,0.001024739
722,2.700000000,-0.384970376,0.013295047
723,2.700000000,-0.387342635,0.025565355
724,2.700000000,-0.389914760,0.037794364
725,2.700000000,-0.392600000,0.050000000
726,2.850000000,-0.325000000,0.050000000
727,2.850000000,-0.326934705,0.039542136
728,2.850000000,-0.328844140,0.029079956
729,2.850000000,-0.330490261,0.018572801
730,2.850000000,-0.332136382,0.008065647
731,2.850000000,-0.333750635,-0.002446287
732,2.850000000,-0.335259609,-0.012974013
733,2.850000000,-0.336768582,-0.023501738
734,2.850000000,-0.338251198,-0.034033154
735,2.850000000,-0.339691304,-0.044570521
736,2.850000000,-0.341131411,-0.055107887
737,2.850000000,-0.342571518,-0.065645254
738,2.850000000,-0.344011625,-0.076182621
739,2.850000000,-0.345451732,-0.086719988
740,2.850000000,-0.346950228,-0.097249135
741,2.850000000,-0.348475114,-0.107774568
742,2.850000000,-0.350000000,-0.118300000
743,2.850000000,-0.351524886,-0.107774568
744,2.850000000,-0.353049772,-0.097249135
745,2.850000000,-0.354548268,-0.086719988
746,2.850000000,-0.355988375,-0.076182621
747,2.850000000,-0.357428482,-0.065645254
748,2.850000000,-0.358868589,-0.055107887
749,2.850000000,-0.360308696,-0.044570521
750,2.850000000,-0.361748802,-0.034033154
751,2.850000000,-0.363231418,-0.023501738
752,2.850000000,-0.364740391,-0.012974013
753,2.850000000,-0.366249365,-0.002446287
754,2.850000000,-0.367863618,0.008065647
755,2.850000000,-0.369509739,0.018572801
756,2.850000000,-0.371155860,0.029079956
757,2.850000000,-0.373065295,0.039542136
758,2.850000000,-0.375000000,0.050000000
759,0.000000000,-0.350000000,0.010307228
760,3.043500000,-0.350000000,0.050000000
761,3.033922798,-0.350000000,0.039542136
762,3.024341644,-0.350000000,0.029079956
763,3.014719302,-0.350000000,0.018572801
764,3.005096961,-0.350000000,0.008065647
765,2.995122005,-0.350000000,-0.002446287
766,2.984739632,-0.350000000,-0.012974013
767,2.974357260,-0.350000000,-0.023501738
768,2.963971249,-0.350000000,-0.034033154
769,2.953579368,-0.350000000,-0.044570521
770,2.941736977,-0.350000000,-0.055107887
771,2.929132471,-0.350000000,-0.065645254
772,2.916527965,-0.350000000,-0.076182621
773,2.903923460,-0.350000000,-0.086719988
774,2.887192341,-0.350000000,-0.097249135
775,2.868596170,-0.350000000,-0.107774568
776,0.000000000,0.470000000,0.050000000
777,0.000000000,0.470000000,0.040539230
778,0.000000000,0.469377017,0.031100238
779,0.000000000,0.465444088,0.022584784
780,0.000000000,0.459286325,0.015561860
781,0.000000000,0.452330738,0.009148907
782,0.000000000,0.443758002,0.006219750
783,0.000000000,0.434370289,0.005046286
784,0.000000000,0.425112240,0.003204743
785,0.000000000,0.415967129,0.000781289
786,0.000000000,0.406717592,-0.000986003
787,0.000000000,0.397271975,-0.001521255
788,0.000000000,0.387826358,-0.002056506
789,0.000000000,0.378378369,-0.002527027
790,0.000000000,0.368918913,-0.002684685
791,0.000000000,0.359459456,-0.002842342
792,0.000000000,0.350000000,-0.003000000
793,0.000000000,0.340540544,-0.002842342
794,0.000000000,0.331081087,-0.002684685
795,0.000000000,0.321621631,-0.002527027
796,0.000000000,0.312173642,-0.002056506
797,0.000000000,0.302728025,-0.001521255
798,0.000000000,0.293282408,-0.000986003
799,0.000000000,0.284032871,0.000781289
800,0.000000000,0.274887760,0.003204743
801,0.000000000,0.265629711,0.005046286
802,0.000000000,0.256241998,0.006219750
803,0.000000000,0.247669262,0.009148907
804,0.000000000,0.240713675,0.015561860
805,0.000000000,0.234555912,0.022584784
806,0.000000000,0.230622983,0.031100238
807,0.000000000,0.230000000,0.040539230
808,0.000000000,0.230000000,0.050000000
809,0.075000000,0.470000000,0.050000000
810,0.075000000,0.470000000,0.040160503
811,0.075000000,0.469239964,0.030431079
812,0.075000000,0.466448480,0.020995862
813,0.075000000,0.461815663,0.012597229
814,0.075000000,0.455196901,0.005316591
815,0.075000000,0.446623194,0.000520679
816,0.075000000,0.437793608,-0.003717790
817,0.075000000,0.428318526,-0.006370813
818,0.075000000,0.418674335,-0.008227764
819,0.075000000,0.408931054,-0.009585516
820,0.075000000,0.399122893,-0.010370169
821,0.075000000,0.389314732,-0.011154821
822,0.075000000,0.379505217,-0.011914843
823,0.075000000,0.369670145,-0.012209896
824,0.075000000,0.359835072,-0.012504948
825,0.075000000,0.350000000,-0.012800000
826,0.075000000,0.340164928,-0.012504948
827,0.075000000,0.330329855,-0.012209896
828,0.075000000,0.320494783,-0.011914843
829,0.075000000,0.310685268,-0.011154821
830,0.075000000,0.300877107,-0.010370169
831,0.075000000,0.291068946,-0.009585516
832,0.075000000,0.281325665,-0.008227764
833,0.075000000,0.271681474,-0.006370813
834,0.075000000,0.262206392,-0.003717790
835,0.075000000,0.253376806,0.000520679
836,0.075000000,0.244803099,0.005316591
837,0.075000000,0.238184337,0.012597229
838,0.075000000,0.233551520,0.020995862
839,0.075000000,0.230760036,0.030431079
840,0.075000000,0.230000000,0.040160503
841,0.075000000,0.230000000,0.050000000
842,0.150000000,0.470000000,0.050000000
843,0.150000000,0.469896682,0.039668243
844,0.150000000,0.469618131,0.029361863
845,0.150000000,0.466786200,0.019425262
846,0.150000000,0.463778277,0.009576680
847,0.150000000,0.457526391,0.001350514
848,0.150000000,0.449674621,-0.005290991
849,0.150000000,0.441185550,-0.011082952
850,0.150000000,0.431758146,-0.015311420
851,0.150000000,0.421808498,-0.017984045
852,0.150000000,0.411739127,-0.020300001
853,0.150000000,0.401503510,-0.021634614
854,0.150000000,0.391233185,-0.022764350
855,0.150000000,0.380962860,-0.023894085
856,0.150000000,0.370645173,-0.024405376
857,0.150000000,0.360322586,-0.024852688
858,0.150000000,0.350000000,-0.025300000
859,0.150000000,0.339677414,-0.024852688
860,0.150000000,0.329354827,-0.024405376
861,0.150000000,0.319037140,-0.023894085
862,0.150000000,0.308766815,-0.022764350
863,0.150000000,0.298496490,-0.021634614
864,0.150000000,0.288260873,-0.020300001
865,0.150000000,0.278191502,-0.017984045
866,0.150000000,0.268241854,-0.015311420
867,0.150000000,0.258814450,-0.011082952
868,0.150000000,0.250325379,-0.005290991
869,0.150000000,0.242473609,0.001350514
870,0.150000000,0.236221723,0.009576680
871,0.150000000,0.233213800,0.019425262
872,0.150000000,0.230381869,0.029361863
873,0.150000000,0.230103318,0.039668243
874,0.150000000,0.230000000,0.050000000
875,0.225000000,0.470000000,0.050000000
876,0.225000000,0.470000000,0.039182314
877,0.225000000,0.469640674,0.028404592
878,0.225000000,0.467263797,0.017851261
879,0.225000000,0.464718436,0.007369207
880,0.225000000,0.458800058,-0.001685911
881,0.225000000,0.452015770,-0.009966963
882,0.225000000,0.443678122,-0.016859419
883,0.225000000,0.434564055,-0.022545493
884,0.225000000,0.424825245,-0.027247766
885,0.225000000,0.414390340,-0.030099974
886,0.225000000,0.403797097,-0.032189083
887,0.225000000,0.393088849,-0.033723932
888,0.225000000,0.382380601,-0.035258781
889,0.225000000,0.371600719,-0.036075959
890,0.225000000,0.360800360,-0.036687980
891,0.225000000,0.350000000,-0.037300000
892,0.225000000,0.339199640,-0.036687980
893,0.225000000,0.328399281,-0.036075959
894,0.225000000,0.317619399,-0.035258781
895,0.225000000,0.306911151,-0.033723932
896,0.225000000,0.296202903,-0.032189083
897,0.225000000,0.285609660,-0.030099974
898,0.225000000,0.275174755,-0.027247766
899,0.225000000,0.265435945,-0.022545493
900,0.225000000,0.256321878,-0.016859419
901,0.225000000,0.247984230,-0.009966963
902,0.225000000,0.241199942,-0.001685911
903,0.225000000,0.235281564,0.007369207
904,0.225000000,0.232736203,0.017851261
905,0.225000000,0.230359326,0.028404592
906,0.225000000,0.230000000,0.039182314
907,0.225000000,0.230000000,0.050000000
908,0.300000000,0.470000000,0.050000000
909,0.300000000,0.469943561,0.038712107
910,0.300000000,0.469530372,0.027450841
911,0.300000000,0.467910547,0.016279633
912,0.300000000,0.465244255,0.005379617
913,0.300000000,0.460353243,-0.004744595
914,0.300000000,0.453562462,-0.013658686
915,0.300000000,0.445603786,-0.021663634
916,0.300000000,0.436969477,-0.028704142
917,0.300000000,0.426727407,-0.033449635
918,0.300000000,0.416485336,-0.038195128
919,0.300000000,0.405927487,-0.041946627
920,0.300000000,0.394824503,-0.043982175
921,0.300000000,0.383721518,-0.046017722
922,0.300000000,0.372515607,-0.047248855
923,0.300000000,0.361257804,-0.048074428
924,0.300000000,0.350000000,-0.048900000
925,0.300000000,0.338742196,-0.048074428
926,0.300000000,0.327484393,-0.047248855
927,0.300000000,0.316278482,-0.046017722
928,0.300000000,0.305175497,-0.043982175
929,0.300000000,0.294072513,-0.041946627
930,0.300000000,0.283514664,-0.038195128
931,0.300000000,0.273272593,-0.033449635
932,0.300000000,0.263030523,-0.028704142
933,0.300000000,0.254396214,-0.021663634
934,0.300000000,0.246437538,-0.013658686
935,0.300000000,0.239646757,-0.004744595
936,0.300000000,0.234755745,0.005379617
937,0.300000000,0.232089453,0.016279633
938,0.300000000,0.230469628,0.027450841
939,0.300000000,0.230056439,0.038712107
940,0.300000000,0.230000000,0.050000000
941,0.375000000,0.470000000,0.050000000
942,0.375000000,0.470000000,0.038243230
943,0.375000000,0.469725384,0.026511582
944,0.375000000,0.467592242,0.014949950
945,0.375000000,0.465459099,0.003388318
946,0.375000000,0.460667138,-0.007245781
947,0.375000000,0.455146006,-0.017625508
948,0.375000000,0.447197696,-0.026274473
949,0.375000000,0.439006389,-0.034669032
950,0.375000000,0.429254275,-0.041235455
951,0.375000000,0.418903728,-0.046701076
952,0.375000000,0.407973455,-0.050952595
953,0.375000000,0.396499355,-0.053515144
954,0.375000000,0.385025254,-0.056077693
955,0.375000000,0.373418884,-0.057792300
956,0.375000000,0.361709442,-0.058846150
957,0.375000000,0.350000000,-0.059900000
958,0.375000000,0.338290558,-0.058846150
959,0.375000000,0.326581116,-0.057792300
960,0.375000000,0.314974746,-0.056077693
961,0.375000000,0.303500645,-0.053515144
962,0.375000000,0.292026545,-0.050952595
963,0.375000000,0.281096272,-0.046701076
964,0.375000000,0.270745725,-0.041235455
965,0.375000000,0.260993611,-0.034669032
966,0.375000000,0.252802304,-0.026274473
967,0.375000000,0.244853994,-0.017625508
968,0.375000000,0.239332862,-0.007245781
969,0.375000000,0.234540901,0.003388318
970,0.375000000,0.232407758,0.014949950
971,0.375000000,0.230274616,0.026511582
972,0.375000000,0.230000000,0.038243230
973,0.375000000,0.230000000,0.050000000
974,0.450000000,0.470000000,0.050000000
975,0.450000000,0.469938992,0.037798487
976,0.450000000,0.469527083,0.025612740
977,0.450000000,0.468493668,0.013454916
978,0.450000000,0.466081623,0.001526494
979,0.450000000,0.461298379,-0.009673892
980,0.450000000,0.456055940,-0.020662048
981,0.450000000,0.448309072,-0.030088960
982,0.450000000,0.440562204,-0.039515872
983,0.450000000,0.430425486,-0.046231944
984,0.450000000,0.420101761,-0.052735891
985,0.450000000,0.409746942,-0.059169169
986,0.450000000,0.397977029,-0.062386279
987,0.450000000,0.386207117,-0.065603388
988,0.450000000,0.374265676,-0.067911661
989,0.450000000,0.362132838,-0.069205831
990,0.450000000,0.350000000,-0.070500000
991,0.450000000,0.337867162,-0.069205831
992,0.450000000,0.325734324,-0.067911661
993,0.450000000,0.313792883,-0.065603388
994,0.450000000,0.302022971,-0.062386279
995,0.450000000,0.290253058,-0.059169169
996,0.450000000,0.279898239,-0.052735891
997,0.450000000,0.269574514,-0.046231944
998,0.450000000,0.259437796,-0.039515872
999,0.450000000,0.251690928,-0.030088960
1000,0.450000000,0.243944060,-0.020662048
1001,0.450000000,0.238701621,-0.009673892
1002,0.450000000,0.233918377,0.001526494
1003,0.450000000,0.231506332,0.013454916
1004,0.450000000,0.230472917,0.025612740
1005,0.450000000,0.230061008,0.037798487
1006,0.450000000,0.230000000,0.050000000
1007,0.600000000,0.470000000,0.050000000
1008,0.600000000,0.470000000,0.036945700
1009,0.600000000,0.469877852,0.023892621
1010,0.600000000,0.468529861,0.010927577
1011,0.600000000,0.466366930,-0.001918394
1012,0.600000000,0.462276007,-0.014315132
1013,0.600000000,0.456831112,-0.026100663
1014,0.600000000,0.450239422,-0.037368510
1015,0.600000000,0.442027227,-0.047455613
1016,0.600000000,0.433321265,-0.057182944
1017,0.600000000,0.423158043,-0.065253845
1018,0.600000000,0.412400752,-0.072649483
1019,0.600000000,0.400499571,-0.077846827
1020,0.600000000,0.388269760,-0.082412623
1021,0.600000000,0.375819744,-0.086127038
1022,0.600000000,0.362909872,-0.088063519
1023,0.600000000,0.350000000,-0.090000000
1024,0.600000000,0.337090128,-0.088063519
1025,0.600000000,0.324180256,-0.086127038
1026,0.600000000,0.311730240,-0.082412623
1027,0.600000000,0.299500429,-0.077846827
1028,0.600000000,0.287599248,-0.072649483
1029,0.600000000,0.276841957,-0.065253845
1030,0.600000000,0.266678735,-0.057182944
1031,0.600000000,0.257972773,-0.047455613
1032,0.600000000,0.249760578,-0.037368510
1033,0.600000000,0.243168888,-0.026100663
1034,0.600000000,0.237723993,-0.014315132
1035,0.600000000,0.233633070,-0.001918394
1036,0.600000000,0.231470139,0.010927577
1037,0.600000000,0.230122148,0.023892621
1038,0.600000000,0.230000000,0.036945700
1039,0.600000000,0.230000000,0.050000000
1040,0.750000000,0.470000000,0.050000000
1041,0.750000000,0.470000000,0.036192154
1042,0.750000000,0.469771632,0.022387732
1043,0.750000000,0.469203877,0.008599121
1044,0.750000000,0.466851274,-0.004994462
1045,0.750000000,0.462726726,-0.018145956
1046,0.750000000,0.457807390,-0.031030626
1047,0.750000000,0.450924577,-0.043000735
1048,0.750000000,0.443264185,-0.054433921
1049,0.750000000,0.434508912,-0.065111083
1050,0.750000000,0.424710369,-0.074744673
1051,0.750000000,0.414030653,-0.083496831
1052,0.750000000,0.402239904,-0.090498979
1053,0.750000000,0.389775650,-0.096440274
1054,0.750000000,0.377079414,-0.101684117
1055,0.750000000,0.363539707,-0.104392059
1056,0.750000000,0.350000000,-0.107100000
1057,0.750000000,0.336460293,-0.104392059
1058,0.750000000,0.322920586,-0.101684117
1059,0.750000000,0.310224350,-0.096440274
1060,0.750000000,0.297760096,-0.090498979
1061,0.750000000,0.285969347,-0.083496831
1062,0.750000000,0.275289631,-0.074744673
1063,0.750000000,0.265491088,-0.065111083
1064,0.750000000,0.256735815,-0.054433921
1065,0.750000000,0.249075423,-0.043000735
1066,0.750000000,0.242192610,-0.031030626
1067,0.750000000,0.237273274,-0.018145956
1068,0.750000000,0.233148726,-0.004994462
1069,0.750000000,0.230796123,0.008599121
1070,0.750000000,0.230228368,0.022387732
1071,0.750000000,0.230000000,0.036192154
1072,0.750000000,0.230000000,0.050000000
1073,0.900000000,0.470000000,0.050000000
1074,0.900000000,0.470000000,0.035549622
1075,0.900000000,0.470000000,0.021099243
1076,0.900000000,0.469067702,0.006681456
1077,0.900000000,0.466790759,-0.007538504
1078,0.900000000,0.463186244,-0.021515447
1079,0.900000000,0.457761827,-0.034909070
1080,0.900000000,0.451119597,-0.047698157
1081,0.900000000,0.443715919,-0.060106431
1082,0.900000000,0.434758149,-0.071445381
1083,0.900000000,0.425337597,-0.082345729
1084,0.900000000,0.414495190,-0.091898511
1085,0.900000000,0.403375915,-0.101057106
1086,0.900000000,0.390711094,-0.108015249
1087,0.900000000,0.377893747,-0.114630008
1088,0.900000000,0.364240186,-0.119362208
1089,0.900000000,0.350000000,-0.121600000
1090,0.900000000,0.335759814,-0.119362208
1091,0.900000000,0.322106253,-0.114630008
1092,0.900000000,0.309288906,-0.108015249
1093,0.900000000,0.296624085,-0.101057106
1094,0.900000000,0.285504810,-0.091898511
1095,0.900000000,0.274662403,-0.082345729
1096,0.900000000,0.265241851,-0.071445381
1097,0.900000000,0.256284081,-0.060106431
1098,0.900000000,0.248880403,-0.047698157
1099,0.900000000,0.242238173,-0.034909070
1100,0.900000000,0.236813756,-0.021515447
1101,0.900000000,0.233209241,-0.007538504
1102,0.900000000,0.230932298,0.006681456
1103,0.900000000,0.230000000,0.021099243
1104,0.900000000,0.230000000,0.035549622
1105,0.900000000,0.230000000,0.050000000
1106,1.050000000,0.470000000,0.050000000
1107,1.050000000,0.470000000,0.035054630
1108,1.050000000,0.470000000,0.020109260
1109,1.050000000,0.469037684,0.005195133
1110,1.050000000,0.466607402,-0.009511808
1111,1.050000000,0.462805825,-0.023932038
1112,1.050000000,0.457496965,-0.037902725
1113,1.050000000,0.450708167,-0.051199689
1114,1.050000000,0.443112374,-0.064038637
1115,1.050000000,0.434419806,-0.076196076
1116,1.050000000,0.424851476,-0.087651982
1117,1.050000000,0.414884352,-0.098788433
1118,1.050000000,0.403674936,-0.108653901
1119,1.050000000,0.391224914,-0.116889195
1120,1.050000000,0.378481543,-0.124665017
1121,1.050000000,0.364682201,-0.130307680
1122,1.050000000,0.350000000,-0.133100000
1123,1.050000000,0.335317799,-0.130307680
1124,1.050000000,0.321518457,-0.124665017
1125,1.050000000,0.308775086,-0.116889195
1126,1.050000000,0.296325064,-0.108653901
1127,1.050000000,0.285115648,-0.098788433
1128,1.050000000,0.275148524,-0.087651982
1129,1.050000000,0.265580194,-0.076196076
1130,1.050000000,0.256887626,-0.064038637
1131,1.050000000,0.249291833,-0.051199689
1132,1.050000000,0.242503035,-0.037902725
1133,1.050000000,0.237194175,-0.023932038
1134,1.050000000,0.233392598,-0.009511808
1135,1.050000000,0.230962316,0.005195133
1136,1.050000000,0.230000000,0.020109260
1137,1.050000000,0.230000000,0.035054630
1138,1.050000000,0.230000000,0.050000000
1139,1.200000000,0.470000000,0.050000000
1140,1.200000000,0.470000000,0.034714281
1141,1.200000000,0.469962935,0.019429766
1142,1.200000000,0.468971455,0.004176236
1143,1.200000000,0.466058460,-0.010781797
1144,1.200000000,0.461861351,-0.025460983
1145,1.200000000,0.456747593,-0.039865936
1146,1.200000000,0.449713524,-0.053435531
1147,1.200000000,0.441932786,-0.066567239
1148,1.200000000,0.433468487,-0.079295508
1149,1.200000000,0.423979606,-0.091275492
1150,1.200000000,0.414014975,-0.102829408
1151,1.200000000,0.402921030,-0.113344996
1152,1.200000000,0.391298527,-0.123212349
1153,1.200000000,0.378669054,-0.131805402
1154,1.200000000,0.364865810,-0.138299650
1155,1.200000000,0.350000000,-0.141500000
1156,1.200000000,0.335134190,-0.138299650
1157,1.200000000,0.321330946,-0.131805402
1158,1.200000000,0.308701473,-0.123212349
1159,1.200000000,0.297078970,-0.113344996
1160,1.200000000,0.285985025,-0.102829408
1161,1.200000000,0.276020394,-0.091275492
1162,1.200000000,0.266531513,-0.079295508
1163,1.200000000,0.258067214,-0.066567239
1164,1.200000000,0.250286476,-0.053435531
1165,1.200000000,0.243252407,-0.039865936
1166,1.200000000,0.238138649,-0.025460983
1167,1.200000000,0.233941540,-0.010781797
1168,1.200000000,0.231028545,0.004176236
1169,1.200000000,0.230037065,0.019429766
1170,1.200000000,0.230000000,0.034714281
1171,1.200000000,0.230000000,0.050000000
1172,1.350000000,0.469400000,0.050000000
1173,1.350000000,0.469168735,0.034582343
1174,1.350000000,0.468271630,0.019195174
1175,1.350000000,0.467092936,0.003820899
1176,1.350000000,0.463919305,-0.011223487
1177,1.350000000,0.460085915,-0.026158773
1178,1.350000000,0.454199813,-0.040352508
1179,1.350000000,0.447602976,-0.054289487
1180,1.350000000,0.439816618,-0.067549578
1181,1.350000000,0.431204537,-0.080339797
1182,1.350000000,0.422217866,-0.092842139
1183,1.350000000,0.412075092,-0.104456001
1184,1.350000000,0.401932319,-0.116069863
1185,1.350000000,0.390617809,-0.126476179
1186,1.350000000,0.378555325,-0.136052358
1187,1.350000000,0.364924068,-0.143181132
1188,1.350000000,0.350000000,-0.146600000
1189,1.350000000,0.335075932,-0.143181132
1190,1.350000000,0.321444675,-0.136052358
1191,1.350000000,0.309382191,-0.126476179
1192,1.350000000,0.298067681,-0.116069863
1193,1.350000000,0.287924908,-0.104456001
1194,1.350000000,0.277782134,-0.092842139
1195,1.350000000,0.268795463,-0.080339797
1196,1.350000000,0.260183382,-0.067549578
1197,1.350000000,0.252397024,-0.054289487
1198,1.350000000,0.245800187,-0.040352508
1199,1.350000000,0.239914085,-0.026158773
1200,1.350000000,0.236080695,-0.011223487
1201,1.350000000,0.232907064,0.003820899
1202,1.350000000,0.231728370,0.019195174
1203,1.350000000,0.230831265,0.034582343
1204,1.350000000,0.230600000,0.050000000
1205,1.500000000,0.467900000,0.050000000
1206,1.500000000,0.467361310,0.034608862
1207,1.500000000,0.466126466,0.019264664
1208,1.500000000,0.464594053,0.003940532
1209,1.500000000,0.461217884,-0.011044873
1210,1.500000000,0.457203484,-0.025913024
1211,1.500000000,0.451322351,-0.040093624
1212,1.500000000,0.444733570,-0.054013584
1213,1.500000000,0.437048068,-0.067314471
1214,1.500000000,0.428535012,-0.080148224
1215,1.500000000,0.419758935,-0.092789708
1216,1.500000000,0.410113897,-0.104795979
1217,1.500000000,0.400468858,-0.116802251
1218,1.500000000,0.389638434,-0.127707718
1219,1.500000000,0.378156740,-0.137934984
1220,1.500000000,0.364871738,-0.145605153
1221,1.500000000,0.350000000,-0.149100000
1222,1.500000000,0.335128262,-0.145605153
1223,1.500000000,0.321843260,-0.137934984
1224,1.500000000,0.310361566,-0.127707718
1225,1.500000000,0.299531142,-0.116802251
1226,1.500000000,0.289886103,-0.104795979
1227,1.500000000,0.280241065,-0.092789708
1228,1.500000000,0.271464988,-0.080148224
1229,1.500000000,0.262951932,-0.067314471
1230,1.500000000,0.255266430,-0.054013584
1231,1.500000000,0.248677649,-0.040093624
1232,1.500000000,0.242796516,-0.025913024
1233,1.500000000,0.238782116,-0.011044873
1234,1.500000000,0.235405947,0.003940532
1235,1.500000000,0.233873534,0.019264664
1236,1.500000000,0.232638690,0.034608862
1237,1.500000000,0.232100000,0.050000000
1238,1.650000000,0.465100000,0.050000000
1239,1.650000000,0.464111072,0.034785720
1240,1.650000000,0.462486755,0.019632274
1241,1.650000000,0.460570854,0.004506745
1242,1.650000000,0.457113981,-0.010307212
1243,1.650000000,0.453003099,-0.024988933
1244,1.650000000,0.447303505,-0.039077102
1245,1.650000000,0.440780685,-0.052857709
1246,1.650000000,0.433397386,-0.066157867
1247,1.650000000,0.425088283,-0.078941102
1248,1.650000000,0.416662542,-0.091642643
1249,1.650000000,0.407488752,-0.103820240
1250,1.650000000,0.398314962,-0.115997837
1251,1.650000000,0.388248978,-0.127419702
1252,1.650000000,0.377395199,-0.138079648
1253,1.650000000,0.364628881,-0.146278137
1254,1.650000000,0.350000000,-0.150000000
1255,1.650000000,0.335371119,-0.146278137
1256,1.650000000,0.322604801,-0.138079648
1257,1.650000000,0.311751022,-0.127419702
1258,1.650000000,0.301685038,-0.115997837
1259,1.650000000,0.292511248,-0.103820240
1260,1.650000000,0.283337458,-0.091642643
1261,1.650000000,0.274911717,-0.078941102
1262,1.650000000,0.266602614,-0.066157867
1263,1.650000000,0.259219315,-0.052857709
1264,1.650000000,0.252696495,-0.039077102
1265,1.650000000,0.246996901,-0.024988933
1266,1.650000000,0.242886019,-0.010307212
1267,1.650000000,0.239429146,0.004506745
1268,1.650000000,0.237513245,0.019632274
1269,1.650000000,0.235888928,0.034785720
1270,1.650000000,0.234900000,0.050000000
1271,1.800000000,0.460600000,0.050000000
1272,1.800000000,0.459108627,0.035086273
1273,1.800000000,0.457071333,0.020242551
1274,1.800000000,0.454751493,0.005435060
1275,1.800000000,0.451285759,-0.009119444
1276,1.800000000,0.447155524,-0.023527241
1277,1.800000000,0.441871009,-0.037508738
1278,1.800000000,0.435644927,-0.051142496
1279,1.800000000,0.428811795,-0.064449264
1280,1.800000000,0.420852896,-0.077149633
1281,1.800000000,0.412893998,-0.089850003
1282,1.800000000,0.404252360,-0.102095716
1283,1.800000000,0.395602563,-0.114335996
1284,1.800000000,0.386440484,-0.126182523
1285,1.800000000,0.376312613,-0.137181774
1286,1.800000000,0.364247657,-0.145906265
1287,1.800000000,0.350000000,-0.150000000
1288,1.800000000,0.335752343,-0.145906265
1289,1.800000000,0.323687387,-0.137181774
1290,1.800000000,0.313559516,-0.126182523
1291,1.800000000,0.304397437,-0.114335996
1292,1.800000000,0.295747640,-0.102095716
1293,1.800000000,0.287106002,-0.089850003
1294,1.800000000,0.279147104,-0.077149633
1295,1.800000000,0.271188205,-0.064449264
1296,1.800000000,0.264355073,-0.051142496
