component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.5091050318412885,0.9765650318412885,3.0709592196266935,0.07899414443358208,0.5464541444335821,1.7184092592251008,zero_diagnostic_only,False
resolved_station_bem,1.4,0.7194136723735204,1.1868736723735203,3.73230714582868,0.08766572031060307,0.555125720310603,1.7456783657566133,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.40294235432917874,0.06451764567082124,0.2028856782101297,-0.43505446753170723,0.03240553246829275,0.101904190151864,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4116443937868653,0.8791043937868652,2.764479225744859,0.3390503793029434,0.8065103793029433,2.5361961613300106,zero_diagnostic_only,False
post_chine_bem,1.4,-0.0435957196876523,0.4238642803123477,1.3329065418627286,-0.03232689509643892,0.43513310490356105,1.3683430971810095,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.3044170027381224,0.1630429972618776,0.5127138278675396,-0.33787125968237286,0.12958874031762713,0.40751176200511674,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.08116708498016846,0.38629291501983154,1.214757594401986,-0.10882494711874127,0.35863505288125874,1.127783185161191,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.02171409262652414,0.4891740926265241,1.5382833101463023,0.12359761396878963,0.5910576139687896,1.858671742040219,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4116443937868653,0.8791043937868652,2.764479225744859,0.3390503793029434,0.8065103793029433,2.5361961613300106,zero_diagnostic_only,False
bem,1.4,0.5091050318412885,0.9765650318412885,3.0709592196266935,0.07899414443358208,0.5464541444335821,1.7184092592251008,zero_diagnostic_only,False
front,1.4,-3.2793142601506613,-2.8118542601506613,-8.842308994184469,0.5210103736753127,0.9884703736753127,3.108397401494694,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6567105050427404,1.1241705050427404,3.53512737434824,0.17701092817330524,0.6444709281733052,2.0266381389097647,zero_diagnostic_only,False
