component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,response_calibration_used
raw_bem,1.4,7.774541989381373,A33,-21.58227611722597,-0.6711442666574237,0.03412070252376135,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,A53,-10.987645369867808,-1.0744746014047983,0.04966215213879493,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B33,334.1580956651229,1.8712156864221365,0.03412070252376135,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B53,26.396532872621457,0.4648273025145116,0.04966215213879493,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A33,-17.538159061838726,-0.5453843161928703,0.076917794183418,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A53,-12.617191417348334,-1.233826835746019,0.08683098946743043,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B33,328.61463790535646,1.8401734784024666,0.076917794183418,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B53,28.808238936581084,0.5072960172346548,0.08683098946743043,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A33,-4.044117055387244,-0.12575995046455338,0.2339177077416415,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A53,1.629546047480522,0.15935223434122023,0.23907487910128447,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B33,5.543457759766239,0.03104220801966871,0.2339177077416415,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B53,-2.411706063959612,-0.042468714720142964,0.23907487910128447,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A33,-26.202744170881633,-0.814827010156832,0.05047724070899517,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A53,-10.786212739774887,-1.0547766372238143,0.05078730497676585,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B33,100.16452039768524,0.5609004367170304,0.05047724070899517,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B53,33.96081863353259,0.5980298925160245,0.05078730497676585,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A33,4.620468053655689,0.14368274349940904,0.01313508939708288,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A53,-0.2014326300929258,-0.019697964180984535,0.0432233312009785,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B33,233.9935752674375,1.3103152497051052,0.01313508939708288,zero_diagnostic_only,False,False
