component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
raw_bem,1.4,7.774541989381373,A33,-15.832267474099815,-0.49233618760664144,0.026821239173245966,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,A53,-8.65101942592938,-0.8459774898552692,0.047305800265602715,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,B33,364.28398225546204,2.03991437212362,0.026821239173245966,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,B53,25.947904121661303,0.4569272160468848,0.047305800265602715,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.4,7.774541989381373,A33,-15.962090145850967,-0.49637328459097624,0.0703176436796014,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.4,7.774541989381373,A53,-8.595998793580993,-0.8405970584687869,0.11622290123807066,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.4,7.774541989381373,B33,351.06473580400524,1.9658893473119052,0.0703176436796014,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.4,7.774541989381373,B53,31.652147042455713,0.5573755538098526,0.11622290123807066,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.4,7.774541989381373,A33,0.12982267175117668,0.0040370969843355866,0.2653312486377772,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.4,7.774541989381373,A53,-0.05502063234838893,-0.005380431386482434,0.26554471159714643,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.4,7.774541989381373,B33,13.219246451456584,0.0740250248117137,0.2653312486377772,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.4,7.774541989381373,B53,-5.704242920794419,-0.10044833776296802,0.26554471159714643,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A33,-20.064079492096347,-0.6239328902910017,0.03726387527971149,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A53,-8.652533459259143,-0.8461255461770514,0.04152600298962914,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B33,122.01281507781957,0.6832463330379489,0.03726387527971149,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B53,44.81128632905414,0.7891001991456257,0.04152600298962914,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A33,4.2318120179965435,0.1315967026843606,0.024729011151038094,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A53,0.00151403332975851,0.00014805632178183656,0.044841787312893774,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B33,242.2711671776425,1.3566680390856714,0.024729011151038094,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B53,-18.86338220739285,-0.3321729830987411,0.044841787312893774,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A33,0.8839296620319259,0.027487569966156686,0.004137122926875554,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A53,-0.29084988927135974,-0.02844201904263259,0.004784818794135187,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B33,64.85908921184001,0.36319738086451836,0.004137122926875554,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B53,-22.53013188291254,-0.3967422721372872,0.004784818794135187,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A33,0.30176813001047365,0.00938408670227379,0.008733426032802936,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A53,-0.08569795365438489,-0.00838034642495109,0.0038608186564092354,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B33,77.10817286468291,0.4317896962171489,0.008733426032802936,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B53,-8.860166858221955,-0.15602228824556916,0.0038608186564092354,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A33,3.046114225954151,0.09472504601593035,0.04861031662902418,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A53,0.37806187625550186,0.036970421789365396,0.05136555921501252,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B33,100.30390510111951,0.5616809620040039,0.04861031662902418,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B53,12.526916533741641,0.22059157728411516,0.05136555921501252,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A33,-20.064079492096347,-0.6239328902910017,0.03726387527971149,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A53,-8.652533459259143,-0.8461255461770514,0.04152600298962914,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B33,122.01281507781957,0.6832463330379489,0.03726387527971149,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B53,44.81128632905414,0.7891001991456257,0.04152600298962914,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,A33,-15.832267474099815,-0.49233618760664144,0.026821239173245966,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,A53,-8.65101942592938,-0.8459774898552692,0.047305800265602715,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,B33,364.28398225546204,2.03991437212362,0.026821239173245966,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,B53,25.947904121661303,0.4569272160468848,0.047305800265602715,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,A33,-7.15148820310182,-0.22238990361860425,0.09293665609435371,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,A53,-5.506343242733669,-0.5384616778003497,0.07646648003695701,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,B33,38.855533301862174,0.2175828877466603,0.09293665609435371,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,B53,24.164422416262184,0.42552116002410667,0.07646648003695701,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom,1.4,7.774541989381373,A33,-0.0,-0.0,0.0,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom,1.4,7.774541989381373,A53,-0.0,-0.0,0.0,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom,1.4,7.774541989381373,B33,0.0,0.0,0.0,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom,1.4,7.774541989381373,B53,0.0,0.0,0.0,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
total,1.4,7.774541989381373,A33,-22.98375567720163,-0.7147260912252454,0.019895911006213563,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
total,1.4,7.774541989381373,A53,-14.157362668663056,-1.3844391676556196,0.022253206459582637,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
total,1.4,7.774541989381373,B33,403.1395155573241,2.25749725987028,0.019895911006213563,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
total,1.4,7.774541989381373,B53,50.112326537923515,0.8824483760709919,0.022253206459582637,zero_diagnostic_only,False,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
