component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,response_calibration_used
raw_bem,1.4,7.774541989381373,A33,-21.568062816771796,-0.6707022755042068,0.03752357391531689,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,A53,-10.269357567401867,-1.004233710452399,0.05351367882229601,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B33,331.5287016058286,1.8564916277404415,0.03752357391531689,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B53,19.910671942094307,0.3506151347510642,0.05351367882229601,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A33,-17.463190788752797,-0.5430530270188489,0.07824070724463979,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A53,-11.922811305331713,-1.1659238620908496,0.0895595427368266,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B33,324.75438560743913,1.8185568701349568,0.07824070724463979,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B53,22.87767255870323,0.4028622575013277,0.0895595427368266,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A33,-4.104872028019028,-0.1276492484853588,0.23135559989315635,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A53,1.6534537379298437,0.16169015163845035,0.2354050359201519,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B33,6.7743159983893335,0.03793475760548396,0.23135559989315635,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B53,-2.9670006166089524,-0.052247122750264,0.2354050359201519,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A33,-24.12745926185362,-0.7502918535862447,0.051436765310225896,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A53,-9.948824395218239,-0.9728889827308888,0.051809403777963954,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B33,92.61370992725833,0.5186174719145767,0.051436765310225896,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B53,31.480052354774987,0.5543450683351985,0.051809403777963954,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A33,2.559396445081806,0.07958957808203734,0.019134211231564436,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A53,-0.3205331721836239,-0.03134472772150986,0.04114438611132256,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B33,238.91499167857017,1.3378741558258642,0.019134211231564436,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B53,-11.569380412680674,-0.20372993358413422,0.04114438611132256,zero_diagnostic_only,False,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A33,0.07737301319323311,0.0024060694023463414,0.005043992617194785,zero_diagnostic_only,False,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A53,-0.006551857039252154,-0.0006407017831151913,0.006197674708537046,zero_diagnostic_only,False,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B33,50.57860189032926,0.28322962837725635,0.005043992617194785,zero_diagnostic_only,False,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B53,-17.35484069357561,-0.305608460932797,0.006197674708537046,zero_diagnostic_only,False,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A33,2.0392425473184117,0.06341434687068333,0.008466814873591098,zero_diagnostic_only,False,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A53,-0.17755633753442077,-0.01736311726281059,0.003055060167718203,zero_diagnostic_only,False,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B33,74.13616226149011,0.4151470563019379,0.008466814873591098,zero_diagnostic_only,False,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B53,-8.126912390316901,-0.14311011155866282,0.003055060167718203,zero_diagnostic_only,False,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A33,0.4427808845701535,0.013769161809007432,0.0347496348160181,zero_diagnostic_only,False,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A53,-0.13642497760995165,-0.01334090867558414,0.033163846894856755,zero_diagnostic_only,False,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B33,114.20022752675078,0.63949747114667,0.0347496348160181,zero_diagnostic_only,False,False
