component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.4761372244991882,0.9435972244991881,2.9672868694943024,0.06005715899001445,0.5275171589900144,1.6588589905346365,zero_diagnostic_only,False
resolved_station_bem,1.4,0.6827395663002561,1.1501995663002562,3.6169797682397995,0.07044607732059269,0.5379060773205927,1.6915285450333104,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4028027491828496,0.0646572508171504,0.20332468810424653,-0.4379778884413406,0.029482111558659374,0.09271104263729363,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4123444697282191,0.879804469728219,2.7666807224157832,0.33990704377894365,0.8073670437789436,2.5388900747765524,zero_diagnostic_only,False
post_chine_bem,1.4,-0.12523779690308146,0.34222220309691853,1.0761704499903098,-0.04842467327561348,0.4190353267243865,1.317721153221341,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.08467884044905163,0.3827811595509484,1.2037143382105295,-0.3431261451474382,0.12433385485256176,0.3909869649451628,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.08706974938704863,0.38039025061295134,1.196195756644501,-0.10962143362171864,0.3578385663782814,1.1252785106235264,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,-0.30810945631131165,0.15935054368868834,0.501102338643674,0.1218243866278895,0.5892843866278895,1.8530955554336148,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4123444697282191,0.879804469728219,2.7666807224157832,0.33990704377894365,0.8073670437789436,2.5388900747765524,zero_diagnostic_only,False
bem,1.4,0.4761372244991882,0.9435972244991881,2.9672868694943024,0.06005715899001445,0.5275171589900144,1.6588589905346365,zero_diagnostic_only,False
front,1.4,-3.2896854775895883,-2.8222254775895883,-8.87492288550185,0.5236825086340904,0.9911425086340904,3.1168003416166363,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6193816309236129,1.0868416309236129,3.41774097774721,0.16141530831227086,0.6288753083122709,1.9775953091580845,zero_diagnostic_only,False
