outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
29,7.2660419600003,-0.0194005557482292,0.2424697425229684,3.213279894626998,0.20148864077147147,0.0001851670160809,8.313517349458834e-09,3.876419258650586e-06,0.7954272286528107,0.0097349706118307,-0.0093646365796688,7.3792925573240035e-06,-0.0037676583526658793,0.003972319671588409,1.2130138592966293e-06,1.4557189814925777e-05,0.024119258668572
30,7.512902602624115,-0.0267112335960705,0.2514686564605338,3.460249094118749,0.2169748386595604,0.0062255261717054,9.74621500573996e-06,0.004544456210181485,0.7999716848629922,0.0147546220889032,-0.0023035697454923,1.5843950807807606e-05,0.003972319671588409,0.006561091592754001,7.115724720711948e-06,8.32015958624895e-06,0.0143913948262012
31,7.768583913821521,-0.0336276933147397,0.2600812565636425,3.7160240506308373,0.23301320133601977,0.0044648101103108,5.184597434845186e-06,0.0024174693454019863,0.8023891542083942,0.0120878250807089,-0.0031582048600873,1.0222402344864785e-05,0.006561091592754001,0.0011782926807257117,4.5225688120447975e-06,2.2005759290532055e-06,0.0079294613311129
32,8.032670261732175,-0.040391965373275,0.2682647365730538,3.9801970471991854,0.24957816291813611,-0.0020577274935405,1.13589793212865e-06,0.0005296454478742985,0.8029187996562684,0.0047712564710256,-0.0088867114581068,5.306075228385589e-06,0.0011782926807257117,-0.004751068008075484,1.6420370244201325e-06,1.3550694229826687e-06,0.009999025707267599
33,8.304710668230143,-0.0470563897483008,0.2759794184710825,4.252319124721254,0.26664157143586664,-0.0050211871976896,6.958081653179623e-06,0.003244407943095778,0.8061632075993642,0.0011123142491608,-0.0111546886445401,1.0418848841768352e-05,-0.004751068008075484,-0.003975470188382155,5.2679631838956986e-06,4.031684617558058e-06,0.015617310614167799
34,8.58422111337174,-0.0534729719150796,0.2831889938839107,4.53190333089875,0.2841728925567159,-0.0010491122206214,3.116881293201124e-07,0.0001453336555877769,0.806308541254952,0.0044626219696277,-0.0065608464108706,3.179374458141567e-06,-0.003975470188382155,0.0020365548513486174,1.1191304109813207e-06,6.8504402703514774e-06,0.015874794018301698
35,8.870681961598407,-0.0595236544091834,0.2898607291228871,4.818428192402149,0.30213942730773097,0.0043540402500026,5.495083033765104e-06,0.002562242286215682,0.8088707835411677,0.0093139476074311,-0.0006058671074257,7.872006810405135e-06,0.0020365548513486174,0.005393761568193799,4.2730216305211645e-06,4.376349685882199e-06,0.0094196492778909
36,9.163538302961715,-0.0652913378818062,0.2959656146507367,5.111341364288961,0.3205065409121887,0.0043472076239537,5.59322155953214e-06,0.0026080022281641615,0.8114787857693319,0.0088137821704652,-0.0001193669225577,7.56142132737162e-06,0.005393761568193799,0.002096207632415789,4.41908177678224e-06,8.906592789451939e-07,0.0034227321680512
37,9.462206481374878,-0.0709635933201168,0.3014784690680764,5.4100634061483674,0.3392378995726571,-0.000724517779891,1.5825389088726337e-07,7.379047936090601e-05,0.8115525762486928,0.0033033652454935,-0.0047524008052755,1.7886335401949286e-06,0.002096207632415789,-0.0033307245267376238,8.547841279370259e-07,1.7708901557077078e-07,0.004169570846364301
38,9.766082201069093,-0.0766129342946811,0.3063780022070044,5.713991641785908,0.3582957124924333,-0.0042244121122816,5.467516952477721e-06,0.0025493887990698477,0.8141019650477627,-0.0005828299589112,-0.007865994265652,6.821822162560624e-06,-0.0033307245267376238,-0.003980234385559654,4.104756059184973e-06,1.222692916090198e-06,0.0092879028590457
39,10.074545147917393,-0.0821357090385347,0.310646831916461,6.022504058847641,0.37764097640138566,-0.0018724088083105,1.0891013086397525e-06,0.0005078251611163728,0.814609790208879,0.0014219085933937,-0.0051667262100149,2.2128690337444393e-06,-0.003980234385559654,0.0006829679344932204,1.4072652005652124e-06,3.292979247820048e-06,0.011181455081942002
40,10.386959695708642,-0.0874121535867291,0.3142714657759117,6.334963207693828,0.39723372003473706,0.003030597453012,2.8864328526702095e-06,0.0013458832680033916,0.8159556734768825,0.0060147288719271,4.646603409685923e-05,3.819299544617954e-06,0.0006829679344932204,0.004485371555258836,2.4773357723107338e-06,2.562818210449074e-06,0.006800644851413941
41,10.702676017339222,-0.0924704537844532,0.3172422474979652,6.650720064330766,0.41703324635811523,0.0041410932040705,5.440277195425752e-06,0.002536687470089751,0.8184923609469722,0.0068471108855108,0.0014350755226302,6.214615999235762e-06,0.004485371555258836,0.0026457106921808134,4.1225988057120954e-06,4.4247314706821193e-07,0.0012313602524774998
42,11.021034823147131,-0.0974507665409922,0.3195532709420746,6.9691178235507865,0.43699837041630785,0.0002105593966262,1.4167477193715908e-08,6.605998295509451e-06,0.8184989669452677,0.0026664357751077,-0.0022453169818551,6.566110911323139e-07,0.0026457106921808134,-0.0022629672939513245,6.533425628313926e-07,1.1790096469017126e-10,0.0009144628432954001
43,11.341373885075598,-0.1024308242042788,0.3212022697852289,7.289495593914438,0.45708765102703414,-0.0035654377665255,4.083234539485826e-06,0.001903926862855522,0.8204028938081233,-0.0013308541385597,-0.0058000213944914,4.617861155343155e-06,-0.0022629672939513245,-0.003880057003218257,3.1002770083566274e-06,2.960921893269268e-07,0.0054474748541902
44,11.663032761926516,-0.107341972652755,0.3221904819276225,7.611191969770864,0.4772596147643991,-0.0023872926997303,1.836217180015983e-06,0.0008561896656344102,0.8212590834737576,-0.0003525465403012,-0.0044220388591593,2.2808606581047105e-06,-0.003880057003218257,-0.00026591480318632004,1.7352446507670837e-06,1.6169586998526252e-06,0.008331410142561401
45,11.985354505903562,-0.1120733792798448,0.3225224952833453,7.9335484583763485,0.49747297085628195,0.0020545204038954,1.361384897840033e-06,0.0006347853038120728,0.8218938687775698,0.0039093712834021,0.0001996695243887,1.731261412878978e-06,-0.00026591480318632004,0.003770429586526514,1.4281550785095884e-06,1.6421121598836922e-06,0.0054384980283899995
46,12.307686730495792,-0.1166192810126298,0.3222060784309827,8.255912745233513,0.5176868159373543,0.0039449463355577,5.014364828636265e-06,0.002338093441627455,0.8242319622191973,0.0056381675527787,0.0022517251183366,5.32228623250021e-06,0.003770429586526514,0.003018054074818936,3.727296030203214e-06,2.840142931392669e-07,0.00019798025597169994
47,12.629384820931698,-0.1210816235364295,0.3212519975846368,8.577641783241322,0.5378608277541592,0.0009035477259306,2.622696467123749e-07,0.0001222908507602399,0.8243542530699575,0.0024497053743083,-0.000642609922447,5.182650271585916e-07,0.003018054074818936,-0.0014432321216268527,7.32006597478018e-07,5.450399563124307e-08,-0.0009810425179708
48,12.949816771785258,-0.1255361159102468,0.3196738258338556,8.898104694950568,0.5579554471509732,-0.0030389688390341,2.952293786893281e-06,0.001376592844117003,0.8257308459140744,-0.0016236524404178,-0.0044542852376504,3.165742185713302e-06,-0.0014432321216268527,-0.0037771309584916034,2.3230605242360924e-06,6.534791529533715e-08,0.0029814964215577
49,13.268367107242971,-0.1299405951208418,0.317487745416707,9.216685480575851,0.5779320478756347,-0.0027694512582713,2.435086645399557e-06,0.0011354299716863103,0.8268662758857607,-0.0014727888160927,-0.0040661137004498,2.6130209049669307e-06,-0.0037771309584916034,-0.0010027257580952215,2.0170635386410835e-06,8.080321831580679e-07,0.0065381178175715
50,13.584438470507568,-0.1341981018735227,0.3147123462059551,9.532785526387181,0.5977530938681805,0.0012832295138161,5.182298921455495e-07,0.00024163975966829386,0.8271079156454291,0.0024720041171217,9.445491051061904e-05,6.664788204981873e-07,-0.0010027257580952215,0.0031877714702460073,8.361786743386248e-07,1.1428165772721737e-06,0.004771480859381481
51,13.897452186835451,-0.1382838085893524,0.3113684235421007,9.845825911261208,0.6173822838930875,0.003774186810931,4.435283176081914e-06,0.002068079778825751,0.8291759954242548,0.0048659357698921,0.00268243785197,4.558991489528062e-06,0.0031877714702460073,0.003297738883425739,3.274496334182155e-06,2.2441926365462753e-07,-0.00022741481422139994
52,14.20685009879272,-0.1422707980743474,0.3074787757403666,10.155249510902443,0.6367846834844139,0.0014526170941492,6.488098645966315e-07,0.00030252646967634926,0.8294785218939311,0.0024550230377486,0.0004502111505498,7.517965675253023e-07,0.003297738883425739,-0.000781996581675978,9.129844156042979e-07,1.2197733365843757e-07,-0.0021232605183296
53,14.512097823204012,-0.146229198372554,0.3030680044507247,10.460522900997987,0.6559268442830736,-0.0025954283905851,2.041541399669787e-06,0.0009519280547995231,0.8304304499487306,-0.0016730493677798,-0.0035178074133905,2.1274897745809777e-06,-0.000781996581675978,-0.0036546115810401126,1.6997668259894612e-06,6.978552097833513e-08,0.0013371529478358002
54,14.812687597018163,-0.1501359850646588,0.2981623184430348,10.761138062444868,0.6747769109630755,-0.0030302387757521,2.7378298816199575e-06,0.0012765928107086354,0.8317070427594392,-0.0021806544655547,-0.0038798230859496,2.809567089432372e-06,-0.0036546115810401126,-0.0015595121636117334,2.1356050195845023e-06,4.1110158916547145e-07,0.0053135614134399
55,15.108139313971076,-0.1539104167296541,0.2927893416349181,11.056613892483844,0.6933047159871338,0.0006511545658783,1.2414334509389028e-07,5.788544529669956e-05,0.8317649282047359,0.0014337383274903,-0.0001314291957335,1.8391505400207163e-07,-0.0015595121636117334,0.002630295597163518,5.122403345841998e-07,8.120159326856578e-07,0.0043544146357517004
56,15.398000465016803,-0.1575205230921762,0.2869779270684776,11.346497526835542,0.7114818625111835,0.0035006734200331,3.516832533527792e-06,0.0016398254540604866,0.8334047536587964,0.0042229854400182,0.002778361400048,3.566741310043257e-06,0.002630295597163518,0.0033823044759536893,2.607184812320414e-06,1.855325855152744e-07,-0.00020936454254709977
57,15.68184688618634,-0.1610166870965244,0.280757976242749,11.630365478491154,0.7292817957922245,0.0019027510454321,1.0164734552858091e-06,0.0004739603121455574,0.8338787139709419,0.0025689968575009,0.0012365052333634,1.0580147313264432e-06,0.0033823044759536893,3.218681404695307e-06,1.071642010715168e-06,1.1037753265271239e-07,-0.0024004164035649
58,15.959284681283442,-0.1644566020199916,0.2741602649636021,11.90782459909433,0.7466798634717507,-0.0017793876061938,8.680517835164672e-07,0.0004047543909135238,0.8342834683618555,-0.0011639111702015,-0.0023948640421861,9.026701137910815e-07,3.218681404695307e-06,-0.0030360721576614545,8.414867137644145e-07,9.366839029735572e-08,-0.00013340531040199975
59,16.2299518750022,-0.1678344544798953,0.2672162755110916,12.178512869331676,0.7636533651371683,-0.0030976206778237,2.5640080000362375e-06,0.0011955433028983371,0.8354790116647538,-0.0025282693525881,-0.0036669720030594,2.592881692301104e-06,-0.0030360721576614545,-0.0025330841354142177,2.0775954615447038e-06,8.620164974254944e-08,0.0032162922678903
60,16.493518809191045,-0.1710992556423747,0.2599580349220848,12.442100024548264,0.7801815915510002,-0.0009770686231335,2.481723420099828e-07,0.00011571757242974175,0.8355947292371836,-0.0004506797351691,-0.0015034575110979,2.721825220273963e-07,-0.0025330841354142177,0.0008522384779576367,4.318798855419995e-07,4.315476672726955e-07,0.0047611715162131
61,16.74968790805859,-0.1742107467584123,0.2524179595863652,12.698288021802487,0.7962458539375518,0.0027703372003966,1.9372493303270715e-06,0.0009032988441861669,0.8364980280813697,0.0032577140051152,0.0022829603956781,1.957235460412102e-06,0.0008522384779576367,0.004386392358655474,1.9945226357956534e-06,4.3340032611007476e-07,0.0027033890705827996
62,16.998193579697805,-0.1771734472390117,0.2446287055351057,12.946811354363224,0.8118295037034468,0.004534410653685,5.0297814532532095e-06,0.0023452818912398686,0.8388433099726096,0.0049863494662609,0.0040824718411091,5.046436484159339e-06,0.004386392358655474,0.003423639418012284,3.7492749927545185e-06,9.697733314473343e-08,-0.0035995137689735
63,17.23880228115778,-0.1800472988803836,0.2366230243573527,13.187437219309453,0.826917942946958,6.550537274727444e-05,1.0153384794374938e-09,4.734310966460794e-07,0.8388437834037062,0.0004829580721356,-0.000351947326641,1.4760514113864453e-08,0.003423639418012284,-0.004250809044376254,1.201843597032788e-06,9.767340618182763e-07,-0.0066320305605888
64,17.47131318835398,-0.1828929231384468,0.2284336238706466,13.419965543423453,0.8414986260816392,-0.0073732915457182,1.2418891781153683e-05,0.005790669490176181,0.8446344528938824,-0.0069839778872298,-0.0077626052042066,1.2430432638048462e-05,-0.004250809044376254,-0.008197774670468703,9.146487004943487e-06,4.926698598732928e-07,0.0035176972214613998
65,17.695559457363203,-0.1856589858888496,0.2200930342917312,13.644228872504641,0.8555610528957525,-0.0046042251588406,4.665727872578916e-06,0.0021755313209354237,0.8468099842148178,-0.0042449079827452,-0.0049635423349362,4.67519985751813e-06,-0.008197774670468703,0.0010087678022854495,4.398300379385502e-06,2.031157739258339e-06,0.014652654364881
66,17.91140759240878,-0.1882123852495909,0.2116334769904513,13.860092128145734,0.8690967533009228,0.0093535855993706,1.8515720537585792e-05,0.008633493221056656,0.8554434774358745,0.0096891120299448,0.0090180591687964,1.8523662294428476e-05,0.0010087678022854495,0.018067542226812356,2.438579538011998e-05,5.551067903032778e-06,0.004602523530960799
67,18.11875449716012,-0.1905522845752015,0.2030867406980963,14.067452236990007,0.8820992640847234,0.013309533431545,3.5975532640059934e-05,0.016774638423677428,0.872218115859552,0.0136205826997572,0.0129984841633328,3.598208229895936e-05,0.018067542226812356,-0.005710431634744354,1.732137960054763e-05,1.9401633718778906e-05,-0.0334302361428597
68,18.317525375061805,-0.1929479098172272,0.1944840538001334,14.266237634239122,0.894564097778145,-0.0207321064426581,8.359318220400305e-05,0.03897775246822313,0.9111958683277751,-0.0204317519795269,-0.0210324609057894,8.359903052124804e-05,-0.005710431634744354,-0.016045816439829566,2.4745229960109126e-05,2.0420429313366064e-05,0.020828656013716203
69,18.5076806526232,-0.1953128251661138,0.1858559728533477,14.456407647565861,0.9064887040238593,-0.0004722026018706,4.144129078585418e-08,1.93232071279771e-05,0.9112151915349029,-0.0002038048920732,-0.0007406003116681,4.590414684085553e-08,-0.016045816439829566,0.005102403819482001,1.2491411832600657e-05,1.1928551564116596e-05,0.005732597919637801
70,18.68921232529307,-0.1974381767643132,0.1772322593097739,14.637951763647422,0.9178724235842054,0.0047347683239456,3.973198297840101e-06,0.0018526192648395292,0.9130678107997424,0.0049919976079697,0.0044775390399215,3.977107267835643e-06,0.005102403819482001,0.008614951450278395,8.519488208202068e-06,1.0390044482857234e-06,0.005925215303798899
71,18.86213810880705,-0.1994088819834321,0.1686417699372355,14.810888778270927,0.9287164350485758,0.010155368978191,1.739228191450732e-05,0.008109657288399734,0.921177468088142,0.0104027543437204,0.0099079836126616,1.7395722179579533e-05,0.008614951450278395,0.004671220783935356,7.660835288663442e-06,2.2475576652283787e-06,-0.0133376476496428
72,19.02650414209817,-0.2013118170611738,0.160112347339956,14.975265836909522,0.9390236946727635,-0.0036647174218025,2.150333447118612e-06,0.00100265551108445,0.9221801235992265,-0.0034296640369812,-0.0038997708066238,2.153282187850483e-06,0.004671220783935356,-0.007187032710871619,2.1295756754738233e-06,2.6579020930347083e-06,-0.0039974272220222
73,19.18238437286613,-0.2031886700828338,0.1516707130546282,15.131157367106814,0.9487988694341527,-0.0081319798363332,1.0029847152855209e-05,0.004676707948072131,0.9268568315472987,-0.007897198028646,-0.0083667616440205,1.0032633975674948e-05,-0.007187032710871619,-0.01139840694714706,1.332163528082321e-05,3.813122391603113e-07,0.0012547716116202007
74,19.329880086198298,-0.2049757492705852,0.1433423654789053,15.27866390637358,0.9580482635350094,-0.0073463005734544,7.735919717919073e-06,0.003607097563808939,0.9304639291111076,-0.0071119900324003,-0.0075806111145083,7.738542951516883e-06,-0.01139840694714706,0.006656370413830164,4.6996671949415604e-06,7.646807506745706e-06,0.026388867121354898
75,19.46911789426605,-0.2065661958060354,0.13515148130851,15.417910829767287,0.9667797386153848,0.0185415344755146,4.646352512734176e-05,0.0216649699588523,0.9521288990699599,0.0188082560068466,0.0182748129441825,4.646673003637466e-05,0.006656370413830164,0.016925146627742884,1.9976645878581246e-05,7.473467555931389e-06,-0.014950578147126201
76,19.60024596889515,-0.2080208434708272,0.1271208235259159,15.5490469821845,0.9750026279910431,0.0030629750284293,1.1926241792388552e-06,0.0005560957104437615,0.9526849947804037,0.0033242347970563,0.0028017152598023,1.1955164604663294e-06,0.016925146627742884,-0.008610687858236009,9.104706064092045e-06,6.780144166515843e-06,-0.0178713044190919
77,19.723433431431697,-0.2094901851377449,0.119271652184661,15.672243220039789,0.9827276452094709,-0.0156153525435504,2.9083108432974492e-05,0.013560845174436818,0.9662458399548405,-0.0150695891592896,-0.0161611159278113,2.9094950425177212e-05,-0.008610687858236009,-0.019248007064770974,2.426654527695376e-05,1.2447339795923556e-06,0.0070363437573341
78,19.838872452431893,-0.210901388590209,0.1116236443085979,15.787690868286418,0.9899667872973955,-0.0085210396378637,8.104782571234425e-06,0.0037790905973575503,0.9700249305521981,-0.0091247721704772,-0.0079173071052501,8.118344582481243e-06,-0.019248007064770974,0.012024508435160708,1.0553150700539482e-05,1.1098374645229927e-05,0.0411966399669603
79,19.946775049562223,-0.2120927535387776,0.1041948190754741,15.895600099978454,0.9967332331512653,0.0248389977989274,6.428568306934903e-05,0.029975069447801657,0.9999999999999998,0.0332793328617102,0.0163986627361446,6.675993686504175e-05,0.012024508435160708,0.02702607494941935,4.167698280815326e-05,1.1767959831150015e-05,
