stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.0030439950528690684,-0.0009945739457501758,0.0009945739457501758,46556.86439719976,2.5160780899646324
source,160,0.0021750779293400017,-0.00032432514773823797,0.00032432514773823797,47340.94594578105,2.5125692599919494
source,320,0.0019017799594139109,-3.731593734022419e-05,3.731593734022419e-05,110974.77386934079,2.5101561469192704
candidate_factor_1,80,0.0030415412782500094,2.2265127900454508e-07,2.2265127900454508e-07,46001.436905354385,2.516598626757553
candidate_factor_1,160,0.002166073837349055,0.0006747287419051216,0.0006747287419051216,47340.94149536576,2.5130876239324853
candidate_factor_1,320,0.0018890569680029988,0.0009641598330697239,0.0009641598330697239,110975.07625656795,2.510673825435767
candidate_factor_0.5,80,0.0030402476708074914,-0.0004972347141978233,0.0004972347141978233,46277.897900985074,2.516339299443661
candidate_factor_0.5,160,0.0021680269332564578,0.00017513943058413282,0.00017513943058413282,47340.943979575575,2.5128288389941527
candidate_factor_0.5,320,0.0018928571031529627,0.0004633580835568965,0.0004633580835568965,110974.92599523628,2.5104153842553956
candidate_factor_0.25,80,0.0030414914867261406,-0.0007459211850279656,0.0007459211850279656,46418.11671015459,2.5162093404981998
candidate_factor_0.25,160,0.0021709153864707164,-7.461144709954651e-05,7.461144709954651e-05,47340.94502804969,2.512699148773157
candidate_factor_0.25,320,0.0018966784136284817,0.0002130020996451917,0.0002130020996451917,110974.85016563533,2.5102858649605113
candidate_factor_0.125,80,0.0030425859248659616,-0.0008702533534759686,0.0008702533534759686,46488.73076363599,2.5161442872463686
candidate_factor_0.125,160,0.002172837458778889,-0.00019947542480358595,0.00019947542480358595,47340.94550391176,2.5126342291754864
candidate_factor_0.125,320,0.0018990692435593313,8.783584768473122e-05,8.783584768473122e-05,110974.81207555096,2.5102210306751043
