reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.5,0.05701267785235074,21.327387541052186,15.756569254412199,0.05256253892297042,0.07805525186705178,0.12508912254516766,94391.46758707712,0.0018715944188827684,21.32091434943459,0.9996964845504338,15.756091513167483,True,,7.7939746793673335
2,0.5,0.05256253892297042,21.32091434943459,15.756091513167483,0.04831171259723762,0.08087178459857734,0.1250888676820939,94371.63705106087,0.0017853703504738655,21.314446253342545,0.9996966313927237,15.755425274137833,True,,7.792445154823046
3,0.5,0.04831171259723762,21.314446253342545,15.755425274137833,0.04425970125771245,0.08387223556543637,0.12508859220284044,94351.80502881252,0.001699110428145941,21.30798316082407,0.9996967740826266,15.754756895095825,True,,7.7907252079757034
4,0.5,0.04425970125771245,21.30798316082407,15.754756895095825,0.040406386067545444,0.0870614821308932,0.1250883097004022,94344.46606195504,0.0016136972852247087,21.301525080240708,0.9996969173227416,15.754087115216633,True,,7.788945630142776
5,0.5,0.040406386067545444,21.301525080240708,15.754087115216633,0.03675180546765688,0.09044561901129632,0.12508802021556298,94324.51296675834,0.0015273716636277838,21.29507201381034,0.9996970608251728,15.75341593392511,True,,7.7871164302918
6,0.5,0.03675180546765688,21.29507201381034,15.75341593392511,0.03329587467711874,0.09403431332317813,0.1250877237479649,94304.55549117943,0.0014410164297644047,21.288623963804667,0.9996972045926169,15.752743348007478,True,,7.785239028917863
7,0.5,0.03329587467711874,21.288623963804667,15.752743348007478,0.030038551683550414,0.09782962679778436,0.1250874202968616,94284.59363893511,0.0013546315063031737,21.282180932614864,0.9996973486308576,15.752069354255378,True,,7.7833132515799806
8,0.5,0.030038551683550414,21.282180932614864,15.752069354255378,0.02697979449269274,0.101827718695662,0.12508710986127156,94264.62741553693,0.001268216835484478,21.27574292275233,0.9996974929457221,15.751393949452071,True,,7.78133910276921
9,0.5,0.02697979449269274,21.27574292275233,15.751393949452071,0.024119561170472818,0.1060139032191143,0.12508679243999643,94244.656825676,0.0011817723486723182,21.269309936848646,0.9996976375430442,15.750717130370912,True,,7.779316601382773
10,0.5,0.024119561170472818,21.269309936848646,15.750717130370912,0.02145780984376004,0.11035654039888987,0.1250864680315266,94224.68187390419,0.001095297982131898,21.262881977656086,0.9996977824286897,15.750038893787693,True,,7.777245767572579
11,0.5,0.02145780984376004,21.262881977656086,15.750038893787693,0.018994498703540613,0.11479788282939603,0.1250861366341598,94204.70256558758,0.0010087936730008742,21.256459048047233,0.9996979276085151,15.749359236478503,True,,7.775126620665976
12,0.5,0.018994498703540613,21.256459048047233,15.749359236478503,0.016729586003778118,0.11924045667708572,0.12508579824600655,94184.71890467704,0.0009222593539584068,21.250041151016685,0.9996980730884649,15.748678155206328,True,,7.7729591806385026
13,0.5,0.016729586003778118,21.250041151016685,15.748678155206328,0.014663030063577302,0.12352702211125345,0.12508545286484285,94164.73089681627,0.0008356949592090532,21.243628289681908,0.9996982188745328,15.74799564676104,True,,7.770743466505033
14,0.5,0.014663030063577302,21.243628289681908,15.74799564676104,0.012794789265728312,0.1274116461432938,0.12508510048826232,94144.73854650352,0.0007491004256828716,21.237220467280906,0.9996983649726109,15.747311707882911,True,,7.768479497197803
15,0.5,0.012794789265728312,21.237220467280906,15.747311707882911,0.011124822061390968,0.13051932076837414,0.12508474111358672,94124.74185860173,0.0006624756875267253,21.230817687176632,0.9996985113888073,15.746626335348473,True,,7.766167291964851
16,0.5,0.011124822061390968,21.230817687176632,15.746626335348473,0.00965308696620558,0.13229291102938973,0.12508437473795406,94104.74083765384,0.0005758206782658002,21.22441995285527,0.9996986581291579,15.745939525919152,True,,7.763806869276621
17,0.5,0.00965308696620558,21.22441995285527,15.745939525919152,0.008379542565338974,0.13193130915790452,0.1250840013581661,94084.7354888818,0.0004891353304641654,21.218027267926615,0.9996988051997249,15.74525127634374,True,,7.76139824772729
18,0.5,0.008379542565338974,21.218027267926615,15.74525127634374,0.007304147512116785,0.12833577069832405,0.12508362097085549,94064.72581665184,0.0004024195784042986,21.211639636127263,0.9996989526067295,15.74456158339701,True,,7.7589414453159
19,0.5,0.007304147512116785,21.211639636127263,15.74456158339701,0.006426860527468872,0.12010805959115553,0.12508323357241552,94044.71182585,0.0003156733546385618,21.20525706131749,0.9996991003562543,15.743870443812595,True,,7.75643648025874
20,0.5,0.006426860527468872,21.20525706131749,15.743870443812595,0.005747640406688091,0.10568459014751358,0.1250828391589061,94024.69352153051,0.00022889659208832192,21.198879547486463,0.9996992484546363,15.74317785434701,True,,7.753883370345845
21,0.5,0.005747640406688091,21.198879547486463,15.74317785434701,0.005266446014066695,0.08372033714243274,0.12508243772628055,94004.67090773702,0.00014208922414528632,21.192507098750106,0.9996993969081204,15.74248381174429,True,,7.751282133021309
22,0.5,0.005266446014066695,21.192507098750106,15.74248381174429,0.004983236288830959,0.05377625147571654,0.1250820292701051,93984.6439899578,5.525118311523639e-05,21.18613971935341,0.9996995457230696,15.741788312762207,True,,7.748632785753509
23,0.5,0.004983236288830959,21.18613971935341,15.741788312762207,0.0048979702419334765,0.017110576732753305,0.12508161378576516,93964.61277253856,3.1617602334659715e-05,21.179777413671015,0.9996996949058831,15.741091354142581,True,,7.745935345651548
