iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.003735356872168829,0.17192354850515681,0.004510884068041984,0.0009583305467214494,0.0035525535213205344,2365.0160967838438,21.631058006790404,15.9850200963445,21.54356974853624,0.9959554332373987,15.915316028293562
