iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.19750035397588328,2.782765970262425,0.03611825870690723,2.3133172583958905,2.2890963189887885,0.010470219473440229,0.44127272695611874,1.9823770737424213,26411.656387084717,,,0.2212454418601763,0.22535592408391295,,,,,,,,253.0,126.0,420.0,0.000134808200320241,0.008566234761634803
1,0.0015503577560196575,0.19595549453915698,2.7846706462101167,0.036355201147237386,2.3134900734111508,2.2891677054274235,0.010513279595734266,0.44247509817403086,1.9954510827133571,49347.85379160612,0.0015503577560196575,0.19983111071472495,0.21812239841668063,0.2221832632519885,0.06640625,0.06640625,0.06640625000001293,0.06640624999998866,1.0,1.0,0.0,254.0,127.0,422.0,2.3277372436928067e-06,0.000146961279969186
2,0.003100883720972801,0.19442949811696755,2.7865586100047666,0.03658783825363907,2.313885336010344,2.2892453889995057,0.010648732945999412,0.44367776964027517,2.008286670795596,46153.45479952192,0.0015505259649531433,0.199833210553918,0.2150525056059413,0.21906890695158732,0.06640625,0.06640625,0.0664062500000115,0.06640624999999264,1.0,1.0,0.0,254.0,127.0,422.0,1.2863647095031257e-05,0.00080750093433759
3,0.004651599501713309,0.1929220396790051,2.788432349205144,0.03681634693354716,2.3144926930918204,2.289329128107994,0.010872173007473025,0.44488071559252096,2.020893518592381,43493.47884585449,0.0015507157807405085,0.199835040693973,0.21203471383985198,0.21601148619745947,0.06640625,0.06640625,0.06640625000000866,0.0664062499999893,1.0,1.0,0.0,254.0,127.0,422.0,2.3053759469593833e-05,0.001438554419783616
4,0.006202525325272741,0.19143272993035831,2.7902920495355596,0.03704089640000204,2.3153018795455527,2.2894187500830165,0.011179159698871089,0.4460839107950916,2.033280889814214,41249.533599149865,0.0015509258235594328,0.19983662207895547,0.2090677958154633,0.21300947967832756,0.06640625,0.06640625,0.06640624999999278,0.0664062500000058,1.0,1.0,0.0,254.0,127.0,422.0,3.289793046690849e-05,0.0020406379712295144
5,0.0077536801107413195,0.1899611994686378,2.7921378919884,0.03726164823715581,2.316302742815476,2.289514166170202,0.011565231154849982,0.4472873307551506,2.045457631850907,39336.045801703614,0.0015511547854685777,0.19983797444868753,0.20615056658724007,0.210061432795902,0.06640625,0.06640625,0.06640624999999925,0.06640625000001207,1.0,1.0,0.0,254.0,127.0,422.0,4.239588695789208e-05,0.0026142448938952377
6,0.009305081515551206,0.18851065111093904,2.7939738048047174,0.03749022655485893,2.316630518001243,2.2896177645010534,0.011660363312271336,0.44845596127385323,2.058071177922207,37430.422100079006,0.0015514014048098863,0.1998488072876986,0.20326509849511784,0.207138737988829,0.0703125,0.0703125,0.07031250000000581,0.07031250000001113,1.0,1.0,0.0,254.0,127.0,422.0,5.301979270977335e-05,0.0032505521697588696
7,0.010856594348028947,0.18707688943974762,2.7957959577831377,0.037715219042946245,2.317158257863272,2.289725216394955,0.0118390884072001,0.4496248328063013,2.070485750399425,35791.93578860038,0.0015515128324777418,0.19984973519848467,0.2004275557038849,0.20426813720207213,0.0703125,0.0703125,0.07031250000001318,0.0703125000000025,1.0,1.0,0.0,254.0,127.0,422.0,6.330130801990804e-05,0.0038586737679117485
8,0.012408239884670047,0.1856204605656881,2.7976045314837816,0.03793674222743703,2.3178762796391568,2.289836504359719,0.012097183756418125,0.4507939199948978,2.082707737291959,34371.610996096795,0.0015516455366411006,0.1998504918573125,0.1976368828437628,0.2014483219942682,0.0703125,0.0703125,0.07031249999999974,0.07031250000000706,1.0,1.0,0.0,254.0,127.0,422.0,7.32409221839528e-05,0.00443910265099913
9,0.013960038190774876,0.18417457124253836,2.79940337706678,0.038166312423066756,2.3179619809338146,2.2899521859857934,0.01208380257243784,0.4519282001409224,2.0953788331340673,32938.773480364274,0.0015517983061048288,0.19986028165280417,0.1948760552719534,0.19865224098961243,0.07421875,0.07421875,0.07421875000000851,0.07421875000001467,1.0,1.0,0.0,254.0,127.0,422.0,8.432819861360578e-05,0.005082686279784212
10,0.015511864213583585,0.18273994502990476,2.801183620164144,0.03838070875208161,2.319051232505798,2.29007029563805,0.01249689375617345,0.45309779016336527,2.1072049278931235,31872.42609275154,0.0015518260228087088,0.19986078063479887,0.19217902089464978,0.19593350853933011,0.07421875,0.0703125,0.07421875000000719,0.07031249999999359,1.0,1.0,0.0,254.0,127.0,422.0,9.352663911550837e-05,0.005605222502216573
